,times(seconds),tof1,tof2,tof3,tof4,times(seconds),speed,angle,timestamp,state,times(seconds),acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,times(seconds),x,y,z,times(seconds),yaw,pitch,roll
10,0.19393069681778452,3360.0,0.0,0.0,0.0,0.19509959416846706,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",0.19424809566691348,-0.01547,0.0159,-1.00226,-0.00429,0.00692,0.00591,0.19329900073694484,-9e-05,-0.00013,0.0,0.19340399747824683,-2.24,-5.88,-0.52
11,0.21332376649956297,3311.0,0.0,0.0,0.0,0.21460955358531378,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",0.21367290523360483,-0.0118,0.01775,-1.00144,-0.00543,0.00644,0.00213,0.21262890081063934,-0.0001,-0.00016,0.0,0.2127443972260715,-2.24,-5.88,-0.52
12,0.23271683618134142,3311.0,0.0,0.0,0.0,0.2341195130021605,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",0.23309771480029617,-0.01389,0.01186,-1.0018,-0.00696,0.00661,0.00737,0.23195880088433382,-0.00012,-0.00017,0.0,0.23208479697389617,-2.24,-5.88,-0.52
13,0.2521099058631199,3306.0,0.0,0.0,0.0,0.2536294724190072,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",0.2525225243669875,-0.01448,0.01576,-1.00308,-0.00444,0.00547,0.00917,0.2512887009580283,-0.00016,-0.00014,0.0,0.25142519672172087,-2.24,-5.88,-0.52
14,0.27150297554489833,3306.0,0.0,0.0,0.0,0.2731394318358539,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",0.27194733393367887,-0.01136,0.01533,-1.00546,-0.00642,0.00611,0.00302,0.2706186010317228,-0.00014,-0.00015,0.0,0.27076559646954557,-2.24,-5.88,-0.52
15,0.2908960452266768,3306.0,0.0,0.0,0.0,0.2926493912527006,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",0.2913721435003702,-0.01296,0.01274,-1.00477,-0.00698,0.00843,0.0058,0.28994850110541726,-0.00019,-0.00014,0.0,0.2901059962173702,-2.24,-5.88,-0.52
16,0.31028911490845523,3295.0,0.0,0.0,0.0,0.3121593506695473,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",0.31079695306706157,-0.01411,0.01595,-1.00291,-0.00273,0.00674,0.01045,0.30927840117911176,-0.00022,-5e-05,0.0,0.3094463959651949,-2.24,-5.88,-0.52
17,0.3296821845902337,3295.0,0.0,0.0,0.0,0.331669310086394,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",0.3302217626337529,-0.01355,0.0146,-1.00188,-0.00777,0.00618,0.00548,0.32860830125280627,-0.00021,5e-05,0.0,0.3287867957130196,-2.24,-5.88,-0.52
18,0.34907525427201214,3298.0,0.0,0.0,0.0,0.35117926950324074,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",0.34964657220044426,-0.01436,0.0134,-1.00205,-0.00572,0.00679,0.006,0.3479382013265007,-0.00021,0.00015,0.0,0.34812719546084425,-2.24,-5.88,-0.52
19,0.3684683239537906,3298.0,0.0,0.0,0.0,0.37068922892008743,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",0.3690713817671356,-0.01568,0.01469,-1.00244,-0.00586,0.00632,0.00833,0.3672681014001952,-0.00021,0.00015,0.0,0.36746759520866895,-2.24,-5.88,-0.52
20,0.38786139363556904,3298.0,0.0,0.0,0.0,0.3901991883369341,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",0.38849619133382696,-0.01445,0.01529,-1.00376,-0.00828,0.00755,0.00616,0.3865980014738897,-0.00017,0.00027,0.0,0.38680799495649365,-2.24,-5.88,-0.52
21,0.4072544633173475,3275.0,0.0,0.0,0.0,0.40970914775378087,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",0.4079210009005183,-0.01384,0.01332,-1.00238,-0.00493,0.00579,0.00575,0.4059279015475842,-0.00014,0.00026,0.0,0.4061483947043183,-2.25,-5.89,-0.52
22,0.42664753299912594,3275.0,0.0,0.0,0.0,0.42921910717062756,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",0.42734581046720965,-0.01386,0.01649,-1.00172,-0.00631,0.00688,0.007,0.4252578016212787,-0.00017,0.00027,0.0,0.425488794452143,-2.25,-5.88,-0.52
23,0.4460406026809044,3280.0,0.0,0.0,0.0,0.44872906658747425,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",0.446770620033901,-0.0142,0.01354,-1.00306,-0.00554,0.00916,0.00679,0.44458770169497314,-0.00023,0.00021,0.0,0.4448291941999677,-2.25,-5.88,-0.52
24,0.46543367236268285,3280.0,0.0,0.0,0.0,0.468239026004321,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",0.46619542960059235,-0.01344,0.01481,-1.00513,-0.00623,0.00772,0.00326,0.46391760176866764,-0.00033,0.00023,0.0,0.46416959394779234,-2.25,-5.88,-0.52
25,0.4848267420444613,3250.0,0.0,0.0,0.0,0.4877489854211677,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",0.4856202391672837,-0.0132,0.01605,-1.00259,-0.00734,0.00631,0.00613,0.48324750184236215,-0.00046,0.0003,0.0,0.48350999369561704,-2.25,-5.88,-0.52
26,0.5042198117262398,3250.0,0.0,0.0,0.0,0.5072589448380144,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",0.505045048733975,-0.01474,0.01409,-1.00314,-0.00743,0.0075,0.00715,0.5025774019160566,-0.00058,0.00031,0.0,0.5028503934434417,-2.25,-5.88,-0.52
27,0.5236128814080182,3250.0,0.0,0.0,0.0,0.5267689042548611,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",0.5244698583006664,-0.01358,0.01495,-1.00437,-0.00652,0.01475,0.00254,0.5219073019897511,-0.00064,0.00041,0.0,0.5221907931912664,-2.25,-5.88,-0.52
28,0.5430059510897967,3248.0,0.0,0.0,0.0,0.5462788636717077,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",0.5438946678673577,-0.01637,0.01263,-1.00443,-0.00469,0.00271,0.01006,0.5412372020634456,-0.00067,0.00046,0.0,0.5415311929390911,-2.25,-5.88,-0.52
29,0.5623990207715751,3248.0,0.0,0.0,0.0,0.5657888230885545,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",0.5633194774340491,-0.01092,0.01832,-1.00265,-0.00657,0.0091,0.00584,0.5605671021371401,-0.00064,0.00053,0.0,0.5608715926869158,-2.26,-5.88,-0.51
30,0.5817920904533536,3230.0,0.0,0.0,0.0,0.5852987825054012,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",0.5827442870007404,-0.01608,0.01203,-1.00394,-0.00543,0.00568,0.00717,0.5798970022108345,-0.00061,0.00058,0.0,0.5802119924347404,-2.25,-5.88,-0.51
31,0.601185160135132,3230.0,0.0,0.0,0.0,0.6048087419222479,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",0.6021690965674318,-0.01387,0.01666,-1.00251,-0.00596,0.00777,0.01059,0.599226902284529,-0.00057,0.00064,0.0,0.5995523921825652,-2.25,-5.88,-0.52
32,0.6205782298169105,3230.0,0.0,0.0,0.0,0.6243187013390946,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",0.6215939061341231,-0.01222,0.01557,-1.00202,-0.00744,0.00767,0.00313,0.6185568023582235,-0.00056,0.00068,0.0,0.6188927919303898,-2.26,-5.88,-0.52
33,0.6399712994986889,3260.0,0.0,0.0,0.0,0.6438286607559414,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",0.6410187157008145,-0.01605,0.01213,-1.00248,-0.00809,0.00657,0.01048,0.637886702431918,-0.00055,0.00071,0.0,0.6382331916782145,-2.25,-5.88,-0.52
34,0.6593643691804674,3260.0,0.0,0.0,0.0,0.663338620172788,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",0.6604435252675058,-0.01397,0.01716,-1.00267,-0.00354,0.00692,0.00373,0.6572166025056125,-0.00053,0.00072,0.0,0.6575735914260392,-2.25,-5.88,-0.52
35,0.6787574388622458,3223.0,0.0,0.0,0.0,0.6828485795896347,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",0.6798683348341972,-0.01509,0.01412,-1.00156,-0.00711,0.00837,0.00534,0.6765465025793069,-0.00051,0.00073,0.0,0.6769139911738639,-2.25,-5.88,-0.52
36,0.6981505085440243,3223.0,0.0,0.0,0.0,0.7023585390064815,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",0.6992931444008885,-0.01327,0.0175,-1.00277,-0.00547,0.00489,0.00331,0.6958764026530014,-0.0005,0.00078,0.0,0.6962543909216885,-2.25,-5.88,-0.52
37,0.7175435782258027,3223.0,0.0,0.0,0.0,0.7218684984233281,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",0.7187179539675799,-0.01327,0.0175,-1.00277,-0.00547,0.00489,0.00331,0.7152063027266959,-0.00049,0.00085,0.0,0.7155947906695133,-2.26,-5.88,-0.51
38,0.7369366479075812,3224.0,0.0,0.0,0.0,0.7413784578401749,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",0.7381427635342712,-0.01499,0.01435,-1.00365,-0.0044,0.00555,0.00739,0.7345362028003904,-0.00049,0.00088,0.0,0.7349351904173379,-2.25,-5.89,-0.51
39,0.7563297175893596,3224.0,0.0,0.0,0.0,0.7608884172570216,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",0.7575675731009626,-0.01475,0.01638,-1.00295,-0.00669,0.00757,0.00762,0.753866102874085,-0.00041,0.00095,0.0,0.7542755901651625,-2.25,-5.89,-0.51
40,0.7757227872711381,3216.0,0.0,0.0,0.0,0.7803983766738682,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",0.7769923826676539,-0.01393,0.01371,-1.00302,-0.00674,0.00352,0.00612,0.7731960029477793,-0.00035,0.00093,0.0,0.7736159899129873,-2.25,-5.89,-0.51
41,0.7951158569529165,3216.0,0.0,0.0,0.0,0.799908336090715,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",0.7964171922343453,-0.01311,0.01522,-1.00224,-0.00784,0.00841,0.00539,0.7925259030214739,-0.00027,0.00089,0.0,0.7929563896608119,-2.25,-5.89,-0.51
42,0.814508926634695,3216.0,0.0,0.0,0.0,0.8194182955075617,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",0.8158420018010366,-0.01372,0.01512,-1.00312,-0.00707,0.00586,0.00723,0.8118558030951684,-0.00017,0.00076,0.0,0.8122967894086366,-2.25,-5.89,-0.51
43,0.8339019963164734,3216.0,0.0,0.0,0.0,0.8389282549244084,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",0.835266811367728,-0.01322,0.01433,-1.00304,-0.00706,0.00844,0.00608,0.8311857031688629,-0.00024,0.00066,0.0,0.8316371891564613,-2.25,-5.89,-0.51
44,0.8532950659982519,3211.0,0.0,0.0,0.0,0.8584382143412551,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",0.8546916209344193,-0.0133,0.01613,-1.00407,-0.00734,0.00636,0.00619,0.8505156032425574,-0.00033,0.00058,0.0,0.850977588904286,-2.25,-5.89,-0.52
45,0.8726881356800303,3211.0,0.0,0.0,0.0,0.8779481737581019,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",0.8741164305011107,-0.01524,0.01486,-1.00474,-0.00562,0.00763,0.00668,0.8698455033162519,-0.00035,0.00048,0.0,0.8703179886521106,-2.26,-5.89,-0.52
46,0.8920812053618088,3224.0,0.0,0.0,0.0,0.8974581331749485,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",0.893541240067802,-0.01614,0.01423,-1.00296,-0.00676,0.00751,0.00744,0.8891754033899463,-0.00033,0.00043,0.0,0.8896583883999354,-2.25,-5.89,-0.52
47,0.9114742750435872,3224.0,0.0,0.0,0.0,0.9169680925917952,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",0.9129660496344933,-0.01605,0.01548,-1.00158,-0.00645,0.00583,0.0056,0.9085053034636408,-0.00031,0.00035,0.0,0.90899878814776,-2.26,-5.89,-0.51
48,0.9308673447253657,3224.0,0.0,0.0,0.0,0.936478052008642,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",0.9323908592011847,-0.01435,0.01453,-1.0013,-0.00435,0.00614,0.00669,0.9278352035373353,-0.00032,0.00025,0.0,0.9283391878955847,-2.25,-5.89,-0.51
49,0.9502604144071441,3201.0,0.0,0.0,0.0,0.9559880114254886,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",0.951815668767876,-0.0145,0.01469,-1.00205,-0.00734,0.00738,0.00592,0.9471651036110298,-0.00033,0.00023,0.0,0.9476795876434094,-2.26,-5.89,-0.51
50,0.9696534840889226,3201.0,0.0,0.0,0.0,0.9754979708423354,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",0.9712404783345674,-0.01324,0.01401,-1.00424,-0.00862,0.0093,0.00739,0.9664950036847243,-0.00033,0.00022,0.0,0.9670199873912341,-2.26,-5.89,-0.51
51,0.989046553770701,3206.0,0.0,0.0,0.0,0.995007930259182,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",0.9906652879012587,-0.01248,0.01524,-1.00364,-0.00603,0.00806,0.00613,0.9858249037584187,-0.00034,0.00019,0.0,0.9863603871390588,-2.26,-5.89,-0.51
52,1.0084396234524795,3206.0,0.0,0.0,0.0,1.0145178896760287,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",1.01009009746795,-0.01163,0.0156,-1.0046,-0.00779,0.00776,0.00431,1.0051548038321132,-0.00033,0.00019,0.0,1.0057007868868835,-2.26,-5.89,-0.51
53,1.027832693134258,3206.0,0.0,0.0,0.0,1.0340278490928754,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",1.0295149070346414,-0.01302,0.01478,-1.00447,-0.00667,0.00636,0.0056,1.0244847039058078,-0.00031,0.0002,0.0,1.0250411866347082,-2.26,-5.89,-0.51
54,1.0472257628160364,3215.0,0.0,0.0,0.0,1.0535378085097222,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",1.0489397166013328,-0.01341,0.01399,-1.00185,-0.00548,0.0081,0.00634,1.0438146039795022,-0.00029,0.00019,0.0,1.0443815863825328,-2.26,-5.89,-0.52
55,1.0666188324978148,3215.0,0.0,0.0,0.0,1.0730477679265689,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",1.0683645261680241,-0.01408,0.01494,-1.00311,-0.00907,0.00806,0.00624,1.0631445040531966,-0.00027,0.00017,0.0,1.0637219861303575,-2.26,-5.89,-0.52
56,1.0860119021795933,3218.0,0.0,0.0,0.0,1.0925577273434155,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",1.0877893357347155,-0.01489,0.0146,-1.00432,-0.00618,0.01128,0.00813,1.0824744041268912,-0.00026,0.00015,0.0,1.0830623858781823,-2.25,-5.89,-0.52
57,1.1054049718613719,3218.0,0.0,0.0,0.0,1.1120676867602624,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",1.1072141453014068,-0.01568,0.01548,-1.00243,-0.00446,0.00682,0.00554,1.1018043042005856,-0.00027,0.00018,0.0,1.1024027856260068,-2.25,-5.89,-0.51
58,1.1247980415431502,3218.0,0.0,0.0,0.0,1.131577646177109,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",1.1266389548680982,-0.01523,0.01508,-1.00212,-0.00592,0.00817,0.00488,1.1211342042742802,-0.00027,0.00017,0.0,1.1217431853738316,-2.25,-5.89,-0.51
59,1.1441911112249286,3210.0,0.0,0.0,0.0,1.1510876055939556,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",1.1460637644347895,-0.0155,0.01399,-1.00221,-0.00618,0.00716,0.00817,1.1404641043479746,-0.00027,0.00017,0.0,1.1410835851216563,-2.26,-5.89,-0.51
60,1.1635841809067071,3210.0,0.0,0.0,0.0,1.1705975650108025,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",1.1654885740014809,-0.01632,0.01491,-1.00266,-0.00537,0.00753,0.00494,1.159794004421669,-0.00028,0.00015,0.0,1.1604239848694808,-2.26,-5.89,-0.51
61,1.1829772505884857,3211.0,0.0,0.0,0.0,1.190107524427649,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",1.1849133835681722,-0.01518,0.0158,-1.00298,-0.00484,0.00781,0.00424,1.1791239044953636,-0.0003,0.00016,0.0,1.1797643846173056,-2.26,-5.89,-0.51
62,1.202370320270264,3211.0,0.0,0.0,0.0,1.2096174838444957,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",1.2043381931348636,-0.0142,0.01432,-1.00333,-0.00375,0.01043,0.00623,1.198453804569058,-0.00031,0.00016,0.0,1.1991047843651303,-2.26,-5.89,-0.51
63,1.2217633899520424,3198.0,0.0,0.0,0.0,1.2291274432613426,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",1.223763002701555,-0.01449,0.0148,-1.00224,-0.00585,0.00673,0.00321,1.2177837046427527,-0.00031,0.00016,0.0,1.2184451841129549,-2.26,-5.89,-0.51
64,1.241156459633821,3198.0,0.0,0.0,0.0,1.2486374026781892,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",1.2431878122682463,-0.01417,0.01428,-1.0024,-0.00575,0.0073,0.00793,1.237113604716447,-0.00031,0.00015,0.0,1.2377855838607796,-2.26,-5.89,-0.51
65,1.2605495293155995,3198.0,0.0,0.0,0.0,1.2681473620950359,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",1.2626126218349376,-0.01327,0.01309,-1.0027,-0.00783,0.00698,0.01062,1.2564435047901414,-0.00031,0.00015,0.0,1.2571259836086044,-2.25,-5.89,-0.51
66,1.2799425989973778,3196.0,0.0,0.0,0.0,1.2876573215118827,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",1.282037431401629,-0.01276,0.0149,-1.00187,-0.00463,0.00576,0.00797,1.275773404863836,-0.00031,0.00014,0.0,1.276466383356429,-2.26,-5.89,-0.51
67,1.2993356686791562,3196.0,0.0,0.0,0.0,1.3071672809287294,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",1.3014622409683203,-0.0136,0.01405,-1.00289,-0.00442,0.00567,0.0087,1.2951033049375305,-0.0003,0.00014,0.0,1.2958067831042537,-2.25,-5.89,-0.51
68,1.3187287383609347,3193.0,0.0,0.0,0.0,1.326677240345576,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",1.3208870505350117,-0.01287,0.01396,-1.00194,-0.00649,0.00678,0.00695,1.314433205011225,-0.00029,0.00011,0.0,1.3151471828520784,-2.25,-5.89,-0.51
69,1.3381218080427133,3193.0,0.0,0.0,0.0,1.3461871997624228,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",1.340311860101703,-0.01513,0.01454,-1.00046,-0.00686,0.00769,0.0054,1.3337631050849195,-0.00027,9e-05,0.0,1.334487582599903,-2.25,-5.89,-0.51
70,1.3575148777244916,3193.0,0.0,0.0,0.0,1.3656971591792695,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",1.3597366696683943,-0.01612,0.01442,-1.00322,-0.00489,0.00676,0.00656,1.3530930051586139,-0.00026,9e-05,0.0,1.3538279823477277,-2.25,-5.89,-0.51
