,times(seconds),tof1,tof2,tof3,tof4,times(seconds),speed,angle,timestamp,state,times(seconds),acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,times(seconds),x,y,z,times(seconds),yaw,pitch,roll
0,0.0,2760.0,0.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",0.0,-0.01604,0.014,-1.00258,-0.00557,0.00808,0.00731,0.0,0.0,0.0,0.0,0.0,-1.26,-4.74,-1.56
1,0.020060602193741495,2760.0,0.0,0.0,0.0,0.02005214494155189,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",0.020035251811862293,-0.01616,0.01351,-1.00231,-0.00678,0.00822,0.00535,0.020035251811862293,-0.0,-0.0,0.0,0.020043694817261308,-1.26,-4.73,-1.56
2,0.04012120438748299,2758.0,0.0,0.0,0.0,0.04010428988310378,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",0.040070503623724586,-0.01447,0.01307,-1.00162,-0.00665,0.00667,0.00601,0.040070503623724586,-0.0,1e-05,0.0,0.040087389634522616,-1.26,-4.73,-1.56
3,0.06018180658122449,2758.0,0.0,0.0,0.0,0.06015643482465567,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",0.06010575543558688,-0.01553,0.01311,-1.0023,-0.00683,0.01167,0.00827,0.06010575543558688,-2e-05,3e-05,0.0,0.060131084451783924,-1.27,-4.73,-1.56
4,0.08024240877496598,2767.0,0.0,0.0,0.0,0.08020857976620756,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",0.08014100724744917,-0.01403,0.01421,-1.00226,-0.00543,0.00654,0.00272,0.08014100724744917,-3e-05,3e-05,0.0,0.08017477926904523,-1.26,-4.73,-1.56
5,0.10030301096870747,2767.0,0.0,0.0,0.0,0.10026072470775944,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",0.10017625905931146,-0.01509,0.01296,-1.00273,-0.0058,0.00604,0.00765,0.10017625905931146,-4e-05,5e-05,0.0,0.10021847408630655,-1.27,-4.74,-1.56
6,0.12036361316244898,2767.0,0.0,0.0,0.0,0.12031286964931134,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",0.12021151087117377,-0.01542,0.01538,-1.00246,-0.00645,0.00695,0.00659,0.12021151087117377,-5e-05,5e-05,0.0,0.12026216890356785,-1.27,-4.74,-1.56
7,0.14042421535619046,2761.0,0.0,0.0,0.0,0.14036501459086323,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",0.14024676268303604,-0.01518,0.01349,-1.00015,-0.00892,0.00769,0.00607,0.14024676268303604,-6e-05,5e-05,0.0,0.14030586372082915,-1.27,-4.74,-1.56
8,0.16048481754993196,2761.0,0.0,0.0,0.0,0.16041715953241512,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",0.16028201449489834,-0.01509,0.01225,-1.00131,-0.00413,0.01028,0.00787,0.16028201449489834,-5e-05,5e-05,0.0,0.16034955853809046,-1.27,-4.74,-1.56
9,0.18054541974367347,2752.0,0.0,0.0,0.0,0.180469304473967,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",0.18031726630676065,-0.01392,0.01352,-1.00171,-0.00523,0.00758,0.00468,0.18031726630676065,-6e-05,5e-05,0.0,0.18039325335535178,-1.26,-4.73,-1.56
10,0.20060602193741495,2752.0,0.0,0.0,0.0,0.2005214494155189,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",0.20035251811862292,-0.01485,0.01178,-1.00185,-0.00581,0.00743,0.00646,0.20035251811862292,-6e-05,4e-05,0.0,0.2004369481726131,-1.26,-4.73,-1.56
11,0.22066662413115645,2747.0,0.0,0.0,0.0,0.22057359435707077,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",0.22038776993048523,-0.01527,0.01357,-1.00201,-0.00512,0.00897,0.00719,0.22038776993048523,-7e-05,3e-05,0.0,0.22048064298987438,-1.26,-4.73,-1.56
12,0.24072722632489796,2747.0,0.0,0.0,0.0,0.2406257392986227,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",0.24042302174234753,-0.01514,0.01452,-1.0012,-0.00391,0.00807,0.00573,0.24042302174234753,-7e-05,4e-05,0.0,0.2405243378071357,-1.26,-4.74,-1.56
13,0.26078782851863946,2747.0,0.0,0.0,0.0,0.2606778842401746,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",0.2604582735542098,-0.01542,0.01453,-1.00188,-0.00553,0.01029,0.00653,0.2604582735542098,-6e-05,5e-05,0.0,0.260568032624397,-1.26,-4.74,-1.56
14,0.2808484307123809,2754.0,0.0,0.0,0.0,0.28073002918172646,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",0.2804935253660721,-0.01484,0.0135,-1.0033,-0.00503,0.00745,0.00559,0.2804935253660721,-6e-05,6e-05,0.0,0.2806117274416583,-1.26,-4.74,-1.56
15,0.3009090329061224,2754.0,0.0,0.0,0.0,0.30078217412327835,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",0.3005287771779344,-0.01557,0.01251,-1.00344,-0.00443,0.00871,0.00719,0.3005287771779344,-8e-05,9e-05,0.0,0.3006554222589196,-1.27,-4.74,-1.55
16,0.3209696350998639,2736.0,0.0,0.0,0.0,0.32083431906483023,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",0.3205640289897967,-0.01436,0.01314,-1.00096,-0.00383,0.00911,0.00485,0.3205640289897967,-8e-05,0.00011,0.0,0.32069911707618093,-1.26,-4.73,-1.55
17,0.34103023729360543,2736.0,0.0,0.0,0.0,0.3408864640063821,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",0.34059928080165897,-0.01456,0.0133,-1.00212,-0.00569,0.00603,0.00565,0.34059928080165897,-8e-05,9e-05,0.0,0.34074281189344224,-1.26,-4.74,-1.55
18,0.36109083948734694,2741.0,0.0,0.0,0.0,0.360938608947934,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",0.3606345326135213,-0.01436,0.0117,-1.00395,-0.00464,0.00645,0.00617,0.3606345326135213,-8e-05,8e-05,0.0,0.36078650671070356,-1.26,-4.73,-1.55
19,0.3811514416810884,2741.0,0.0,0.0,0.0,0.3809907538894859,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",0.3806697844253836,-0.01457,0.01233,-1.00424,-0.00418,0.00669,0.00485,0.3806697844253836,-7e-05,6e-05,0.0,0.3808302015279649,-1.26,-4.74,-1.55
20,0.4012120438748299,2741.0,0.0,0.0,0.0,0.4010428988310378,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",0.40070503623724585,-0.01622,0.01355,-1.00137,-0.00583,0.00902,0.00927,0.40070503623724585,-8e-05,4e-05,0.0,0.4008738963452262,-1.26,-4.74,-1.55
21,0.4212726460685714,2741.0,0.0,0.0,0.0,0.42109504377258966,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",0.4207402880491082,-0.0161,0.01413,-1.00305,-0.00527,0.00799,0.00402,0.4207402880491082,-8e-05,3e-05,0.0,0.42091759116248745,-1.26,-4.73,-1.55
22,0.4413332482623129,2741.0,0.0,0.0,0.0,0.44114718871414155,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",0.44077553986097046,-0.01512,0.01256,-1.00411,-0.00553,0.00829,0.00568,0.44077553986097046,-6e-05,9e-05,0.0,0.44096128597974876,-1.26,-4.73,-1.55
23,0.4613938504560544,2746.0,0.0,0.0,0.0,0.46119933365569343,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",0.46081079167283273,-0.01503,0.01183,-1.00321,-0.00433,0.00796,0.00807,0.46081079167283273,-7e-05,9e-05,0.0,0.4610049807970101,-1.26,-4.73,-1.55
24,0.4814544526497959,2746.0,0.0,0.0,0.0,0.4812514785972454,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",0.48084604348469506,-0.01357,0.01406,-1.00038,-0.00764,0.00993,0.00334,0.48084604348469506,-7e-05,9e-05,0.0,0.4810486756142714,-1.27,-4.73,-1.56
25,0.5015150548435374,2733.0,0.0,0.0,0.0,0.5013036235387972,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",0.5008812952965573,-0.01347,0.0125,-1.0004,-0.00694,0.00738,0.00887,0.5008812952965573,-7e-05,9e-05,0.0,0.5010923704315327,-1.26,-4.73,-1.56
26,0.5215756570372789,2733.0,0.0,0.0,0.0,0.5213557684803491,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",0.5209165471084196,-0.01422,0.01303,-1.00384,-0.00676,0.00806,0.00741,0.5209165471084196,-7e-05,9e-05,0.0,0.521136065248794,-1.26,-4.73,-1.56
27,0.5416362592310203,2735.0,0.0,0.0,0.0,0.541407913421901,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",0.5409517989202819,-0.01485,0.01384,-1.00427,-0.00639,0.0077,0.0064,0.5409517989202819,-6e-05,0.0001,0.0,0.5411797600660553,-1.26,-4.73,-1.56
28,0.5616968614247618,2735.0,0.0,0.0,0.0,0.5614600583634529,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",0.5609870507321442,-0.01453,0.01212,-1.00044,-0.00773,0.00701,0.00655,0.5609870507321442,-5e-05,8e-05,0.0,0.5612234548833166,-1.26,-4.73,-1.56
29,0.5817574636185033,2741.0,0.0,0.0,0.0,0.5815122033050047,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",0.5810223025440066,-0.01562,0.01414,-1.00126,-0.00473,0.00689,0.00619,0.5810223025440066,-4e-05,6e-05,0.0,0.5812671497005779,-1.26,-4.73,-1.56
30,0.6018180658122448,2741.0,0.0,0.0,0.0,0.6015643482465567,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",0.6010575543558688,-0.01538,0.01268,-1.00261,-0.00505,0.00741,0.00701,0.6010575543558688,-4e-05,6e-05,0.0,0.6013108445178392,-1.26,-4.73,-1.56
31,0.6218786680059863,2741.0,0.0,0.0,0.0,0.6216164931881085,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",0.6210928061677311,-0.01543,0.01256,-0.99987,-0.00703,0.00909,0.00866,0.6210928061677311,-5e-05,7e-05,0.0,0.6213545393351005,-1.26,-4.74,-1.56
32,0.6419392701997279,2735.0,0.0,0.0,0.0,0.6416686381296605,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",0.6411280579795934,-0.01678,0.01328,-1.00167,-0.00566,0.00606,0.00638,0.6411280579795934,-6e-05,9e-05,0.0,0.6413982341523619,-1.26,-4.74,-1.56
33,0.6619998723934694,2735.0,0.0,0.0,0.0,0.6617207830712124,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",0.6611633097914557,-0.01597,0.01437,-1.00358,-0.00466,0.00884,0.00613,0.6611633097914557,-6e-05,9e-05,0.0,0.6614419289696232,-1.26,-4.74,-1.56
34,0.6820604745872109,2732.0,0.0,0.0,0.0,0.6817729280127642,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",0.6811985616033179,-0.01578,0.01433,-1.00298,-0.00488,0.00968,0.00838,0.6811985616033179,-7e-05,9e-05,0.0,0.6814856237868845,-1.26,-4.74,-1.56
35,0.7021210767809524,2732.0,0.0,0.0,0.0,0.7018250729543162,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",0.7012338134151802,-0.01544,0.0142,-1.00399,-0.00521,0.00867,0.00577,0.7012338134151802,-8e-05,9e-05,0.0,0.7015293186041458,-1.26,-4.73,-1.55
36,0.7221816789746939,2731.0,0.0,0.0,0.0,0.721877217895868,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",0.7212690652270426,-0.01491,0.01376,-1.00397,-0.00617,0.0065,0.00423,0.7212690652270426,-8e-05,9e-05,0.0,0.7215730134214071,-1.27,-4.73,-1.56
37,0.7422422811684354,2731.0,0.0,0.0,0.0,0.74192936283742,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",0.7413043170389049,-0.01506,0.01277,-1.00309,-0.00681,0.00439,0.00833,0.7413043170389049,-8e-05,9e-05,0.0,0.7416167082386684,-1.26,-4.73,-1.56
38,0.7623028833621768,2731.0,0.0,0.0,0.0,0.7619815077789718,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",0.7613395688507671,-0.01411,0.01295,-1.00178,-0.00442,0.00722,0.00806,0.7613395688507671,-8e-05,8e-05,0.0,0.7616604030559297,-1.26,-4.73,-1.56
39,0.7823634855559183,2733.0,0.0,0.0,0.0,0.7820336527205237,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",0.7813748206626294,-0.01386,0.01297,-1.00277,-0.00614,0.0063,0.00846,0.7813748206626294,-8e-05,7e-05,0.0,0.7817040978731911,-1.26,-4.74,-1.56
40,0.8024240877496598,2733.0,0.0,0.0,0.0,0.8020857976620756,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",0.8014100724744917,-0.01592,0.01324,-1.00154,-0.00701,0.0073,0.00434,0.8014100724744917,-7e-05,6e-05,0.0,0.8017477926904524,-1.26,-4.74,-1.56
41,0.8224846899434013,2731.0,0.0,0.0,0.0,0.8221379426036275,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",0.821445324286354,-0.01509,0.01296,-1.00312,-0.00653,0.00483,0.00595,0.821445324286354,-6e-05,4e-05,0.0,0.8217914875077136,-1.26,-4.74,-1.56
42,0.8425452921371428,2731.0,0.0,0.0,0.0,0.8421900875451793,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",0.8414805760982164,-0.01522,0.01471,-1.00346,-0.0068,0.00956,0.00531,0.8414805760982164,-5e-05,1e-05,0.0,0.8418351823249749,-1.26,-4.74,-1.56
43,0.8626058943308843,2731.0,0.0,0.0,0.0,0.8622422324867313,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",0.8615158279100786,-0.01436,0.01328,-1.00254,-0.00635,0.00677,0.00629,0.8615158279100786,-5e-05,-1e-05,0.0,0.8618788771422362,-1.27,-4.74,-1.56
44,0.8826664965246258,2731.0,0.0,0.0,0.0,0.8822943774282831,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",0.8815510797219409,-0.01464,0.0129,-1.00161,-0.00552,0.0083,0.00657,0.8815510797219409,-4e-05,1e-05,0.0,0.8819225719594975,-1.26,-4.74,-1.56
45,0.9027270987183673,2731.0,0.0,0.0,0.0,0.902346522369835,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",0.9015863315338032,-0.01527,0.0139,-1.00361,-0.00393,0.00605,0.00518,0.9015863315338032,-5e-05,-1e-05,0.0,0.9019662667767588,-1.26,-4.74,-1.56
46,0.9227877009121088,2707.0,0.0,0.0,0.0,0.9223986673113869,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",0.9216215833456655,-0.01397,0.01317,-1.00443,-0.00557,0.00708,0.00592,0.9216215833456655,-6e-05,-2e-05,0.0,0.9220099615940202,-1.26,-4.74,-1.56
47,0.9428483031058503,2707.0,0.0,0.0,0.0,0.9424508122529388,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",0.9416568351575277,-0.0146,0.01374,-1.00273,-0.00665,0.00843,0.00829,0.9416568351575277,-6e-05,0.0,0.0,0.9420536564112815,-1.26,-4.74,-1.55
48,0.9629089052995918,2707.0,0.0,0.0,0.0,0.9625029571944907,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",0.9616920869693901,-0.01566,0.01437,-1.00045,-0.00415,0.00803,0.00591,0.9616920869693901,-5e-05,2e-05,0.0,0.9620973512285428,-1.26,-4.74,-1.55
49,0.9829695074933332,2733.0,0.0,0.0,0.0,0.9825551021360426,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",0.9817273387812524,-0.01491,0.01319,-1.00259,-0.00808,0.00697,0.00782,0.9817273387812524,-5e-05,3e-05,0.0,0.9821410460458041,-1.26,-4.73,-1.55
50,1.0030301096870748,2733.0,0.0,0.0,0.0,1.0026072470775944,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",1.0017625905931147,-0.01508,0.01247,-1.00496,-0.00653,0.00602,0.00624,1.0017625905931147,-6e-05,3e-05,0.0,1.0021847408630653,-1.26,-4.74,-1.56
51,1.0230907118808164,2723.0,0.0,0.0,0.0,1.0226593920191465,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",1.021797842404977,-0.0145,0.01316,-1.003,-0.00498,0.00816,0.00739,1.021797842404977,-6e-05,4e-05,0.0,1.0222284356803266,-1.26,-4.74,-1.56
52,1.0431513140745579,2723.0,0.0,0.0,0.0,1.0427115369606983,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",1.0418330942168392,-0.0148,0.01233,-1.00127,-0.00783,0.00507,0.00967,1.0418330942168392,-7e-05,1e-05,0.0,1.042272130497588,-1.26,-4.74,-1.56
53,1.0632119162682994,2723.0,0.0,0.0,0.0,1.0627636819022501,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",1.0618683460287015,-0.01467,0.01404,-1.00204,-0.00604,0.00718,0.00511,1.0618683460287015,-7e-05,1e-05,0.0,1.0623158253148492,-1.26,-4.74,-1.56
54,1.0832725184620406,2709.0,0.0,0.0,0.0,1.082815826843802,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",1.0819035978405638,-0.01521,0.01419,-1.00302,-0.00642,0.00725,0.00381,1.0819035978405638,-7e-05,-0.0,0.0,1.0823595201321106,-1.26,-4.74,-1.56
55,1.1033331206557822,2709.0,0.0,0.0,0.0,1.102867971785354,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",1.101938849652426,-0.01456,0.01361,-1.0029,-0.00466,0.00478,0.00437,1.101938849652426,-7e-05,0.0,0.0,1.1024032149493719,-1.26,-4.74,-1.56
56,1.1233937228495237,2727.0,0.0,0.0,0.0,1.1229201167269058,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",1.1219741014642883,-0.01467,0.0139,-1.00108,-0.00752,0.00794,0.0099,1.1219741014642883,-7e-05,2e-05,0.0,1.1224469097666332,-1.27,-4.74,-1.56
57,1.1434543250432652,2727.0,0.0,0.0,0.0,1.1429722616684577,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",1.1420093532761506,-0.01614,0.01312,-1.00075,-0.00354,0.00508,0.00696,1.1420093532761506,-6e-05,1e-05,0.0,1.1424906045838945,-1.26,-4.74,-1.56
58,1.1635149272370067,2727.0,0.0,0.0,0.0,1.1630244066100095,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",1.162044605088013,-0.01662,0.01356,-1.00311,-0.00403,0.00637,0.00707,1.162044605088013,-5e-05,2e-05,0.0,1.1625342994011558,-1.26,-4.74,-1.56
59,1.1835755294307482,2715.0,0.0,0.0,0.0,1.1830765515515616,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",1.1820798568998754,-0.01511,0.01369,-1.00189,-0.00649,0.00746,0.00636,1.1820798568998754,-6e-05,1e-05,0.0,1.1825779942184171,-1.26,-4.74,-1.55
60,1.2036361316244897,2715.0,0.0,0.0,0.0,1.2031286964931134,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",1.2021151087117377,-0.01384,0.01275,-1.00172,-0.00682,0.00376,0.00549,1.2021151087117377,-6e-05,1e-05,0.0,1.2026216890356785,-1.26,-4.74,-1.55
61,1.2236967338182312,2716.0,0.0,0.0,0.0,1.2231808414346652,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",1.2221503605236,-0.01351,0.01362,-1.00091,-0.0062,0.00658,0.00644,1.2221503605236,-6e-05,-1e-05,0.0,1.2226653838529398,-1.26,-4.74,-1.56
62,1.2437573360119727,2716.0,0.0,0.0,0.0,1.243232986376217,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",1.2421856123354622,-0.01459,0.0145,-1.00063,-0.0039,0.00683,0.00823,1.2421856123354622,-5e-05,-2e-05,0.0,1.242709078670201,-1.27,-4.74,-1.56
63,1.2638179382057142,2709.0,0.0,0.0,0.0,1.263285131317769,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",1.2622208641473245,-0.01489,0.01421,-1.00044,-0.00686,0.005,0.00567,1.2622208641473245,-5e-05,-2e-05,0.0,1.2627527734874624,-1.26,-4.74,-1.56
64,1.2838785403994557,2709.0,0.0,0.0,0.0,1.283337276259321,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",1.2822561159591868,-0.01494,0.01368,-1.00198,-0.00644,0.00508,0.00564,1.2822561159591868,-4e-05,-2e-05,0.0,1.2827964683047237,-1.26,-4.74,-1.56
65,1.3039391425931972,2709.0,0.0,0.0,0.0,1.3033894212008728,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",1.302291367771049,-0.01655,0.01244,-1.002,-0.00584,0.00443,0.00486,1.302291367771049,-4e-05,-2e-05,0.0,1.302840163121985,-1.27,-4.74,-1.56
66,1.3239997447869387,2711.0,0.0,0.0,0.0,1.3234415661424248,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",1.3223266195829113,-0.01581,0.01378,-1.00175,-0.00655,0.00628,0.00604,1.3223266195829113,-3e-05,-3e-05,0.0,1.3228838579392463,-1.26,-4.74,-1.56
67,1.3440603469806802,2711.0,0.0,0.0,0.0,1.3434937110839766,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",1.3423618713947736,-0.01472,0.01228,-1.00332,-0.00835,0.01145,0.01365,1.3423618713947736,-4e-05,-3e-05,0.0,1.3429275527565077,-1.26,-4.74,-1.56
68,1.3641209491744217,2718.0,0.0,0.0,0.0,1.3635458560255285,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",1.3623971232066359,-0.01794,0.01296,-1.00211,-0.00393,0.00624,-0.00229,1.3623971232066359,-1e-05,-3e-05,0.0,1.362971247573769,-1.27,-4.74,-1.56
69,1.3841815513681632,2718.0,0.0,0.0,0.0,1.3835980009670803,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",1.3824323750184981,-0.01318,0.01763,-1.00264,-0.00445,0.0067,0.00679,1.3824323750184981,-0.0001,-3e-05,0.0,1.3830149423910303,-1.26,-4.73,-1.56
70,1.4042421535619047,2718.0,0.0,0.0,0.0,1.4036501459086324,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",1.4024676268303604,-0.01461,0.01003,-1.00235,-0.00624,0.00563,0.00509,1.4024676268303604,-0.00018,6e-05,0.0,1.4030586372082916,-1.27,-4.74,-1.56
71,1.4243027557556462,2718.0,0.0,0.0,0.0,1.4237022908501842,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",1.422502878642223,-0.01414,0.01469,-1.00295,-0.00476,0.00484,0.00898,1.422502878642223,-0.00023,0.00017,0.0,1.423102332025553,-1.26,-4.73,-1.56
