,times(seconds),x,y,z
50,1.0017625905931147,-6e-05,3e-05,0.0
51,1.021797842404977,-6e-05,4e-05,0.0
52,1.0418330942168392,-7e-05,1e-05,0.0
53,1.0618683460287015,-7e-05,1e-05,0.0
54,1.0819035978405638,-7e-05,-0.0,0.0
55,1.101938849652426,-7e-05,0.0,0.0
56,1.1219741014642883,-7e-05,2e-05,0.0
57,1.1420093532761506,-6e-05,1e-05,0.0
58,1.162044605088013,-5e-05,2e-05,0.0
59,1.1820798568998754,-6e-05,1e-05,0.0
60,1.2021151087117377,-6e-05,1e-05,0.0
61,1.2221503605236,-6e-05,-1e-05,0.0
62,1.2421856123354622,-5e-05,-2e-05,0.0
63,1.2622208641473245,-5e-05,-2e-05,0.0
64,1.2822561159591868,-4e-05,-2e-05,0.0
65,1.302291367771049,-4e-05,-2e-05,0.0
66,1.3223266195829113,-3e-05,-3e-05,0.0
67,1.3423618713947736,-4e-05,-3e-05,0.0
68,1.3623971232066359,-1e-05,-3e-05,0.0
69,1.3824323750184981,-0.0001,-3e-05,0.0
70,1.4024676268303604,-0.00018,6e-05,0.0
71,1.422502878642223,-0.00023,0.00017,0.0
72,1.4425381304540852,-0.00024,0.00018,0.0
73,1.4625733822659475,-0.00013,0.00018,0.0
74,1.4826086340778097,0.00053,0.00014,0.0
75,1.502643885889672,0.0021,0.0,0.0
76,1.5226791377015343,0.00489,-0.00022,0.0
77,1.5427143895133966,0.00936,-0.00057,0.0
78,1.5627496413252588,0.01556,-0.00101,0.0
79,1.5827848931371211,0.02374,-0.00134,0.0
80,1.6028201449489834,0.03293,-0.00153,0.0
81,1.6228553967608457,0.04232,-0.00136,0.0
82,1.642890648572708,0.05208,-0.00152,0.0
83,1.6629259003845702,0.0618,-0.00202,0.0
84,1.6829611521964327,0.07075,-0.0022,0.0
85,1.702996404008295,0.07905,-0.00228,0.0
86,1.7230316558201573,0.08627,-0.00271,0.0
87,1.7430669076320195,0.09224,-0.0028,0.0
88,1.7631021594438818,0.09744,-0.00303,0.0
89,1.783137411255744,0.10727,-0.00336,0.0
90,1.8031726630676064,0.10727,-0.00336,0.0
91,1.8232079148794686,0.11948,-0.00337,0.0
92,1.843243166691331,0.11948,-0.00337,0.0
93,1.8632784185031932,0.13543,-0.00377,0.0
94,1.8833136703150555,0.14487,-0.00385,0.0
95,1.9033489221269178,0.15442,-0.0039,0.0
96,1.9233841739387803,0.16409,-0.0041,0.0
97,1.9434194257506425,0.16409,-0.0041,0.0
98,1.9634546775625048,0.18148,-0.00453,0.0
99,1.983489929374367,0.18888,-0.00467,0.0
100,2.0035251811862294,0.19556,-0.00496,0.0
101,2.0235604329980914,0.20142,-0.00513,0.0
102,2.043595684809954,0.20719,-0.0053,0.0
103,2.0636309366218164,0.21347,-0.00573,0.0
104,2.0836661884336785,0.2203,-0.00603,0.0
105,2.103701440245541,0.22807,-0.00612,0.0
106,2.123736692057403,0.23691,-0.00628,0.0
107,2.1437719438692655,0.24636,-0.00657,0.0
108,2.1638071956811276,0.25617,-0.00676,0.0
109,2.18384244749299,0.26591,-0.00726,0.0
110,2.203877699304852,0.2754,-0.00756,0.0
111,2.2239129511167146,0.28407,-0.00782,0.0
112,2.2439482029285767,0.29191,-0.00801,0.0
113,2.263983454740439,0.2992,-0.00814,0.0
114,2.284018706552301,0.30592,-0.00835,0.0
115,2.3040539583641637,0.31233,-0.00829,0.0
116,2.324089210176026,0.31907,-0.00831,0.0
117,2.3441244619878883,0.32621,-0.00845,0.0
118,2.3641597137997508,0.33358,-0.00847,0.0
119,2.384194965611613,0.342,-0.00857,0.0
120,2.4042302174234753,0.35118,-0.00883,0.0
121,2.4242654692353374,0.36052,-0.00884,0.0
122,2.4443007210472,0.37031,-0.00868,0.0
123,2.464335972859062,0.37982,-0.00883,0.0
124,2.4843712246709244,0.38863,-0.00884,0.0
125,2.5044064764827865,0.39704,-0.00878,0.0
126,2.524441728294649,0.40477,-0.00893,0.0
127,2.544476980106511,0.4118,-0.00919,0.0
128,2.5645122319183735,0.42564,-0.00947,0.0
129,2.584547483730236,0.43262,-0.00975,0.0
130,2.604582735542098,0.44016,-0.00985,0.0
131,2.6246179873539606,0.44847,-0.00993,0.0
132,2.6446532391658226,0.45737,-0.01,0.0
133,2.664688490977685,0.46648,-0.00995,0.0
134,2.684723742789547,0.47594,-0.00988,0.0
135,2.7047589946014097,0.48532,-0.01008,0.0
136,2.7247942464132717,0.49439,-0.00997,0.0
137,2.7448294982251342,0.50311,-0.00994,0.0
138,2.7648647500369963,0.52581,-0.01006,0.0
139,2.7849000018488588,0.52581,-0.01006,0.0
140,2.804935253660721,0.53997,-0.01053,0.0
141,2.8249705054725833,0.54765,-0.01034,0.0
142,2.845005757284446,0.55591,-0.01043,0.0
143,2.865041009096308,0.56459,-0.01032,0.0
144,2.8850762609081704,0.57363,-0.01025,0.0
145,2.9051115127200324,0.58293,-0.0102,0.0
146,2.925146764531895,0.59223,-0.01008,0.0
147,2.945182016343757,0.60135,-0.01006,0.0
148,2.9652172681556195,0.61021,-0.01002,0.0
149,2.9852525199674815,0.61848,-0.01011,0.0
150,3.005287771779344,0.62639,-0.01016,0.0
151,3.025323023591206,0.63395,-0.01018,0.0
152,3.0453582754030686,0.64105,-0.01037,0.0
153,3.0653935272149306,0.64835,-0.01042,0.0
154,3.085428779026793,0.65592,-0.01037,0.0
155,3.1054640308386556,0.66359,-0.01068,0.0
156,3.1254992826505177,0.67187,-0.0108,0.0
157,3.14553453446238,0.6805,-0.01094,0.0
158,3.1655697862742422,0.68933,-0.01088,0.0
159,3.1856050380861047,0.69843,-0.01077,0.0
160,3.205640289897967,0.70743,-0.01099,0.0
161,3.2256755417098293,0.71611,-0.01105,0.0
162,3.2457107935216913,0.72449,-0.0109,0.0
163,3.265746045333554,0.73246,-0.0111,0.0
164,3.285781297145416,0.74002,-0.0112,0.0
165,3.3058165489572784,0.74736,-0.01112,0.0
166,3.3258518007691404,0.75464,-0.01128,0.0
167,3.345887052581003,0.76198,-0.01155,0.0
168,3.3659223043928654,0.76965,-0.01163,0.0
169,3.3859575562047275,0.7778,-0.0117,0.0
170,3.40599280801659,0.7862,-0.01173,0.0
171,3.426028059828452,0.79478,-0.01177,0.0
172,3.4460633116403145,0.80376,-0.01172,0.0
173,3.4660985634521766,0.81267,-0.01185,0.0
174,3.486133815264039,0.8213,-0.01185,0.0
175,3.506169067075901,0.82977,-0.01196,0.0
176,3.5262043188877636,0.83768,-0.01243,0.0
177,3.5462395706996257,0.84513,-0.01266,0.0
178,3.566274822511488,0.85272,-0.01273,0.0
179,3.5863100743233502,0.86002,-0.01313,0.0
180,3.6063453261352127,0.86728,-0.01335,0.0
181,3.6263805779470752,0.87496,-0.01329,0.0
182,3.6464158297589373,0.88289,-0.01354,0.0
183,3.6664510815708,0.89966,-0.01377,0.0
184,3.686486333382662,0.90843,-0.01403,0.0
185,3.7065215851945243,0.91722,-0.0142,0.0
186,3.7265568370063864,0.92586,-0.01429,0.0
187,3.746592088818249,0.9346,-0.01432,0.0
188,3.766627340630111,0.94296,-0.01448,0.0
189,3.7866625924419735,0.95076,-0.01482,0.0
190,3.8066978442538355,0.95858,-0.01488,0.0
191,3.826733096065698,0.96609,-0.01513,0.0
192,3.8467683478775605,0.97317,-0.01531,0.0
193,3.8668035996894226,0.98071,-0.01535,0.0
194,3.886838851501285,0.98847,-0.01557,0.0
195,3.906874103313147,0.99631,-0.01573,0.0
196,3.9269093551250096,1.00459,-0.01582,0.0
197,3.9469446069368717,1.01319,-0.01605,0.0
198,3.966979858748734,1.02187,-0.0162,0.0
199,3.987015110560596,1.03063,-0.01613,0.0
200,4.007050362372459,1.03939,-0.01633,0.0
201,4.027085614184321,1.0478,-0.01654,0.0
202,4.047120865996183,1.05577,-0.0166,0.0
203,4.067156117808046,1.06339,-0.01681,0.0
204,4.087191369619908,1.07009,-0.01716,0.0
205,4.10722662143177,1.07583,-0.01752,0.0
206,4.127261873243633,1.08104,-0.01766,0.0
207,4.147297125055495,1.08598,-0.0178,0.0
208,4.167332376867357,1.09045,-0.01799,0.0
209,4.187367628679219,1.09932,-0.01837,0.0
210,4.207402880491082,1.10418,-0.019,0.0
211,4.227438132302944,1.10952,-0.01924,0.0
212,4.247473384114806,1.11542,-0.0194,0.0
213,4.267508635926668,1.12123,-0.01942,0.0
214,4.287543887738531,1.12674,-0.01967,0.0
215,4.307579139550393,1.13175,-0.01983,0.0
216,4.327614391362255,1.13603,-0.02003,0.0
217,4.347649643174117,1.13944,-0.02011,0.0
218,4.36768489498598,1.14218,-0.02028,0.0
219,4.387720146797842,1.14437,-0.02051,0.0
220,4.407755398609704,1.14619,-0.02084,0.0
221,4.427790650421567,1.14796,-0.02124,0.0
222,4.447825902233429,1.15002,-0.02144,0.0
223,4.467861154045291,1.15272,-0.02162,0.0
224,4.487896405857153,1.15599,-0.02178,0.0
225,4.507931657669016,1.15955,-0.02174,0.0
226,4.527966909480878,1.16316,-0.02163,0.0
227,4.54800216129274,1.16659,-0.02174,0.0
228,4.568037413104602,1.16956,-0.022,0.0
229,4.588072664916465,1.17234,-0.02223,0.0
230,4.608107916728327,1.17501,-0.02238,0.0
231,4.6281431685401895,1.17768,-0.02256,0.0
232,4.648178420352052,1.18026,-0.02245,0.0
233,4.6682136721639145,1.18277,-0.02221,0.0
234,4.6882489239757765,1.18525,-0.02187,0.0
235,4.708284175787639,1.18766,-0.02163,0.0
236,4.7283194275995015,1.18996,-0.02148,0.0
237,4.748354679411364,1.19222,-0.02148,0.0
238,4.768389931223226,1.19443,-0.02163,0.0
239,4.788425183035088,1.19655,-0.02193,0.0
240,4.808460434846951,1.19853,-0.02233,0.0
241,4.828495686658813,1.20047,-0.02263,0.0
242,4.848530938470675,1.20238,-0.02275,0.0
243,4.868566190282537,1.2043,-0.02271,0.0
244,4.8886014420944,1.20626,-0.02256,0.0
245,4.908636693906262,1.21008,-0.02238,0.0
246,4.928671945718124,1.21183,-0.0222,0.0
247,4.948707197529987,1.21346,-0.02198,0.0
248,4.968742449341849,1.21499,-0.02177,0.0
249,4.988777701153711,1.21645,-0.02159,0.0
250,5.008812952965573,1.21786,-0.02151,0.0
251,5.028848204777436,1.21918,-0.02159,0.0
252,5.048883456589298,1.22039,-0.02184,0.0
253,5.06891870840116,1.22151,-0.02213,0.0
254,5.088953960213022,1.22258,-0.02227,0.0
255,5.108989212024885,1.22357,-0.02224,0.0
256,5.129024463836747,1.22451,-0.02211,0.0
257,5.149059715648609,1.22539,-0.02197,0.0
258,5.169094967460472,1.22625,-0.0219,0.0
259,5.189130219272334,1.22716,-0.0219,0.0
260,5.209165471084196,1.22805,-0.02191,0.0
261,5.229200722896058,1.22901,-0.02189,0.0
262,5.249235974707921,1.22993,-0.02194,0.0
263,5.269271226519783,1.23076,-0.02199,0.0
264,5.289306478331645,1.23159,-0.02207,0.0
265,5.309341730143507,1.23234,-0.02217,0.0
266,5.32937698195537,1.23311,-0.02228,0.0
267,5.349412233767232,1.23389,-0.02235,0.0
268,5.369447485579094,1.23468,-0.02227,0.0
269,5.389482737390957,1.23531,-0.02222,0.0
270,5.409517989202819,1.23586,-0.02206,0.0
271,5.429553241014681,1.2363,-0.02175,0.0
272,5.4495884928265435,1.23655,-0.0214,0.0
273,5.469623744638406,1.23673,-0.02106,0.0
274,5.4896589964502684,1.23689,-0.02089,0.0
275,5.5096942482621305,1.23701,-0.02092,0.0
276,5.5297295000739926,1.23709,-0.02113,0.0
277,5.5497647518858555,1.23699,-0.02135,0.0
278,5.5698000036977175,1.23686,-0.02141,0.0
279,5.58983525550958,1.23649,-0.02143,0.0
280,5.609870507321442,1.23589,-0.02104,0.0
281,5.629905759133305,1.23494,-0.02011,0.0
282,5.649941010945167,1.23358,-0.01848,0.0
283,5.669976262757029,1.23202,-0.01556,0.0
284,5.690011514568892,1.23019,-0.01055,0.0
285,5.710046766380754,1.22846,-0.00385,0.0
286,5.730082018192616,1.22765,0.00441,0.0
287,5.750117270004478,1.22743,0.01362,0.0
288,5.770152521816341,1.22747,0.02353,0.0
289,5.790187773628203,1.22746,0.03317,0.0
290,5.810223025440065,1.22701,0.04264,0.0
291,5.830258277251927,1.22658,0.05119,0.0
292,5.85029352906379,1.22647,0.0591,0.0
293,5.870328780875652,1.22633,0.06661,0.0
294,5.890364032687514,1.22627,0.07314,0.0
295,5.910399284499377,1.22606,0.07904,0.0
296,5.930434536311239,1.22606,0.08489,0.0
297,5.950469788123101,1.22596,0.09064,0.0
298,5.970505039934963,1.22565,0.09664,0.0
299,5.990540291746826,1.22532,0.10366,0.0
300,6.010575543558688,1.225,0.11135,0.0
301,6.03061079537055,1.22469,0.11945,0.0
302,6.050646047182412,1.22419,0.12807,0.0
303,6.070681298994275,1.22374,0.13672,0.0
304,6.090716550806137,1.22329,0.14538,0.0
305,6.110751802617999,1.22311,0.15375,0.0
306,6.130787054429861,1.22304,0.16189,0.0
307,6.150822306241724,1.22281,0.16952,0.0
308,6.170857558053586,1.22303,0.17653,0.0
309,6.190892809865448,1.2234,0.18357,0.0
310,6.210928061677311,1.22371,0.19065,0.0
311,6.230963313489173,1.22382,0.19759,0.0
312,6.250998565301035,1.22381,0.20521,0.0
313,6.271033817112897,1.2237,0.21356,0.0
314,6.29106906892476,1.22319,0.22181,0.0
315,6.311104320736622,1.22251,0.23054,0.0
316,6.3311395725484845,1.22223,0.23972,0.0
317,6.3511748243603465,1.22176,0.24882,0.0
318,6.3712100761722095,1.22117,0.25772,0.0
319,6.3912453279840715,1.2211,0.26651,0.0
320,6.411280579795934,1.22111,0.27485,0.0
321,6.4313158316077965,1.22138,0.28274,0.0
322,6.451351083419659,1.22186,0.29064,0.0
323,6.471386335231521,1.22227,0.29842,0.0
324,6.491421587043383,1.22261,0.30623,0.0
325,6.511456838855246,1.22297,0.31456,0.0
326,6.531492090667108,1.22304,0.32305,0.0
327,6.55152734247897,1.22269,0.33193,0.0
328,6.571562594290832,1.22249,0.34116,0.0
329,6.591597846102695,1.22225,0.35007,0.0
330,6.611633097914557,1.22188,0.35895,0.0
331,6.631668349726419,1.22179,0.36791,0.0
332,6.651703601538281,1.22193,0.37667,0.0
333,6.671738853350144,1.22215,0.38553,0.0
334,6.691774105162006,1.22277,0.40266,0.0
335,6.711809356973868,1.2232,0.41123,0.0
336,6.731844608785731,1.2236,0.41979,0.0
337,6.751879860597593,1.2236,0.41979,0.0
338,6.771915112409455,1.22442,0.43741,0.0
339,6.791950364221317,1.22457,0.44635,0.0
340,6.81198561603318,1.22495,0.45542,0.0
341,6.832020867845042,1.22485,0.46443,0.0
342,6.852056119656904,1.22465,0.47371,0.0
343,6.872091371468766,1.22472,0.48302,0.0
344,6.892126623280629,1.22455,0.49215,0.0
345,6.912161875092491,1.22452,0.50128,0.0
346,6.932197126904353,1.22471,0.51046,0.0
347,6.952232378716216,1.22501,0.51933,0.0
348,6.972267630528078,1.22554,0.52832,0.0
349,6.99230288233994,1.2261,0.53738,0.0
350,7.012338134151802,1.22635,0.54622,0.0
351,7.032373385963665,1.22666,0.55548,0.0
352,7.052408637775527,1.22701,0.5649,0.0
353,7.072443889587389,1.22695,0.57414,0.0
354,7.092479141399251,1.22698,0.58357,0.0
355,7.112514393211114,1.22698,0.58357,0.0
356,7.132549645022976,1.22689,0.60248,0.0
357,7.1525848968348384,1.22679,0.61212,0.0
358,7.1726201486467005,1.22691,0.62164,0.0
359,7.192655400458563,1.22694,0.63097,0.0
360,7.2126906522704255,1.22743,0.64052,0.0
361,7.2327259040822875,1.22796,0.64989,0.0
362,7.2527611558941505,1.22848,0.65921,0.0
363,7.2727964077060125,1.22947,0.67751,0.0
364,7.292831659517875,1.22985,0.68705,0.0
365,7.312866911329737,1.23007,0.69649,0.0
366,7.3329021631416,1.23008,0.70613,0.0
367,7.352937414953462,1.23008,0.71606,0.0
368,7.372972666765324,1.23006,0.72589,0.0
369,7.393007918577186,1.23008,0.73581,0.0
370,7.413043170389049,1.23021,0.74557,0.0
371,7.433078422200911,1.23048,0.75507,0.0
372,7.453113674012773,1.23073,0.7647,0.0
373,7.473148925824636,1.23128,0.77426,0.0
374,7.493184177636498,1.23191,0.78382,0.0
375,7.51321942944836,1.23245,0.79345,0.0
376,7.533254681260222,1.23312,0.80298,0.0
377,7.553289933072085,1.23359,0.81258,0.0
378,7.573325184883947,1.23416,0.82221,0.0
379,7.593360436695809,1.23437,0.8317,0.0
380,7.613395688507671,1.23472,0.84169,0.0
381,7.633430940319534,1.23505,0.85173,0.0
382,7.653466192131396,1.2353,0.86153,0.0
383,7.673501443943258,1.23563,0.87147,0.0
384,7.693536695755121,1.23595,0.88119,0.0
385,7.713571947566983,1.23642,0.89087,0.0
386,7.733607199378845,1.23692,0.90044,0.0
387,7.753642451190707,1.23771,0.91002,0.0
388,7.77367770300257,1.23835,0.91972,0.0
389,7.793712954814432,1.23912,0.92915,0.0
390,7.813748206626294,1.23993,0.93883,0.0
391,7.833783458438156,1.24075,0.94868,0.0
392,7.853818710250019,1.24172,0.95851,0.0
393,7.873853962061881,1.24242,0.96826,0.0
394,7.893889213873743,1.24337,0.9781,0.0
395,7.913924465685605,1.24408,0.98774,0.0
396,7.933959717497468,1.24505,0.99784,0.0
397,7.95399496930933,1.24587,1.00766,0.0
398,7.974030221121192,1.24671,1.01737,0.0
399,7.994065472933055,1.2478,1.02702,0.0
400,8.014100724744917,1.24885,1.03653,0.0
401,8.03413597655678,1.25007,1.04607,0.0
402,8.054171228368642,1.2512,1.05507,0.0
403,8.074206480180504,1.25215,1.06344,0.0
404,8.094241731992366,1.25315,1.07112,0.0
405,8.11427698380423,1.25389,1.078,0.0
406,8.134312235616092,1.2544,1.0843,0.0
407,8.154347487427954,1.255,1.09012,0.0
408,8.174382739239816,1.25551,1.09576,0.0
409,8.194417991051678,1.25608,1.10666,0.0
410,8.21445324286354,1.25668,1.11238,0.0
411,8.234488494675402,1.25758,1.11879,0.0
412,8.254523746487266,1.25841,1.12524,0.0
413,8.274558998299128,1.25907,1.13111,0.0
414,8.29459425011099,1.26006,1.13666,0.0
415,8.314629501922852,1.26123,1.14196,0.0
416,8.334664753734714,1.26222,1.14671,0.0
417,8.354700005546576,1.26281,1.1505,0.0
418,8.374735257358438,1.26317,1.15324,0.0
419,8.3947705091703,1.26367,1.15548,0.0
420,8.414805760982164,1.26419,1.15754,0.0
421,8.434841012794026,1.26471,1.15942,0.0
422,8.454876264605888,1.26524,1.16113,0.0
423,8.47491151641775,1.26582,1.16271,0.0
424,8.494946768229612,1.26628,1.16397,0.0
425,8.514982020041474,1.26683,1.16485,0.0
426,8.535017271853336,1.26734,1.16553,0.0
427,8.5550525236652,1.26783,1.16599,0.0
428,8.575087775477062,1.26842,1.1663,0.0
429,8.595123027288924,1.26898,1.16669,0.0
430,8.615158279100786,1.26954,1.16711,0.0
431,8.635193530912648,1.2702,1.16757,0.0
432,8.65522878272451,1.27085,1.16797,0.0
433,8.675264034536372,1.27154,1.1683,0.0
434,8.695299286348234,1.2722,1.16858,0.0
435,8.715334538160098,1.2728,1.16875,0.0
436,8.73536978997196,1.27348,1.16878,0.0
437,8.755405041783822,1.27407,1.16873,0.0
438,8.775440293595684,1.27458,1.16867,0.0
439,8.795475545407546,1.27505,1.16864,0.0
440,8.815510797219408,1.27556,1.16858,0.0
441,8.83554604903127,1.27601,1.16857,0.0
442,8.855581300843134,1.27649,1.16856,0.0
443,8.875616552654996,1.27692,1.16854,0.0
444,8.895651804466858,1.27728,1.16854,0.0
445,8.91568705627872,1.27757,1.16858,0.0
446,8.935722308090583,1.27773,1.16866,0.0
447,8.955757559902445,1.27782,1.16874,0.0
448,8.975792811714307,1.27777,1.1688,0.0
449,8.99582806352617,1.27762,1.16888,0.0
450,9.015863315338033,1.27742,1.16893,0.0
451,9.035898567149895,1.27726,1.16896,0.0
452,9.055933818961757,1.27712,1.16893,0.0
453,9.075969070773619,1.27696,1.16885,0.0
454,9.09600432258548,1.27686,1.16885,0.0
455,9.116039574397343,1.2768,1.16888,0.0
456,9.136074826209205,1.27676,1.16891,0.0
457,9.156110078021069,1.27672,1.16894,0.0
458,9.17614532983293,1.27677,1.1689,0.0
459,9.196180581644793,1.27683,1.16886,0.0
460,9.216215833456655,1.27689,1.16883,0.0
461,9.236251085268517,1.27696,1.16878,0.0
462,9.256286337080379,1.27708,1.16873,0.0
463,9.276321588892241,1.27716,1.16867,0.0
464,9.296356840704105,1.27732,1.16874,0.0
465,9.316392092515967,1.27736,1.16873,0.0
466,9.336427344327829,1.2774,1.16866,0.0
467,9.356462596139691,1.27742,1.16856,0.0
468,9.376497847951553,1.27747,1.16845,0.0
469,9.396533099763415,1.27751,1.1684,0.0
470,9.416568351575277,1.27753,1.1684,0.0
471,9.43660360338714,1.27757,1.16839,0.0
472,9.456638855199003,1.27748,1.1685,0.0
473,9.476674107010865,1.27686,1.16888,0.0
474,9.496709358822727,1.27522,1.16947,0.0
475,9.51674461063459,1.27212,1.17049,0.0
476,9.536779862446451,1.26742,1.17178,0.0
477,9.556815114258313,1.26071,1.17321,0.0
478,9.576850366070175,1.25309,1.17441,0.0
479,9.59688561788204,1.24472,1.17506,0.0
480,9.616920869693901,1.23596,1.17571,0.0
481,9.636956121505763,1.22705,1.17609,0.0
482,9.656991373317625,1.2179,1.17596,0.0
483,9.677026625129487,1.20878,1.17608,0.0
484,9.69706187694135,1.2003,1.17635,0.0
485,9.717097128753212,1.19239,1.17631,0.0
486,9.737132380565074,1.18518,1.17623,0.0
487,9.757167632376937,1.17902,1.17665,0.0
488,9.7772028841888,1.17337,1.17708,0.0
489,9.797238136000662,1.16773,1.17714,0.0
490,9.817273387812524,1.16185,1.17722,0.0
491,9.837308639624386,1.15549,1.17737,0.0
492,9.857343891436248,1.14829,1.17717,0.0
493,9.87737914324811,1.14008,1.1767,0.0
494,9.897414395059974,1.13088,1.17656,0.0
495,9.917449646871836,1.11144,1.1765,0.0
496,9.937484898683698,1.10176,1.17611,0.0
497,9.95752015049556,1.09269,1.17602,0.0
498,9.977555402307422,1.08434,1.17563,0.0
499,9.997590654119284,1.07674,1.17571,0.0
500,10.017625905931146,1.06968,1.17595,0.0
501,10.03766115774301,1.06296,1.17578,0.0
502,10.057696409554872,1.05614,1.17574,0.0
503,10.077731661366734,1.04882,1.17592,0.0
504,10.097766913178596,1.04096,1.17582,0.0
505,10.117802164990458,1.03235,1.1756,0.0
506,10.13783741680232,1.02308,1.17557,0.0
507,10.157872668614182,1.01322,1.17577,0.0
508,10.177907920426044,1.00297,1.17533,0.0
509,10.197943172237908,0.99295,1.17508,0.0
510,10.21797842404977,0.98317,1.17509,0.0
511,10.238013675861632,0.97413,1.17499,0.0
512,10.258048927673494,0.9657,1.17506,0.0
513,10.278084179485356,0.95769,1.17504,0.0
514,10.298119431297218,0.95013,1.17472,0.0
515,10.31815468310908,0.94273,1.17478,0.0
516,10.338189934920944,0.93501,1.17485,0.0
517,10.358225186732806,0.92694,1.1746,0.0
518,10.378260438544668,0.91825,1.17462,0.0
519,10.39829569035653,0.90904,1.175,0.0
520,10.418330942168392,0.88898,1.17437,0.0
521,10.438366193980254,0.87872,1.17452,0.0
522,10.458401445792116,0.86841,1.17425,0.0
523,10.478436697603978,0.85858,1.17422,0.0
524,10.498471949415842,0.8494,1.17426,0.0
525,10.518507201227704,0.84061,1.17382,0.0
526,10.538542453039566,0.83231,1.17372,0.0
527,10.558577704851428,0.8242,1.1734,0.0
528,10.57861295666329,0.81606,1.17303,0.0
529,10.598648208475153,0.80785,1.17308,0.0
530,10.618683460287015,0.7991,1.17289,0.0
531,10.638718712098878,0.78973,1.17224,0.0
532,10.65875396391074,0.77983,1.17215,0.0
533,10.678789215722603,0.76965,1.17224,0.0
534,10.698824467534465,0.75908,1.17198,0.0
535,10.718859719346327,0.74851,1.17188,0.0
536,10.738894971158189,0.73821,1.1718,0.0
537,10.75893022297005,0.72828,1.1715,0.0
538,10.778965474781915,0.71894,1.17127,0.0
539,10.799000726593777,0.70991,1.1712,0.0
540,10.819035978405639,0.70148,1.17148,0.0
541,10.8390712302175,0.69279,1.17124,0.0
542,10.859106482029363,0.68412,1.17086,0.0
543,10.879141733841225,0.6753,1.17109,0.0
544,10.899176985653087,0.66605,1.17095,0.0
545,10.919212237464949,0.65624,1.17061,0.0
546,10.939247489276813,0.64584,1.17074,0.0
547,10.959282741088675,0.63525,1.17065,0.0
548,10.979317992900537,0.62453,1.17037,0.0
549,10.999353244712399,0.61394,1.17035,0.0
550,11.019388496524261,0.59402,1.16978,0.0
551,11.039423748336123,0.58472,1.16949,0.0
552,11.059459000147985,0.5758,1.1693,0.0
553,11.079494251959849,0.56711,1.16924,0.0
554,11.099529503771711,0.55827,1.16882,0.0
555,11.119564755583573,0.5494,1.16892,0.0
556,11.139600007395435,0.54007,1.16919,0.0
557,11.159635259207297,0.53023,1.16892,0.0
558,11.17967051101916,0.52003,1.16865,0.0
559,11.199705762831021,0.5093,1.16858,0.0
560,11.219741014642883,0.49851,1.16827,0.0
561,11.239776266454747,0.48771,1.16818,0.0
562,11.25981151826661,0.47714,1.1681,0.0
563,11.279846770078471,0.46677,1.16796,0.0
564,11.299882021890333,0.45687,1.16775,0.0
565,11.319917273702195,0.44732,1.16747,0.0
566,11.339952525514057,0.43814,1.16749,0.0
567,11.35998777732592,0.42891,1.16705,0.0
568,11.380023029137783,0.41968,1.16682,0.0
569,11.400058280949645,0.41039,1.16672,0.0
570,11.420093532761507,0.40076,1.16649,0.0
571,11.44012878457337,0.39067,1.16601,0.0
572,11.460164036385232,0.38005,1.16592,0.0
573,11.480199288197094,0.3693,1.16549,0.0
574,11.500234540008956,0.3583,1.16503,0.0
575,11.520269791820818,0.34738,1.16476,0.0
576,11.540305043632682,0.33643,1.16451,0.0
577,11.560340295444544,0.32588,1.16417,0.0
578,11.580375547256406,0.3158,1.16352,0.0
579,11.600410799068268,0.3061,1.16339,0.0
580,11.62044605088013,0.28727,1.16243,0.0
581,11.640481302691992,0.27795,1.1621,0.0
582,11.660516554503854,0.26832,1.16165,0.0
583,11.680551806315718,0.26832,1.16165,0.0
584,11.70058705812758,0.24793,1.16098,0.0
585,11.720622309939442,0.23711,1.16073,0.0
586,11.740657561751304,0.22605,1.16034,0.0
587,11.760692813563166,0.21507,1.1601,0.0
588,11.780728065375028,0.20446,1.1596,0.0
589,11.80076331718689,0.19487,1.15896,0.0
590,11.820798568998754,0.18638,1.15816,0.0
591,11.840833820810616,0.17952,1.15777,0.0
592,11.860869072622478,0.17375,1.15739,0.0
593,11.88090432443434,0.16873,1.15704,0.0
594,11.900939576246202,0.164,1.15709,0.0
595,11.920974828058064,0.15943,1.15695,0.0
596,11.941010079869926,0.15443,1.15662,0.0
597,11.961045331681788,0.15443,1.15662,0.0
598,11.981080583493652,0.14244,1.15628,0.0
599,12.001115835305514,0.1356,1.15608,0.0
600,12.021151087117376,0.12839,1.15591,0.0
601,12.041186338929238,0.12116,1.1556,0.0
602,12.0612215907411,0.12116,1.1556,0.0
603,12.081256842552962,0.10899,1.15517,0.0
604,12.101292094364824,0.10472,1.15489,0.0
605,12.121327346176688,0.10172,1.15441,0.0
606,12.14136259798855,0.09995,1.15394,0.0
607,12.161397849800412,0.09839,1.15379,0.0
608,12.181433101612274,0.09676,1.1537,0.0
609,12.201468353424136,0.09511,1.15356,0.0
610,12.221503605235998,0.09339,1.15352,0.0
611,12.24153885704786,0.09171,1.15346,0.0
612,12.261574108859723,0.09012,1.15319,0.0
613,12.281609360671586,0.08868,1.15299,0.0
614,12.301644612483448,0.08733,1.15276,0.0
615,12.32167986429531,0.08598,1.15265,0.0
616,12.341715116107173,0.08463,1.15266,0.0
617,12.361750367919035,0.08335,1.15262,0.0
