,x,y,z
845,1.32668,-0.03559,0.0
846,1.32462,-0.03254,0.0
847,1.32273,-0.02751,0.0
848,1.3217,-0.01983,0.0
849,1.32115,-0.01098,0.0
850,1.32093,-0.00158,0.0
851,1.32052,0.00819,0.0
852,1.3199,0.01726,0.0
853,1.31909,0.02635,0.0
854,1.31838,0.03554,0.0
855,1.31782,0.0453,0.0
856,1.31778,0.05593,0.0
857,1.3176,0.06704,0.0
858,1.31807,0.07905,0.0
859,1.31752,0.09187,0.0
860,1.31723,0.10568,0.0
861,1.3167,0.12032,0.0
862,1.31623,0.13559,0.0
863,1.31643,0.16775,0.0
864,1.31602,0.18481,0.0
865,1.31623,0.20273,0.0
866,1.31717,0.22166,0.0
867,1.31743,0.24102,0.0
868,1.3179,0.26062,0.0
869,1.31908,0.28114,0.0
870,1.32051,0.3027,0.0
871,1.32239,0.32472,0.0
872,1.32386,0.34725,0.0
873,1.32466,0.37026,0.0
874,1.32517,0.39396,0.0
875,1.32615,0.41861,0.0
876,1.32695,0.44435,0.0
877,1.32691,0.47086,0.0
878,1.32722,0.49748,0.0
879,1.32839,0.52459,0.0
880,1.32896,0.55216,0.0
881,1.33025,0.58025,0.0
882,1.33053,0.6081,0.0
883,1.33176,0.63566,0.0
884,1.33247,0.66265,0.0
885,1.3328,0.6882,0.0
886,1.33282,0.71198,0.0
887,1.33303,0.73366,0.0
888,1.33375,0.75278,0.0
889,1.33408,0.77029,0.0
890,1.33485,0.78688,0.0
891,1.33525,0.80266,0.0
892,1.33575,0.81818,0.0
893,1.33609,0.83379,0.0
894,1.33666,0.84961,0.0
895,1.33738,0.86597,0.0
896,1.33787,0.88187,0.0
897,1.33805,0.89739,0.0
898,1.33857,0.91275,0.0
899,1.33929,0.94142,0.0
900,1.33962,0.95449,0.0
901,1.33972,0.96676,0.0
902,1.33991,0.97834,0.0
903,1.34003,0.98945,0.0
904,1.33992,1.00026,0.0
905,1.34019,1.01111,0.0
906,1.34041,1.02161,0.0
907,1.34064,1.03204,0.0
908,1.34091,1.04238,0.0
909,1.34138,1.0525,0.0
910,1.34156,1.06213,0.0
911,1.34178,1.07126,0.0
912,1.34208,1.08007,0.0
913,1.34251,1.08812,0.0
914,1.34277,1.09547,0.0
915,1.34273,1.1022,0.0
916,1.34295,1.10879,0.0
917,1.34325,1.1153,0.0
918,1.34329,1.12117,0.0
919,1.34346,1.12689,0.0
920,1.34393,1.13266,0.0
921,1.34437,1.13822,0.0
922,1.3447,1.14296,0.0
923,1.34491,1.1472,0.0
924,1.34539,1.15097,0.0
925,1.34569,1.15459,0.0
926,1.3458,1.15816,0.0
927,1.34579,1.16135,0.0
928,1.34558,1.16433,0.0
929,1.34532,1.16752,0.0
930,1.34524,1.17103,0.0
931,1.34534,1.17499,0.0
932,1.34557,1.1793,0.0
933,1.34586,1.1835,0.0
934,1.34608,1.18699,0.0
935,1.34621,1.18959,0.0
936,1.34625,1.19205,0.0
937,1.34646,1.19421,0.0
938,1.34665,1.19626,0.0
939,1.34704,1.19825,0.0
940,1.34736,1.20007,0.0
941,1.34768,1.20167,0.0
942,1.34806,1.20306,0.0
943,1.34849,1.20429,0.0
944,1.34912,1.20534,0.0
945,1.34978,1.2062,0.0
946,1.35057,1.20678,0.0
947,1.35138,1.20714,0.0
948,1.35225,1.20739,0.0
949,1.35323,1.20754,0.0
950,1.35432,1.20771,0.0
951,1.35528,1.20787,0.0
952,1.35624,1.20796,0.0
953,1.35715,1.20805,0.0
954,1.35809,1.20809,0.0
955,1.35895,1.20809,0.0
956,1.35976,1.20804,0.0
957,1.36058,1.20797,0.0
958,1.36169,1.2078,0.0
959,1.36209,1.20774,0.0
960,1.36244,1.20772,0.0
961,1.36265,1.20775,0.0
962,1.36276,1.20782,0.0
963,1.36277,1.20787,0.0
964,1.36261,1.20789,0.0
965,1.36241,1.20782,0.0
966,1.36214,1.20782,0.0
967,1.36174,1.20782,0.0
968,1.36132,1.20781,0.0
969,1.36088,1.20776,0.0
970,1.36088,1.20776,0.0
971,1.35983,1.2075,0.0
972,1.3593,1.20733,0.0
973,1.35879,1.20722,0.0
974,1.35831,1.20719,0.0
975,1.35796,1.20717,0.0
976,1.35768,1.20717,0.0
977,1.35752,1.20717,0.0
978,1.3575,1.2072,0.0
979,1.35749,1.20721,0.0
980,1.35755,1.20724,0.0
981,1.35772,1.20726,0.0
982,1.35796,1.20724,0.0
983,1.35826,1.20717,0.0
984,1.35862,1.20695,0.0
985,1.35902,1.20683,0.0
986,1.35945,1.20677,0.0
987,1.35963,1.20693,0.0
988,1.35896,1.20736,0.0
989,1.35677,1.20794,0.0
990,1.35252,1.20892,0.0
991,1.34626,1.21047,0.0
992,1.33871,1.2119,0.0
993,1.33019,1.21316,0.0
994,1.32142,1.21368,0.0
995,1.31215,1.21371,0.0
996,1.30264,1.21378,0.0
997,1.29316,1.2136,0.0
998,1.2739,1.21327,0.0
999,1.26387,1.21345,0.0
1000,1.2535,1.21344,0.0
1001,1.24202,1.21336,0.0
1002,1.24202,1.21336,0.0
1003,1.21657,1.21319,0.0
1004,1.2022,1.21274,0.0
1005,1.18683,1.21273,0.0
1006,1.17063,1.2124,0.0
1007,1.15355,1.21208,0.0
1008,1.13609,1.21149,0.0
1009,1.11788,1.21117,0.0
1010,1.09907,1.21094,0.0
1011,1.08002,1.2097,0.0
1012,1.06027,1.20924,0.0
1013,1.03999,1.20899,0.0
1014,1.01981,1.20895,0.0
1015,0.99933,1.20822,0.0
1016,0.97798,1.20726,0.0
1017,0.95554,1.20593,0.0
1018,0.93206,1.20449,0.0
1019,0.90844,1.20361,0.0
1020,0.88417,1.2034,0.0
1021,0.8584,1.20314,0.0
1022,0.80449,1.20102,0.0
1023,0.77701,1.20077,0.0
1024,0.74979,1.19964,0.0
1025,0.72225,1.19888,0.0
1026,0.69431,1.19759,0.0
1027,0.66664,1.19692,0.0
1028,0.63925,1.19613,0.0
1029,0.61318,1.19467,0.0
1030,0.58957,1.19262,0.0
1031,0.56801,1.18988,0.0
1032,0.54867,1.18846,0.0
1033,0.53062,1.18794,0.0
1034,0.51288,1.18785,0.0
1035,0.49574,1.18835,0.0
1036,0.47906,1.18818,0.0
1037,0.46235,1.18813,0.0
1038,0.44529,1.18769,0.0
1039,0.42834,1.18723,0.0
1040,0.41137,1.18694,0.0
1041,0.39435,1.18611,0.0
1042,0.37791,1.18574,0.0
1043,0.36239,1.18517,0.0
1044,0.348,1.18443,0.0
1045,0.33485,1.18376,0.0
1046,0.30118,1.18264,0.0
1047,0.29108,1.18233,0.0
1048,0.28106,1.1823,0.0
1049,0.27097,1.18204,0.0
1050,0.26062,1.18171,0.0
1051,0.25003,1.18166,0.0
1052,0.23933,1.1814,0.0
1053,0.22873,1.18096,0.0
1054,0.21867,1.18078,0.0
1055,0.20928,1.18044,0.0
1056,0.20127,1.18061,0.0
1057,0.19441,1.18009,0.0
1058,0.18859,1.17966,0.0
1059,0.18414,1.17961,0.0
1060,0.18055,1.17956,0.0
1061,0.17722,1.17942,0.0
1062,0.174,1.17941,0.0
1063,0.17052,1.17936,0.0
1064,0.16653,1.1792,0.0
1065,0.16159,1.17932,0.0
1066,0.1557,1.17903,0.0
1067,0.149,1.17832,0.0
1068,0.14206,1.17769,0.0
1069,0.13515,1.1774,0.0
1070,0.12905,1.17699,0.0
1071,0.12393,1.17642,0.0
1072,0.12025,1.17599,0.0
1073,0.11819,1.17572,0.0
1074,0.11649,1.17571,0.0
1075,0.11458,1.17598,0.0
1076,0.11267,1.17637,0.0
1077,0.11081,1.17643,0.0
1078,0.10895,1.17651,0.0
1079,0.10717,1.17637,0.0
1080,0.10544,1.17609,0.0
1081,0.10368,1.17587,0.0
1082,0.10197,1.17571,0.0
1083,0.10033,1.17561,0.0
1084,0.09884,1.17554,0.0
1085,0.09755,1.17549,0.0
1086,0.09636,1.17545,0.0
1087,0.09518,1.17534,0.0
1088,0.0941,1.17533,0.0
1089,0.09313,1.17534,0.0
1090,0.09222,1.17534,0.0
1091,0.09134,1.17525,0.0
1092,0.09065,1.17504,0.0
1093,0.08993,1.17494,0.0
1094,0.08829,1.17485,0.0
1095,0.08751,1.17481,0.0
1096,0.08679,1.17462,0.0
1097,0.08626,1.17446,0.0
1098,0.08586,1.17439,0.0
1099,0.08551,1.1744,0.0
1100,0.08533,1.17443,0.0
1101,0.08522,1.17446,0.0
1102,0.08525,1.17451,0.0
1103,0.08543,1.17453,0.0
1104,0.08568,1.17455,0.0
1105,0.08601,1.17462,0.0
1106,0.08641,1.17467,0.0
1107,0.08681,1.1747,0.0
1108,0.0872,1.17466,0.0
1109,0.08775,1.1747,0.0
1110,0.08831,1.17475,0.0
1111,0.08889,1.17482,0.0
1112,0.08941,1.17498,0.0
1113,0.08992,1.17517,0.0
1114,0.09037,1.1754,0.0
1115,0.09081,1.17568,0.0
1116,0.09124,1.17587,0.0
1117,0.09162,1.17613,0.0
1118,0.09194,1.17646,0.0
1119,0.09214,1.17678,0.0
1120,0.09236,1.177,0.0
1121,0.09257,1.17704,0.0
1122,0.09289,1.17703,0.0
1123,0.09317,1.17698,0.0
1124,0.0934,1.17699,0.0
1125,0.09367,1.17706,0.0
1126,0.09363,1.17706,0.0
1127,0.09299,1.1767,0.0
1128,0.09174,1.17577,0.0
1129,0.08997,1.17372,0.0
1130,0.08548,1.164,0.0
1131,0.08414,1.15604,0.0
1132,0.08414,1.15604,0.0
1133,0.08266,1.1377,0.0
1134,0.08229,1.1191,0.0
1135,0.08206,1.11,0.0
1136,0.08218,1.10067,0.0
1137,0.08235,1.09082,0.0
1138,0.08223,1.08027,0.0
1139,0.08222,1.06831,0.0
1140,0.08172,1.05598,0.0
1141,0.08082,1.04228,0.0
1142,0.08035,1.02791,0.0
1143,0.07966,1.01298,0.0
1144,0.0789,0.99701,0.0
1145,0.07917,0.98059,0.0
1146,0.07926,0.96412,0.0
1147,0.08004,0.94686,0.0
1148,0.08069,0.92901,0.0
1149,0.08084,0.91061,0.0
1150,0.08109,0.89059,0.0
1151,0.08152,0.8695,0.0
1152,0.08261,0.84835,0.0
1153,0.084,0.827,0.0
1154,0.08564,0.80507,0.0
1155,0.08695,0.78255,0.0
1156,0.08827,0.75909,0.0
1157,0.08955,0.73423,0.0
1158,0.09093,0.70859,0.0
1159,0.09203,0.68302,0.0
1160,0.09148,0.65704,0.0
1161,0.09079,0.63058,0.0
1162,0.09135,0.60373,0.0
1163,0.09096,0.57632,0.0
1164,0.092,0.54861,0.0
1165,0.09289,0.52041,0.0
1166,0.09362,0.49211,0.0
1167,0.09351,0.46528,0.0
1168,0.09388,0.44008,0.0
1169,0.09449,0.41691,0.0
1170,0.09473,0.39594,0.0
1171,0.09464,0.37697,0.0
1172,0.0951,0.35965,0.0
1173,0.09523,0.34385,0.0
1174,0.09542,0.32798,0.0
1175,0.09526,0.31243,0.0
1176,0.0952,0.29639,0.0
1177,0.09528,0.28072,0.0
1178,0.09524,0.2647,0.0
1179,0.09533,0.24887,0.0
1180,0.09533,0.23347,0.0
1181,0.09542,0.21868,0.0
1182,0.09515,0.2044,0.0
1183,0.09508,0.1912,0.0
1184,0.0952,0.17878,0.0
1185,0.09516,0.16693,0.0
1186,0.09517,0.15552,0.0
1187,0.0951,0.14459,0.0
1188,0.09508,0.13382,0.0
1189,0.09503,0.12327,0.0
1190,0.09519,0.11296,0.0
1191,0.09549,0.10271,0.0
1192,0.09552,0.09257,0.0
1193,0.09549,0.08273,0.0
1194,0.09552,0.07315,0.0
1195,0.09575,0.06458,0.0
1196,0.0959,0.05642,0.0
1197,0.09591,0.04857,0.0
1198,0.09624,0.04174,0.0
1199,0.09659,0.03535,0.0
1200,0.0969,0.02879,0.0
1201,0.09725,0.02261,0.0
1202,0.09751,0.01706,0.0
1203,0.09786,0.01156,0.0
1204,0.09795,0.00621,0.0
1205,0.09813,0.00129,0.0
1206,0.09814,-0.0031,0.0
1207,0.09831,-0.00739,0.0
1208,0.09843,-0.01148,0.0
1209,0.09861,-0.01541,0.0
1210,0.09892,-0.01926,0.0
1211,0.09937,-0.02246,0.0
1212,0.10014,-0.02527,0.0
1213,0.1009,-0.0281,0.0
1214,0.10158,-0.03095,0.0
1215,0.10238,-0.03408,0.0
1216,0.10312,-0.03751,0.0
1217,0.10357,-0.04095,0.0
1218,0.1038,-0.04428,0.0
1219,0.104,-0.04714,0.0
1220,0.10396,-0.04962,0.0
1221,0.1039,-0.05182,0.0
1222,0.10394,-0.05374,0.0
1223,0.10397,-0.05555,0.0
1224,0.10405,-0.05711,0.0
1225,0.10417,-0.05848,0.0
1226,0.10438,-0.05956,0.0
1227,0.10477,-0.06032,0.0
1228,0.10531,-0.06086,0.0
1229,0.10577,-0.06116,0.0
1230,0.10626,-0.06128,0.0
1231,0.10681,-0.06135,0.0
1232,0.10732,-0.06144,0.0
1233,0.10788,-0.06166,0.0
1234,0.10842,-0.06181,0.0
1235,0.10892,-0.06194,0.0
1236,0.10945,-0.06207,0.0
1237,0.11005,-0.06216,0.0
1238,0.11062,-0.06216,0.0
1239,0.1112,-0.06216,0.0
1240,0.11181,-0.06215,0.0
1241,0.11298,-0.06213,0.0
1242,0.11363,-0.06212,0.0
1243,0.11419,-0.06208,0.0
1244,0.1147,-0.06209,0.0
1245,0.11521,-0.06213,0.0
1246,0.11573,-0.0621,0.0
1247,0.1162,-0.06205,0.0
1248,0.11669,-0.06206,0.0
1249,0.11714,-0.06203,0.0
1250,0.11751,-0.06195,0.0
1251,0.11777,-0.06183,0.0
1252,0.11805,-0.06175,0.0
1253,0.11822,-0.06169,0.0
1254,0.11835,-0.06169,0.0
1255,0.11841,-0.0617,0.0
1256,0.11838,-0.06174,0.0
1257,0.11838,-0.06174,0.0
1258,0.11797,-0.06179,0.0
1259,0.11771,-0.06176,0.0
1260,0.11752,-0.06178,0.0
1261,0.11738,-0.06175,0.0
1262,0.11731,-0.06177,0.0
1263,0.11733,-0.06186,0.0
1264,0.11742,-0.06193,0.0
1265,0.11753,-0.06202,0.0
1266,0.11764,-0.06211,0.0
1267,0.11776,-0.0621,0.0
1268,0.11789,-0.06204,0.0
1269,0.11796,-0.06203,0.0
1270,0.11801,-0.06207,0.0
1271,0.11791,-0.06217,0.0
1272,0.11812,-0.06237,0.0
1273,0.11911,-0.06255,0.0
1274,0.12117,-0.06289,0.0
1275,0.12446,-0.06341,0.0
1276,0.12945,-0.06423,0.0
1277,0.13637,-0.06505,0.0
1278,0.14479,-0.06599,0.0
1279,0.15405,-0.06672,0.0
1280,0.16353,-0.06728,0.0
1281,0.17294,-0.06772,0.0
1282,0.18248,-0.06839,0.0
1283,0.19183,-0.06898,0.0
1284,0.20136,-0.06943,0.0
1285,0.21105,-0.06987,0.0
1286,0.22109,-0.07063,0.0
1287,0.23189,-0.07119,0.0
1288,0.24378,-0.07161,0.0
1289,0.25643,-0.07246,0.0
1290,0.27029,-0.07297,0.0
1291,0.28564,-0.07396,0.0
1292,0.30184,-0.07462,0.0
1293,0.31871,-0.07523,0.0
1294,0.33644,-0.07525,0.0
1295,0.35438,-0.07628,0.0
1296,0.37283,-0.07646,0.0
1297,0.39199,-0.07721,0.0
1298,0.41118,-0.0784,0.0
1299,0.43071,-0.07829,0.0
1300,0.45087,-0.07789,0.0
1301,0.47135,-0.07904,0.0
1302,0.49242,-0.0809,0.0
1303,0.51412,-0.08245,0.0
1304,0.53652,-0.08405,0.0
1305,0.55983,-0.08561,0.0
1306,0.58441,-0.08733,0.0
1307,0.61022,-0.08917,0.0
1308,0.63614,-0.0901,0.0
1309,0.66217,-0.08935,0.0
1310,0.68804,-0.08863,0.0
1311,0.7144,-0.08856,0.0
1312,0.74079,-0.08872,0.0
1313,0.76667,-0.08875,0.0
1314,0.7923,-0.08891,0.0
1315,0.81755,-0.08953,0.0
1316,0.84182,-0.09032,0.0
1317,0.86467,-0.09115,0.0
1318,0.88585,-0.09169,0.0
1319,0.90445,-0.09209,0.0
1320,0.92187,-0.0925,0.0
1321,0.93839,-0.09251,0.0
1322,0.95404,-0.09318,0.0
1323,0.96977,-0.09347,0.0
1324,0.98494,-0.09355,0.0
1325,1.00039,-0.09359,0.0
1326,1.01541,-0.09402,0.0
1327,1.03056,-0.09433,0.0
1328,1.0456,-0.09492,0.0
1329,1.06035,-0.09546,0.0
1330,1.07469,-0.09611,0.0
1331,1.08837,-0.09647,0.0
1332,1.10146,-0.09698,0.0
1333,1.12467,-0.0978,0.0
1334,1.13511,-0.09816,0.0
1335,1.14497,-0.09859,0.0
1336,1.14497,-0.09859,0.0
1337,1.16329,-0.09928,0.0
1338,1.16329,-0.09928,0.0
1339,1.18126,-0.09956,0.0
1340,1.19025,-0.09972,0.0
1341,1.19918,-0.09981,0.0
1342,1.20806,-0.1001,0.0
1343,1.21647,-0.10003,0.0
1344,1.22437,-0.10007,0.0
1345,1.23158,-0.10017,0.0
1346,1.23792,-0.1001,0.0
1347,1.24354,-0.10014,0.0
1348,1.2488,-0.10024,0.0
1349,1.2535,-0.10014,0.0
1350,1.25791,-0.10011,0.0
1351,1.26219,-0.09996,0.0
1352,1.26671,-0.10018,0.0
1353,1.27161,-0.10032,0.0
1354,1.27672,-0.10043,0.0
1355,1.28147,-0.10058,0.0
1356,1.28595,-0.10067,0.0
1357,1.29008,-0.10079,0.0
1358,1.29374,-0.10076,0.0
1359,1.29685,-0.10079,0.0
1360,1.29922,-0.10082,0.0
1361,1.30082,-0.10081,0.0
1362,1.30291,-0.101,0.0
1363,1.30399,-0.10116,0.0
1364,1.30546,-0.10137,0.0
1365,1.30746,-0.10175,0.0
1366,1.31001,-0.10214,0.0
1367,1.31305,-0.10236,0.0
1368,1.31637,-0.10237,0.0
1369,1.31954,-0.10243,0.0
1370,1.32247,-0.10251,0.0
1371,1.3251,-0.10268,0.0
1372,1.32761,-0.10287,0.0
1373,1.33003,-0.10294,0.0
1374,1.3325,-0.10298,0.0
1375,1.33497,-0.10302,0.0
1376,1.33739,-0.10322,0.0
1377,1.3398,-0.10339,0.0
1378,1.34219,-0.10346,0.0
1379,1.34447,-0.10349,0.0
1380,1.34667,-0.1036,0.0
1381,1.34879,-0.10369,0.0
1382,1.35076,-0.10392,0.0
1383,1.35265,-0.10419,0.0
1384,1.35448,-0.10434,0.0
1385,1.3563,-0.10423,0.0
1386,1.358,-0.10401,0.0
1387,1.35959,-0.10399,0.0
1388,1.36122,-0.10408,0.0
1389,1.36286,-0.10414,0.0
1390,1.36454,-0.10413,0.0
1391,1.36625,-0.10405,0.0
1392,1.36793,-0.10398,0.0
1393,1.36955,-0.10395,0.0
1394,1.37113,-0.10391,0.0
1395,1.37269,-0.10393,0.0
1396,1.37424,-0.10407,0.0
1397,1.37571,-0.10433,0.0
1398,1.37697,-0.10464,0.0
1399,1.37796,-0.10482,0.0
1400,1.37872,-0.10477,0.0
1401,1.37963,-0.1046,0.0
1402,1.37985,-0.1046,0.0
1403,1.38003,-0.10463,0.0
1404,1.38003,-0.10463,0.0
1405,1.38014,-0.10467,0.0
1406,1.38011,-0.10483,0.0
1407,1.38003,-0.10485,0.0
1408,1.37991,-0.10486,0.0
1409,1.37971,-0.10486,0.0
1410,1.37952,-0.10478,0.0
1411,1.37933,-0.1047,0.0
1412,1.37914,-0.10466,0.0
1413,1.3789,-0.10465,0.0
1414,1.37854,-0.10466,0.0
1415,1.37812,-0.10461,0.0
1416,1.37759,-0.10453,0.0
1417,1.37682,-0.10449,0.0
1418,1.37598,-0.10448,0.0
1419,1.37492,-0.10443,0.0
1420,1.37382,-0.10434,0.0
1421,1.37268,-0.10435,0.0
1422,1.37147,-0.10409,0.0
1423,1.37026,-0.10327,0.0
1424,1.36892,-0.1017,0.0
1425,1.36763,-0.09872,0.0
1426,1.36626,-0.09365,0.0
1427,1.36524,-0.08609,0.0
1428,1.36482,-0.07745,0.0
1429,1.36387,-0.06826,0.0
1430,1.36325,-0.05879,0.0
1431,1.36167,-0.03913,0.0
1432,1.36101,-0.02929,0.0
1433,1.36066,-0.01926,0.0
1434,1.36078,-0.0088,0.0
1435,1.36078,0.00232,0.0
1436,1.36116,0.01442,0.0
1437,1.36118,0.02728,0.0
1438,1.36196,0.04119,0.0
1439,1.3619,0.05583,0.0
1440,1.36192,0.07125,0.0
1441,1.36194,0.08787,0.0
1442,1.36236,0.10525,0.0
1443,1.36267,0.12308,0.0
1444,1.36345,0.14147,0.0
1445,1.36419,0.16047,0.0
1446,1.36483,0.18056,0.0
1447,1.36553,0.20067,0.0
1448,1.36686,0.22069,0.0
1449,1.36851,0.24152,0.0
1450,1.36976,0.26336,0.0
1451,1.37104,0.28654,0.0
1452,1.37251,0.31109,0.0
1453,1.37425,0.33631,0.0
1454,1.37613,0.36127,0.0
1455,1.37869,0.41179,0.0
1456,1.3788,0.43834,0.0
1457,1.3788,0.43834,0.0
1458,1.38185,0.49261,0.0
1459,1.38301,0.52002,0.0
1460,1.38414,0.5478,0.0
1461,1.38553,0.57561,0.0
1462,1.38553,0.57561,0.0
1463,1.38861,0.62838,0.0
1464,1.39023,0.65208,0.0
1465,1.39173,0.67353,0.0
1466,1.39313,0.69263,0.0
1467,1.39313,0.69263,0.0
1468,1.39475,0.72752,0.0
1469,1.39516,0.74362,0.0
1470,1.39545,0.75939,0.0
1471,1.39568,0.77531,0.0
1472,1.39602,0.79106,0.0
1473,1.39651,0.8068,0.0
1474,1.3971,0.82248,0.0
1475,1.39771,0.83791,0.0
1476,1.39845,0.85285,0.0
1477,1.39901,0.86715,0.0
1478,1.39941,0.88074,0.0
1479,1.39941,0.88074,0.0
1480,1.39998,0.90567,0.0
1481,1.40004,0.91729,0.0
1482,1.40004,0.92844,0.0
1483,1.39995,0.9392,0.0
1484,1.40013,0.94964,0.0
1485,1.40034,0.95989,0.0
1486,1.40062,0.97009,0.0
1487,1.40187,0.98997,0.0
1488,1.40267,0.99949,0.0
1489,1.40295,1.00826,0.0
1490,1.40338,1.0167,0.0
1491,1.40368,1.02479,0.0
1492,1.40347,1.03206,0.0
1493,1.40363,1.03919,0.0
1494,1.40387,1.04601,0.0
1495,1.40371,1.05188,0.0
1496,1.40387,1.05746,0.0
1497,1.40434,1.06292,0.0
1498,1.40451,1.06748,0.0
1499,1.40481,1.07164,0.0
1500,1.40521,1.07539,0.0
1501,1.40586,1.07913,0.0
1502,1.4064,1.08349,0.0
1503,1.40679,1.0881,0.0
1504,1.40688,1.09273,0.0
1505,1.40685,1.09733,0.0
1506,1.40667,1.10181,0.0
1507,1.40634,1.10616,0.0
1508,1.40645,1.11423,0.0
1509,1.40663,1.11725,0.0
1510,1.40713,1.11956,0.0
1511,1.40781,1.12147,0.0
1512,1.40821,1.12292,0.0
1513,1.40864,1.12415,0.0
1514,1.40893,1.12502,0.0
1515,1.40917,1.12575,0.0
1516,1.40966,1.12636,0.0
1517,1.41033,1.1269,0.0
1518,1.41107,1.12728,0.0
1519,1.41191,1.12756,0.0
1520,1.41281,1.12767,0.0
1521,1.41384,1.12779,0.0
1522,1.41502,1.12798,0.0
1523,1.41628,1.12813,0.0
1524,1.41765,1.12821,0.0
1525,1.41902,1.12828,0.0
1526,1.42033,1.12842,0.0
1527,1.42172,1.12848,0.0
1528,1.42305,1.12852,0.0
1529,1.42433,1.12858,0.0
1530,1.4255,1.12864,0.0
1531,1.42661,1.1287,0.0
1532,1.42758,1.12886,0.0
1533,1.42904,1.1289,0.0
1534,1.42955,1.12874,0.0
1535,1.42991,1.12869,0.0
1536,1.43013,1.12863,0.0
1537,1.43027,1.12858,0.0
1538,1.43027,1.12862,0.0
1539,1.4302,1.12866,0.0
1540,1.43006,1.12864,0.0
1541,1.42979,1.12867,0.0
1542,1.42939,1.12869,0.0
1543,1.42889,1.12868,0.0
1544,1.4283,1.12871,0.0
1545,1.42764,1.12871,0.0
1546,1.42692,1.12872,0.0
1547,1.42612,1.12866,0.0
1548,1.42528,1.12863,0.0
1549,1.4244,1.12865,0.0
1550,1.42361,1.12873,0.0
1551,1.42291,1.12878,0.0
1552,1.42219,1.1288,0.0
1553,1.42151,1.12878,0.0
1554,1.42098,1.12882,0.0
1555,1.42058,1.12885,0.0
1556,1.42026,1.12896,0.0
1557,1.42008,1.12905,0.0
1558,1.4199,1.12927,0.0
1559,1.41983,1.12933,0.0
1560,1.41987,1.12935,0.0
1561,1.42009,1.12934,0.0
1562,1.42013,1.12946,0.0
1563,1.41953,1.12973,0.0
1564,1.41758,1.13025,0.0
1565,1.4139,1.13107,0.0
1566,1.4081,1.1324,0.0
1567,1.40077,1.13386,0.0
1568,1.3921,1.13478,0.0
1569,1.3825,1.13571,0.0
1570,1.37292,1.13601,0.0
1571,1.36333,1.13656,0.0
1572,1.35369,1.13715,0.0
1573,1.34412,1.13755,0.0
1574,1.33444,1.13826,0.0
1575,1.32435,1.13828,0.0
1576,1.31384,1.13881,0.0
1577,1.30275,1.1393,0.0
1578,1.29029,1.13993,0.0
1579,1.27664,1.13998,0.0
1580,1.26206,1.14032,0.0
1581,1.24678,1.14061,0.0
1582,1.23051,1.14055,0.0
1583,1.19623,1.14151,0.0
1584,1.17835,1.14126,0.0
1585,1.16007,1.1414,0.0
1586,1.14097,1.1419,0.0
1587,1.1216,1.14193,0.0
1588,1.10182,1.14208,0.0
1589,1.081,1.14296,0.0
1590,1.05913,1.14375,0.0
1591,1.03618,1.14379,0.0
1592,1.01227,1.14328,0.0
1593,0.98757,1.14293,0.0
1594,0.96211,1.14244,0.0
1595,0.93639,1.14231,0.0
1596,0.91099,1.14216,0.0
1597,0.88454,1.14212,0.0
1598,0.8568,1.14236,0.0
1599,0.82972,1.14221,0.0
1600,0.80222,1.14243,0.0
1601,0.77448,1.14282,0.0
1602,0.74631,1.14319,0.0
1603,0.71852,1.14355,0.0
1604,0.69182,1.14281,0.0
1605,0.66621,1.14239,0.0
1606,0.64224,1.14211,0.0
1607,0.62044,1.14162,0.0
1608,0.60072,1.14135,0.0
1609,0.58297,1.14093,0.0
1610,0.56595,1.14103,0.0
1611,0.54922,1.14244,0.0
1612,0.53258,1.14292,0.0
1613,0.51602,1.14345,0.0
1614,0.49945,1.14372,0.0
1615,0.4827,1.14365,0.0
1616,0.44973,1.1442,0.0
1617,0.43389,1.14453,0.0
1618,0.41878,1.14473,0.0
1619,0.40468,1.14474,0.0
1620,0.39182,1.14468,0.0
1621,0.39182,1.14468,0.0
1622,0.3693,1.14476,0.0
1623,0.3693,1.14476,0.0
1624,0.34916,1.14483,0.0
1625,0.33933,1.14502,0.0
1626,0.32941,1.14508,0.0
1627,0.31921,1.14527,0.0
1628,0.30894,1.14523,0.0
1629,0.29852,1.1455,0.0
1630,0.28842,1.14559,0.0
1631,0.27862,1.14552,0.0
1632,0.26969,1.1453,0.0
1633,0.26178,1.14531,0.0
1634,0.25482,1.14551,0.0
1635,0.24912,1.14563,0.0
1636,0.24443,1.14602,0.0
1637,0.24044,1.14628,0.0
1638,0.23675,1.14671,0.0
1639,0.23326,1.14693,0.0
1640,0.22954,1.14676,0.0
1641,0.22509,1.14662,0.0
1642,0.22008,1.1467,0.0
1643,0.21434,1.14669,0.0
1644,0.20823,1.14653,0.0
1645,0.20201,1.14644,0.0
1646,0.19609,1.1465,0.0
1647,0.1907,1.14642,0.0
1648,0.18639,1.14634,0.0
1649,0.18343,1.14633,0.0
1650,0.18153,1.14621,0.0
1651,0.17974,1.14642,0.0
1652,0.17781,1.14663,0.0
1653,0.17586,1.14688,0.0
1654,0.17189,1.14695,0.0
1655,0.17189,1.14695,0.0
1656,0.16833,1.1468,0.0
1657,0.16677,1.14674,0.0
1658,0.16534,1.14666,0.0
1659,0.16405,1.1465,0.0
1660,0.16278,1.1463,0.0
1661,0.16173,1.14608,0.0
1662,0.16075,1.14579,0.0
1663,0.15988,1.14568,0.0
