,times(seconds),x,y,z
72,1.3917528053060029,-0.00026,0.00011,0.0
73,1.4110827053796975,-0.00027,0.00011,0.0
74,1.4304126054533919,-0.00028,0.00013,0.0
75,1.4497425055270863,-0.00029,0.00012,0.0
76,1.469072405600781,-0.00029,0.00012,0.0
77,1.4884023056744753,-0.00028,9e-05,0.0
78,1.50773220574817,-0.00029,8e-05,0.0
79,1.5270621058218643,-0.00028,8e-05,0.0
80,1.5463920058955587,-0.00028,4e-05,0.0
81,1.5657219059692533,-0.00027,3e-05,0.0
82,1.5850518060429477,-0.00026,5e-05,0.0
83,1.6043817061166423,-0.00026,5e-05,0.0
84,1.6237116061903367,-0.00026,6e-05,0.0
85,1.6430415062640313,-0.00027,7e-05,0.0
86,1.6623714063377257,-0.00027,7e-05,0.0
87,1.6817013064114201,-0.00031,0.0001,0.0
88,1.7010312064851147,-0.00032,0.0001,0.0
89,1.7203611065588091,-0.00032,0.00013,0.0
90,1.7396910066325038,-0.00031,0.00014,0.0
91,1.7590209067061982,-0.0003,0.00015,0.0
92,1.7783508067798925,-0.00029,0.00015,0.0
93,1.7976807068535872,-0.00028,0.00015,0.0
94,1.8170106069272816,-0.00027,0.00015,0.0
95,1.8363405070009762,-0.00027,0.00014,0.0
96,1.8556704070746706,-0.00027,0.00015,0.0
97,1.875000307148365,-0.00029,0.00014,0.0
98,1.8943302072220596,-0.00029,0.00013,0.0
99,1.913660107295754,-0.0003,0.00013,0.0
100,1.9329900073694486,-0.0003,0.0001,0.0
101,1.952319907443143,-0.0003,9e-05,0.0
102,1.9716498075168374,-0.0003,8e-05,0.0
103,1.990979707590532,-0.0003,7e-05,0.0
104,2.0103096076642264,-0.0003,8e-05,0.0
105,2.029639507737921,-0.0003,8e-05,0.0
106,2.0489694078116156,-0.0003,9e-05,0.0
107,2.06829930788531,-0.00029,7e-05,0.0
108,2.0876292079590044,-0.00029,8e-05,0.0
109,2.106959108032699,-0.00029,9e-05,0.0
110,2.126289008106393,-0.00029,9e-05,0.0
111,2.145618908180088,-0.0003,8e-05,0.0
112,2.1649488082537824,-0.00031,0.0001,0.0
113,2.1842787083274766,-0.00032,9e-05,0.0
114,2.2036086084011712,-0.00033,9e-05,0.0
115,2.222938508474866,-0.00034,0.00014,0.0
116,2.2422684085485605,-0.00033,0.00016,0.0
117,2.2615983086222546,-0.00034,0.00012,0.0
118,2.2809282086959493,-0.00034,0.00016,0.0
119,2.300258108769644,-0.00037,0.00023,0.0
120,2.319588008843338,-0.00025,0.00022,0.0
121,2.3389179089170327,0.00036,0.00012,0.0
122,2.3582478089907273,0.00175,-0.00015,0.0
123,2.3775777090644215,0.00451,-0.00053,0.0
124,2.396907609138116,0.00915,-0.00082,0.0
125,2.4162375092118107,0.01565,-0.00176,0.0
126,2.4355674092855053,0.02336,-0.00147,0.0
127,2.4548973093591995,0.03212,-0.00129,0.0
128,2.474227209432894,0.04124,-0.00198,0.0
129,2.4935571095065887,0.05049,-0.0025,0.0
130,2.512887009580283,0.05999,-0.0025,0.0
131,2.5322169096539775,0.06953,-0.00299,0.0
132,2.551546809727672,0.07907,-0.00342,0.0
133,2.5708767098013667,0.08894,-0.00375,0.0
134,2.590206609875061,0.09905,-0.00449,0.0
135,2.6095365099487555,0.10987,-0.00499,0.0
136,2.62886641002245,0.1215,-0.0057,0.0
137,2.6481963100961443,0.13414,-0.00608,0.0
138,2.667526210169839,0.14777,-0.00663,0.0
139,2.6868561102435335,0.16266,-0.00707,0.0
140,2.7061860103172277,0.17866,-0.00768,0.0
141,2.7255159103909223,0.19537,-0.00814,0.0
142,2.744845810464617,0.21297,-0.009,0.0
143,2.7641757105383116,0.23063,-0.00961,0.0
144,2.7835056106120057,0.24924,-0.01063,0.0
145,2.8028355106857004,0.26794,-0.01172,0.0
146,2.822165410759395,0.28687,-0.01247,0.0
147,2.841495310833089,0.30664,-0.01373,0.0
148,2.8608252109067838,0.32643,-0.01471,0.0
149,2.8801551109804784,0.34628,-0.01507,0.0
150,2.8994850110541726,0.3668,-0.01526,0.0
151,2.918814911127867,0.3884,-0.01593,0.0
152,2.938144811201562,0.41133,-0.01654,0.0
153,2.9574747112752564,0.43529,-0.01785,0.0
154,2.9768046113489506,0.4597,-0.01859,0.0
155,2.996134511422645,0.48509,-0.02001,0.0
156,3.01546441149634,0.53707,-0.02324,0.0
157,3.034794311570034,0.56298,-0.02401,0.0
158,3.0541242116437286,0.58989,-0.02516,0.0
159,3.073454111717423,0.61678,-0.02665,0.0
160,3.0927840117911174,0.64363,-0.02683,0.0
161,3.112113911864812,0.67101,-0.02752,0.0
162,3.1314438119385066,0.69743,-0.02877,0.0
163,3.1507737120122012,0.72227,-0.02886,0.0
164,3.1701036120858954,0.74572,-0.028,0.0
165,3.18943351215959,0.76738,-0.02682,0.0
166,3.2087634122332847,0.787,-0.02624,0.0
167,3.228093312306979,0.8048,-0.02631,0.0
168,3.2474232123806734,0.82155,-0.02769,0.0
169,3.266753112454368,0.83752,-0.0292,0.0
170,3.2860830125280627,0.85276,-0.03058,0.0
171,3.305412912601757,0.86807,-0.03176,0.0
172,3.3247428126754515,0.88336,-0.03306,0.0
173,3.344072712749146,0.89879,-0.034,0.0
174,3.3634026128228403,0.91415,-0.03451,0.0
175,3.382732512896535,0.92954,-0.03491,0.0
176,3.4020624129702295,0.94472,-0.0354,0.0
177,3.4213923130439237,0.9596,-0.03585,0.0
178,3.4407222131176183,0.97382,-0.03652,0.0
179,3.460052113191313,0.98727,-0.03723,0.0
180,3.4793820132650075,0.99975,-0.0375,0.0
181,3.4987119133387017,1.01132,-0.03822,0.0
182,3.5180418134123963,1.02188,-0.03837,0.0
183,3.537371713486091,1.03182,-0.03879,0.0
184,3.556701613559785,1.0414,-0.03895,0.0
185,3.5760315136334797,1.05057,-0.03942,0.0
186,3.5953614137071743,1.05976,-0.03991,0.0
187,3.6146913137808685,1.06897,-0.04039,0.0
188,3.634021213854563,1.07834,-0.0407,0.0
189,3.6533511139282577,1.08784,-0.04099,0.0
190,3.6726810140019523,1.09715,-0.04128,0.0
191,3.6920109140756465,1.10619,-0.04158,0.0
192,3.711340814149341,1.11469,-0.0418,0.0
193,3.7306707142230358,1.12228,-0.04217,0.0
194,3.75000061429673,1.12911,-0.04257,0.0
195,3.7693305143704245,1.13512,-0.04269,0.0
196,3.788660414444119,1.14022,-0.04282,0.0
197,3.807990314517814,1.14478,-0.04311,0.0
198,3.827320214591508,1.14928,-0.04316,0.0
199,3.8466501146652026,1.15395,-0.04326,0.0
200,3.865980014738897,1.15849,-0.04385,0.0
201,3.8853099148125914,1.1631,-0.04396,0.0
202,3.904639814886286,1.16781,-0.044,0.0
203,3.9239697149599806,1.17254,-0.04387,0.0
204,3.9432996150336748,1.17708,-0.04405,0.0
205,3.9626295151073694,1.18128,-0.04445,0.0
206,3.981959415181064,1.18492,-0.04455,0.0
207,4.001289315254758,1.18811,-0.04457,0.0
208,4.020619215328453,1.19087,-0.04456,0.0
209,4.039949115402147,1.19335,-0.04446,0.0
210,4.059279015475842,1.19562,-0.04446,0.0
211,4.078608915549537,1.19759,-0.04476,0.0
212,4.097938815623231,1.19952,-0.04512,0.0
213,4.117268715696925,1.20386,-0.04526,0.0
214,4.13659861577062,1.20386,-0.04526,0.0
215,4.155928515844314,1.20831,-0.04549,0.0
216,4.175258415918009,1.21064,-0.04551,0.0
217,4.1945883159917035,1.21291,-0.04541,0.0
218,4.213918216065398,1.21516,-0.04523,0.0
219,4.233248116139092,1.21728,-0.04515,0.0
220,4.252578016212786,1.21927,-0.04525,0.0
221,4.271907916286481,1.22116,-0.04551,0.0
222,4.291237816360176,1.22311,-0.04584,0.0
223,4.31056771643387,1.22503,-0.04616,0.0
224,4.329897616507565,1.22693,-0.04623,0.0
225,4.3492275165812595,1.22872,-0.04626,0.0
226,4.368557416654953,1.23034,-0.04635,0.0
227,4.387887316728648,1.23185,-0.04642,0.0
228,4.4072172168023425,1.23337,-0.04658,0.0
229,4.426547116876037,1.23481,-0.04662,0.0
230,4.445877016949732,1.23609,-0.04648,0.0
231,4.465206917023426,1.23725,-0.04626,0.0
232,4.484536817097121,1.23838,-0.04615,0.0
233,4.503866717170815,1.23948,-0.04614,0.0
234,4.523196617244509,1.24048,-0.04619,0.0
235,4.542526517318204,1.24142,-0.04632,0.0
236,4.5618564173918985,1.24234,-0.04653,0.0
237,4.581186317465593,1.24332,-0.04674,0.0
238,4.600516217539288,1.24428,-0.04695,0.0
239,4.619846117612982,1.24531,-0.04704,0.0
240,4.639176017686676,1.24637,-0.04707,0.0
241,4.658505917760371,1.24731,-0.04711,0.0
242,4.677835817834065,1.24818,-0.0471,0.0
243,4.69716571790776,1.24901,-0.04711,0.0
244,4.716495617981455,1.2498,-0.04711,0.0
245,4.735825518055149,1.25056,-0.04711,0.0
246,4.755155418128843,1.25118,-0.04717,0.0
247,4.7744853182025375,1.25175,-0.04728,0.0
248,4.793815218276232,1.25224,-0.04736,0.0
249,4.813145118349927,1.2525,-0.04752,0.0
250,4.832475018423621,1.25285,-0.04774,0.0
251,4.851804918497316,1.25287,-0.04787,0.0
252,4.871134818571011,1.25274,-0.04793,0.0
253,4.890464718644704,1.25257,-0.04802,0.0
254,4.909794618718399,1.25234,-0.04812,0.0
255,4.929124518792094,1.25212,-0.04801,0.0
256,4.948454418865788,1.25194,-0.04799,0.0
257,4.967784318939483,1.25169,-0.04801,0.0
258,4.987114219013177,1.25145,-0.0481,0.0
259,5.006444119086872,1.2512,-0.04809,0.0
260,5.025774019160566,1.25096,-0.04815,0.0
261,5.04510391923426,1.25069,-0.04822,0.0
262,5.064433819307955,1.25048,-0.04832,0.0
263,5.08376371938165,1.25033,-0.04833,0.0
264,5.103093619455344,1.25022,-0.04841,0.0
265,5.122423519529039,1.25009,-0.04848,0.0
266,5.1417534196027335,1.24997,-0.04851,0.0
267,5.161083319676427,1.2498,-0.04845,0.0
268,5.180413219750122,1.24872,-0.04678,0.0
269,5.199743119823816,1.24771,-0.04444,0.0
270,5.219073019897511,1.24771,-0.04444,0.0
271,5.238402919971206,1.24564,-0.03366,0.0
272,5.2577328200449,1.24534,-0.02521,0.0
273,5.277062720118594,1.24519,-0.01584,0.0
274,5.296392620192289,1.24539,-0.00626,0.0
275,5.315722520265983,1.24539,-0.00626,0.0
276,5.335052420339678,1.24515,0.01263,0.0
277,5.3543823204133725,1.24497,0.02191,0.0
278,5.373712220487067,1.24491,0.03156,0.0
279,5.393042120560762,1.24558,0.04176,0.0
280,5.412372020634455,1.24586,0.05252,0.0
281,5.43170192070815,1.24688,0.06428,0.0
282,5.451031820781845,1.24757,0.07657,0.0
283,5.470361720855539,1.24758,0.09008,0.0
284,5.489691620929234,1.2476,0.10447,0.0
285,5.5090215210029285,1.24789,0.11934,0.0
286,5.528351421076623,1.24784,0.13517,0.0
287,5.547681321150317,1.24772,0.15137,0.0
288,5.5670112212240115,1.24762,0.16836,0.0
289,5.586341121297706,1.2479,0.18573,0.0
290,5.605671021371401,1.24875,0.20439,0.0
291,5.625000921445095,1.24946,0.22274,0.0
292,5.64433082151879,1.25008,0.24186,0.0
293,5.663660721592485,1.25096,0.26225,0.0
294,5.682990621666178,1.25229,0.28381,0.0
295,5.702320521739873,1.25399,0.30596,0.0
296,5.7216504218135675,1.25521,0.32804,0.0
297,5.740980321887262,1.25644,0.35051,0.0
298,5.760310221960957,1.25716,0.37354,0.0
299,5.779640122034651,1.25808,0.39788,0.0
300,5.798970022108345,1.25929,0.42338,0.0
301,5.81829992218204,1.26057,0.44933,0.0
302,5.837629822255734,1.26137,0.4754,0.0
303,5.856959722329429,1.26165,0.50176,0.0
304,5.876289622403124,1.2628,0.52884,0.0
305,5.895619522476818,1.26481,0.5565,0.0
306,5.914949422550513,1.26581,0.58442,0.0
307,5.9342793226242065,1.26802,0.61285,0.0
308,5.953609222697901,1.26925,0.64054,0.0
309,5.972939122771596,1.27136,0.6677,0.0
310,5.99226902284529,1.2733,0.69341,0.0
311,6.011598922918985,1.27471,0.71753,0.0
312,6.03092882299268,1.27633,0.73963,0.0
313,6.050258723066374,1.27796,0.75942,0.0
314,6.069588623140068,1.27893,0.77667,0.0
315,6.088918523213763,1.27987,0.79314,0.0
316,6.108248423287457,1.27991,0.80891,0.0
317,6.127578323361152,1.28046,0.82434,0.0
318,6.146908223434846,1.2805,0.84028,0.0
319,6.166238123508541,1.28095,0.85638,0.0
320,6.185568023582235,1.28143,0.87208,0.0
321,6.204897923655929,1.28183,0.88801,0.0
322,6.224227823729624,1.28245,0.90343,0.0
323,6.243557723803319,1.28343,0.91832,0.0
324,6.262887623877013,1.28403,0.93241,0.0
325,6.282217523950708,1.28429,0.94532,0.0
326,6.3015474240244025,1.28488,0.95764,0.0
327,6.320877324098096,1.28487,0.9691,0.0
328,6.340207224171791,1.28491,0.98014,0.0
329,6.3595371242454855,1.28437,0.99057,0.0
330,6.37886702431918,1.28421,1.00101,0.0
331,6.398196924392875,1.28402,1.0113,0.0
332,6.417526824466569,1.28398,1.02164,0.0
333,6.436856724540264,1.28414,1.03195,0.0
334,6.456186624613958,1.28472,1.04249,0.0
335,6.475516524687652,1.28612,1.06186,0.0
336,6.494846424761347,1.28652,1.07059,0.0
337,6.5141763248350415,1.28687,1.07857,0.0
338,6.533506224908736,1.28712,1.08587,0.0
339,6.552836124982431,1.28735,1.09283,0.0
340,6.572166025056125,1.28715,1.09893,0.0
341,6.591495925129819,1.28722,1.10508,0.0
342,6.610825825203514,1.28707,1.11139,0.0
343,6.630155725277208,1.28689,1.11689,0.0
344,6.649485625350903,1.28671,1.12197,0.0
345,6.6688155254245975,1.28706,1.12738,0.0
346,6.688145425498292,1.28734,1.13289,0.0
347,6.707475325571986,1.28781,1.13755,0.0
348,6.7268052256456805,1.28795,1.14193,0.0
349,6.746135125719375,1.28849,1.14644,0.0
350,6.76546502579307,1.28907,1.15086,0.0
351,6.784794925866764,1.28957,1.15518,0.0
352,6.804124825940459,1.28991,1.15884,0.0
353,6.823454726014154,1.28984,1.16183,0.0
354,6.842784626087847,1.28964,1.16455,0.0
355,6.862114526161542,1.28947,1.16729,0.0
356,6.8814444262352366,1.28937,1.17,0.0
357,6.900774326308931,1.28922,1.17586,0.0
358,6.920104226382626,1.28933,1.17897,0.0
359,6.93943412645632,1.28927,1.18169,0.0
360,6.958764026530015,1.28891,1.18401,0.0
361,6.978093926603709,1.28857,1.18604,0.0
362,6.997423826677403,1.28826,1.18777,0.0
363,7.016753726751098,1.28806,1.18941,0.0
364,7.036083626824793,1.28792,1.19097,0.0
365,7.055413526898487,1.28798,1.19224,0.0
366,7.074743426972182,1.28826,1.19327,0.0
367,7.0940733270458765,1.28857,1.19405,0.0
368,7.11340322711957,1.28891,1.19447,0.0
369,7.132733127193265,1.28937,1.19454,0.0
370,7.152063027266959,1.28986,1.19436,0.0
371,7.171392927340654,1.29038,1.19408,0.0
372,7.190722827414349,1.29101,1.19401,0.0
373,7.210052727488043,1.29161,1.19396,0.0
374,7.229382627561737,1.29215,1.1939,0.0
375,7.248712527635432,1.29269,1.19383,0.0
376,7.268042427709126,1.29337,1.19376,0.0
377,7.287372327782821,1.29418,1.1938,0.0
378,7.3067022278565155,1.29498,1.19381,0.0
379,7.32603212793021,1.29552,1.19358,0.0
380,7.345362028003905,1.29611,1.19347,0.0
381,7.364691928077598,1.29686,1.19333,0.0
382,7.384021828151293,1.29766,1.19325,0.0
383,7.403351728224988,1.29852,1.19316,0.0
384,7.422681628298682,1.29938,1.1931,0.0
385,7.442011528372377,1.30017,1.19307,0.0
386,7.4613414284460715,1.3008,1.19301,0.0
387,7.480671328519766,1.30133,1.19304,0.0
388,7.50000122859346,1.30186,1.19303,0.0
389,7.5193311286671545,1.30239,1.19301,0.0
390,7.538661028740849,1.30275,1.19308,0.0
391,7.557990928814544,1.30303,1.19321,0.0
392,7.577320828888238,1.30319,1.19335,0.0
393,7.596650728961933,1.30326,1.19348,0.0
394,7.615980629035628,1.30312,1.19363,0.0
395,7.635310529109321,1.30287,1.19373,0.0
396,7.654640429183016,1.30177,1.19401,0.0
397,7.6739703292567105,1.30117,1.19407,0.0
398,7.693300229330405,1.30065,1.19406,0.0
399,7.7126301294041,1.30065,1.19406,0.0
400,7.731960029477794,1.29989,1.19401,0.0
401,7.751289929551488,1.29957,1.19403,0.0
402,7.770619829625183,1.29906,1.19397,0.0
403,7.789949729698877,1.29885,1.19387,0.0
404,7.809279629772572,1.29866,1.19376,0.0
405,7.828609529846267,1.29856,1.19362,0.0
406,7.847939429919961,1.29848,1.19351,0.0
407,7.867269329993656,1.29841,1.19348,0.0
408,7.8865992300673495,1.29831,1.19342,0.0
409,7.905929130141044,1.29831,1.19342,0.0
410,7.925259030214739,1.2979,1.19374,0.0
411,7.944588930288433,1.29695,1.19429,0.0
412,7.963918830362128,1.2948,1.19518,0.0
413,7.983248730435823,1.29107,1.19647,0.0
414,8.002578630509516,1.28562,1.19836,0.0
415,8.021908530583211,1.27882,1.20059,0.0
416,8.041238430656906,1.27098,1.20198,0.0
417,8.0605683307306,1.26217,1.20326,0.0
418,8.079898230804295,1.25288,1.20424,0.0
419,8.09922813087799,1.2433,1.20468,0.0
420,8.118558030951684,1.2336,1.20522,0.0
421,8.137887931025379,1.22383,1.20578,0.0
422,8.157217831099073,1.21394,1.20653,0.0
423,8.176547731172768,1.20365,1.20686,0.0
424,8.195877631246463,1.19324,1.20741,0.0
425,8.215207531320155,1.18202,1.20808,0.0
426,8.23453743139385,1.17006,1.2086,0.0
427,8.253867331467545,1.15702,1.20913,0.0
428,8.27319723154124,1.14261,1.20989,0.0
429,8.292527131614934,1.12749,1.21053,0.0
430,8.311857031688628,1.11151,1.21097,0.0
431,8.331186931762323,1.0945,1.21187,0.0
432,8.350516831836018,1.07718,1.21256,0.0
433,8.369846731909712,1.05899,1.21289,0.0
434,8.389176631983407,1.04046,1.21331,0.0
435,8.408506532057102,1.02144,1.21374,0.0
436,8.427836432130796,1.00183,1.21452,0.0
437,8.44716633220449,0.98165,1.21511,0.0
438,8.466496232278184,0.96092,1.21529,0.0
439,8.485826132351878,0.96092,1.21529,0.0
440,8.505156032425573,0.91772,1.21673,0.0
441,8.524485932499267,0.89557,1.21812,0.0
442,8.543815832572962,0.8724,1.21839,0.0
443,8.563145732646657,0.84818,1.21813,0.0
444,8.582475632720351,0.82299,1.21743,0.0
445,8.601805532794046,0.79739,1.21765,0.0
446,8.62113543286774,0.77094,1.21851,0.0
447,8.640465332941435,0.7438,1.21817,0.0
448,8.65979523301513,0.71672,1.21841,0.0
449,8.679125133088824,0.68887,1.21865,0.0
450,8.698455033162519,0.66163,1.2195,0.0
451,8.717784933236214,0.63444,1.22019,0.0
452,8.737114833309906,0.60706,1.2206,0.0
453,8.756444733383601,0.581,1.22103,0.0
454,8.775774633457296,0.55628,1.22084,0.0
455,8.79510453353099,0.53299,1.22074,0.0
456,8.814434433604685,0.5116,1.22053,0.0
457,8.83376433367838,0.49203,1.21951,0.0
458,8.853094233752074,0.47336,1.21922,0.0
459,8.872424133825769,0.45581,1.21998,0.0
460,8.891754033899463,0.43877,1.22095,0.0
461,8.911083933973158,0.42233,1.22182,0.0
462,8.930413834046853,0.40594,1.2227,0.0
463,8.949743734120547,0.38947,1.22348,0.0
464,8.969073634194242,0.37299,1.22451,0.0
465,8.988403534267935,0.35661,1.22499,0.0
466,9.00773343434163,0.34028,1.22553,0.0
467,9.027063334415324,0.32442,1.22558,0.0
468,9.046393234489019,0.30939,1.22585,0.0
469,9.065723134562713,0.29503,1.226,0.0
470,9.085053034636408,0.28183,1.22576,0.0
471,9.104382934710102,0.26986,1.2259,0.0
472,9.123712834783797,0.25864,1.2261,0.0
473,9.143042734857492,0.24814,1.22624,0.0
474,9.162372634931186,0.23795,1.22618,0.0
475,9.18170253500488,0.228,1.22637,0.0
476,9.201032435078575,0.21792,1.22631,0.0
477,9.22036233515227,0.20767,1.22618,0.0
478,9.239692235225965,0.1974,1.22655,0.0
479,9.259022135299658,0.18702,1.22666,0.0
480,9.278352035373352,0.17682,1.22674,0.0
481,9.297681935447047,0.16716,1.22699,0.0
482,9.317011835520741,0.15826,1.22703,0.0
483,9.336341735594436,0.1434,1.22704,0.0
484,9.35567163566813,0.13733,1.22726,0.0
485,9.375001535741825,0.13225,1.22766,0.0
486,9.39433143581552,0.12783,1.22782,0.0
487,9.413661335889214,0.12385,1.2277,0.0
488,9.43299123596291,0.12036,1.22794,0.0
489,9.452321136036604,0.11691,1.22816,0.0
490,9.471651036110298,0.113,1.22831,0.0
491,9.490980936183993,0.10859,1.22921,0.0
492,9.510310836257686,0.10375,1.22982,0.0
493,9.52964073633138,0.09847,1.23017,0.0
494,9.548970636405075,0.09269,1.23034,0.0
495,9.56830053647877,0.08674,1.2306,0.0
496,9.587630436552464,0.08101,1.23073,0.0
497,9.606960336626159,0.07588,1.23053,0.0
498,9.626290236699854,0.0718,1.23037,0.0
499,9.645620136773548,0.06879,1.23004,0.0
500,9.664950036847243,0.06668,1.22983,0.0
501,9.684279936920937,0.06519,1.22971,0.0
502,9.703609836994632,0.06379,1.22992,0.0
503,9.722939737068327,0.06234,1.23022,0.0
504,9.742269637142021,0.06094,1.23034,0.0
505,9.761599537215716,0.05949,1.23036,0.0
506,9.780929437289409,0.05822,1.23029,0.0
507,9.800259337363103,0.05704,1.23021,0.0
508,9.819589237436798,0.05592,1.23019,0.0
509,9.838919137510493,0.05491,1.23025,0.0
510,9.858249037584187,0.05403,1.23023,0.0
511,9.877578937657882,0.0526,1.23018,0.0
512,9.896908837731576,0.05203,1.23015,0.0
513,9.916238737805271,0.05154,1.23007,0.0
514,9.935568637878966,0.05108,1.23002,0.0
515,9.95489853795266,0.05061,1.23004,0.0
516,9.974228438026355,0.04988,1.2301,0.0
517,9.99355833810005,0.04962,1.23009,0.0
518,10.012888238173744,0.04941,1.23002,0.0
519,10.032218138247437,0.04938,1.22993,0.0
520,10.051548038321132,0.04949,1.22994,0.0
521,10.070877938394826,0.04965,1.22998,0.0
522,10.09020783846852,0.04985,1.22997,0.0
523,10.109537738542215,0.05006,1.22991,0.0
524,10.12886763861591,0.05032,1.22986,0.0
525,10.148197538689605,0.05058,1.22977,0.0
526,10.1675274387633,0.05086,1.22969,0.0
527,10.186857338836994,0.05115,1.22971,0.0
528,10.206187238910688,0.05143,1.22968,0.0
529,10.225517138984383,0.05178,1.22969,0.0
530,10.244847039058078,0.05211,1.22972,0.0
531,10.264176939131772,0.05245,1.22966,0.0
532,10.283506839205467,0.05276,1.22964,0.0
533,10.30283673927916,0.05314,1.22966,0.0
534,10.322166639352854,0.05352,1.22969,0.0
535,10.341496539426549,0.05383,1.22968,0.0
536,10.360826439500244,0.05404,1.22972,0.0
537,10.380156339573938,0.0542,1.22977,0.0
538,10.399486239647633,0.05433,1.22981,0.0
539,10.418816139721327,0.05443,1.22984,0.0
540,10.438146039795022,0.05451,1.22989,0.0
541,10.457475939868717,0.05458,1.22995,0.0
542,10.476805839942411,0.05461,1.23,0.0
543,10.496135740016106,0.05464,1.23004,0.0
544,10.5154656400898,0.05463,1.2301,0.0
545,10.534795540163495,0.05462,1.23015,0.0
546,10.554125440237188,0.05459,1.23022,0.0
547,10.573455340310883,0.05455,1.23026,0.0
548,10.592785240384577,0.05462,1.23034,0.0
549,10.612115140458272,0.05503,1.23045,0.0
550,10.631445040531966,0.05547,1.23066,0.0
551,10.650774940605661,0.05595,1.23083,0.0
552,10.670104840679356,0.05627,1.23089,0.0
553,10.68943474075305,0.05628,1.23055,0.0
554,10.708764640826745,0.056,1.22985,0.0
555,10.72809454090044,0.05559,1.22821,0.0
556,10.747424440974134,0.05497,1.2246,0.0
557,10.766754341047829,0.05472,1.21878,0.0
558,10.786084241121523,0.05482,1.21182,0.0
559,10.805414141195218,0.0553,1.20266,0.0
560,10.82474404126891,0.05516,1.19313,0.0
561,10.844073941342605,0.05479,1.1832,0.0
562,10.8634038414163,0.055,1.16406,0.0
563,10.882733741489995,0.05557,1.15466,0.0
