,tof1,tof2,tof3,tof4
1275,2830,0,0,0
1276,2830,0,0,0
1277,2847,0,0,0
1278,2847,0,0,0
1279,2847,0,0,0
1280,2869,0,0,0
1281,2869,0,0,0
1282,2883,0,0,0
1283,2883,0,0,0
1284,2883,0,0,0
1285,2909,0,0,0
1286,2909,0,0,0
1287,2933,0,0,0
1288,2933,0,0,0
1289,2933,0,0,0
1290,2954,0,0,0
1291,2954,0,0,0
1292,2974,0,0,0
1293,2974,0,0,0
1294,2995,0,0,0
1295,2995,0,0,0
1296,2995,0,0,0
1297,3011,0,0,0
1298,3011,0,0,0
1299,3011,0,0,0
1300,3047,0,0,0
1301,3047,0,0,0
1302,3057,0,0,0
1303,3057,0,0,0
1304,3110,0,0,0
1305,3110,0,0,0
1306,3110,0,0,0
1307,3122,0,0,0
1308,3122,0,0,0
1309,3137,0,0,0
1310,3137,0,0,0
1311,3162,0,0,0
1312,3162,0,0,0
1313,3162,0,0,0
1314,3206,0,0,0
1315,3206,0,0,0
1316,3206,0,0,0
1317,3206,0,0,0
1318,3206,0,0,0
1319,3248,0,0,0
1320,3248,0,0,0
1321,3245,0,0,0
1322,3245,0,0,0
1323,3245,0,0,0
1324,3245,0,0,0
1325,3245,0,0,0
1326,3245,0,0,0
1327,3245,0,0,0
1328,3245,0,0,0
1329,3333,0,0,0
1330,3333,0,0,0
1331,3340,0,0,0
1332,3340,0,0,0
1333,3340,0,0,0
1334,3401,0,0,0
1335,3401,0,0,0
1336,3393,0,0,0
1337,3393,0,0,0
1338,3393,0,0,0
1339,3420,0,0,0
1340,3420,0,0,0
1341,3456,0,0,0
1342,3456,0,0,0
1343,3456,0,0,0
1344,3480,0,0,0
1345,3480,0,0,0
1346,3508,0,0,0
1347,3508,0,0,0
1348,3520,0,0,0
1349,3520,0,0,0
1350,3520,0,0,0
1351,3558,0,0,0
1352,3558,0,0,0
1353,3589,0,0,0
1354,3589,0,0,0
1355,3589,0,0,0
1356,3607,0,0,0
1357,3607,0,0,0
1358,3613,0,0,0
1359,3613,0,0,0
1360,3613,0,0,0
1361,3633,0,0,0
1362,3633,0,0,0
1363,3655,0,0,0
1364,3655,0,0,0
1365,3655,0,0,0
1366,3680,0,0,0
1367,3680,0,0,0
1368,3680,0,0,0
1369,3691,0,0,0
1370,3691,0,0,0
1371,3686,0,0,0
1372,3686,0,0,0
1373,3686,0,0,0
1374,3721,0,0,0
1375,3721,0,0,0
1376,3680,0,0,0
1377,3680,0,0,0
1378,3713,0,0,0
1379,3713,0,0,0
1380,3713,0,0,0
1381,3725,0,0,0
1382,3725,0,0,0
1383,3730,0,0,0
1384,3730,0,0,0
1385,3722,0,0,0
1386,3722,0,0,0
1387,3725,0,0,0
1388,3725,0,0,0
1389,3725,0,0,0
1390,3725,0,0,0
1391,3725,0,0,0
1392,3725,0,0,0
1393,3725,0,0,0
1394,3725,0,0,0
1395,3723,0,0,0
1396,3723,0,0,0
1397,3716,0,0,0
1398,3716,0,0,0
1399,3716,0,0,0
1400,3708,0,0,0
1401,3708,0,0,0
1402,3726,0,0,0
1403,3726,0,0,0
1404,3726,0,0,0
1405,3706,0,0,0
1406,3706,0,0,0
1407,3723,0,0,0
1408,3723,0,0,0
1409,3723,0,0,0
1410,3720,0,0,0
1411,3720,0,0,0
1412,3748,0,0,0
1413,3748,0,0,0
1414,3748,0,0,0
1415,3719,0,0,0
1416,3719,0,0,0
1417,3737,0,0,0
1418,3737,0,0,0
1419,3737,0,0,0
1420,3714,0,0,0
1421,3714,0,0,0
1422,3735,0,0,0
1423,3735,0,0,0
1424,3735,0,0,0
1425,3715,0,0,0
1426,3715,0,0,0
1427,3745,0,0,0
1428,3745,0,0,0
1429,3745,0,0,0
1430,3734,0,0,0
1431,3734,0,0,0
1432,3714,0,0,0
1433,3714,0,0,0
1434,3719,0,0,0
1435,3719,0,0,0
1436,3719,0,0,0
1437,3753,0,0,0
1438,3753,0,0,0
1439,3733,0,0,0
1440,3733,0,0,0
1441,3733,0,0,0
1442,3720,0,0,0
1443,3720,0,0,0
1444,3720,0,0,0
1445,3720,0,0,0
1446,3720,0,0,0
1447,3717,0,0,0
1448,3717,0,0,0
1449,3705,0,0,0
1450,3705,0,0,0
1451,3705,0,0,0
1452,3708,0,0,0
1453,3708,0,0,0
1454,3708,0,0,0
1455,3708,0,0,0
1456,3708,0,0,0
1457,3712,0,0,0
1458,3712,0,0,0
1459,3713,0,0,0
1460,3713,0,0,0
1461,3713,0,0,0
1462,3726,0,0,0
1463,3726,0,0,0
1464,3699,0,0,0
1465,3699,0,0,0
1466,3717,0,0,0
1467,3717,0,0,0
1468,3717,0,0,0
1469,3700,0,0,0
1470,3700,0,0,0
1471,3701,0,0,0
1472,3701,0,0,0
1473,3701,0,0,0
1474,3678,0,0,0
1475,3678,0,0,0
1476,3703,0,0,0
1477,3703,0,0,0
1478,3704,0,0,0
1479,3704,0,0,0
1480,3704,0,0,0
1481,3699,0,0,0
1482,3699,0,0,0
1483,3678,0,0,0
1484,3678,0,0,0
1485,3678,0,0,0
1486,3667,0,0,0
1487,3667,0,0,0
1488,3667,0,0,0
1489,3645,0,0,0
1490,3645,0,0,0
1491,3621,0,0,0
1492,3621,0,0,0
1493,3621,0,0,0
1494,3601,0,0,0
1495,3601,0,0,0
1496,3583,0,0,0
1497,3583,0,0,0
1498,3514,0,0,0
1499,3514,0,0,0
1500,3514,0,0,0
1501,3498,0,0,0
1502,3498,0,0,0
1503,3439,0,0,0
1504,3439,0,0,0
1505,3439,0,0,0
1506,3410,0,0,0
1507,3410,0,0,0
1508,3319,0,0,0
1509,3319,0,0,0
1510,3320,0,0,0
1511,3320,0,0,0
1512,3320,0,0,0
1513,3278,0,0,0
1514,3278,0,0,0
1515,3239,0,0,0
1516,3239,0,0,0
1517,3239,0,0,0
1518,3239,0,0,0
1519,3239,0,0,0
1520,3222,0,0,0
1521,3222,0,0,0
1522,3185,0,0,0
1523,3185,0,0,0
1524,3185,0,0,0
1525,3229,0,0,0
1526,3229,0,0,0
1527,3207,0,0,0
1528,3207,0,0,0
1529,3207,0,0,0
1530,3232,0,0,0
1531,3232,0,0,0
1532,3200,0,0,0
1533,3200,0,0,0
1534,3220,0,0,0
1535,3220,0,0,0
1536,3220,0,0,0
1537,3184,0,0,0
1538,3184,0,0,0
1539,3205,0,0,0
1540,3205,0,0,0
1541,3196,0,0,0
1542,3196,0,0,0
1543,3196,0,0,0
1544,3225,0,0,0
1545,3225,0,0,0
1546,3222,0,0,0
1547,3222,0,0,0
1548,3222,0,0,0
1549,3219,0,0,0
1550,3219,0,0,0
1551,3236,0,0,0
1552,3236,0,0,0
1553,3236,0,0,0
1554,3271,0,0,0
1555,3271,0,0,0
1556,3277,0,0,0
1557,3277,0,0,0
1558,3277,0,0,0
1559,3270,0,0,0
1560,3270,0,0,0
1561,3287,0,0,0
1562,3287,0,0,0
1563,3287,0,0,0
1564,3300,0,0,0
1565,3300,0,0,0
1566,3311,0,0,0
1567,3311,0,0,0
1568,3311,0,0,0
1569,3323,0,0,0
1570,3323,0,0,0
1571,3319,0,0,0
1572,3319,0,0,0
1573,3319,0,0,0
1574,3340,0,0,0
1575,3340,0,0,0
1576,3335,0,0,0
1577,3335,0,0,0
1578,3335,0,0,0
1579,3335,0,0,0
1580,3335,0,0,0
1581,3336,0,0,0
1582,3336,0,0,0
1583,3336,0,0,0
1584,3327,0,0,0
1585,3327,0,0,0
1586,3327,0,0,0
1587,3327,0,0,0
1588,3327,0,0,0
1589,3327,0,0,0
1590,3327,0,0,0
1591,3318,0,0,0
1592,3318,0,0,0
1593,3355,0,0,0
1594,3355,0,0,0
1595,3355,0,0,0
1596,3346,0,0,0
1597,3346,0,0,0
1598,3342,0,0,0
1599,3342,0,0,0
1600,3342,0,0,0
1601,3336,0,0,0
1602,3336,0,0,0
1603,3334,0,0,0
1604,3334,0,0,0
1605,3334,0,0,0
1606,3325,0,0,0
1607,3325,0,0,0
1608,3349,0,0,0
1609,3349,0,0,0
1610,3349,0,0,0
1611,3354,0,0,0
1612,3354,0,0,0
1613,3346,0,0,0
1614,3346,0,0,0
1615,3346,0,0,0
1616,3312,0,0,0
1617,3312,0,0,0
1618,3336,0,0,0
1619,3336,0,0,0
1620,3340,0,0,0
1621,3340,0,0,0
1622,3340,0,0,0
1623,3374,0,0,0
1624,3374,0,0,0
1625,3351,0,0,0
1626,3351,0,0,0
1627,3351,0,0,0
1628,3358,0,0,0
1629,3358,0,0,0
1630,3274,0,0,0
1631,3274,0,0,0
1632,3270,0,0,0
1633,3270,0,0,0
1634,3270,0,0,0
1635,3207,0,0,0
1636,3207,0,0,0
1637,3197,0,0,0
1638,3197,0,0,0
1639,3197,0,0,0
1640,3182,0,0,0
1641,3182,0,0,0
1642,3161,0,0,0
1643,3161,0,0,0
1644,3161,0,0,0
1645,3098,0,0,0
1646,3098,0,0,0
1647,3060,0,0,0
1648,3060,0,0,0
1649,3010,0,0,0
1650,3010,0,0,0
1651,3010,0,0,0
1652,2995,0,0,0
1653,2995,0,0,0
1654,2952,0,0,0
1655,2952,0,0,0
1656,2952,0,0,0
1657,2897,0,0,0
1658,2897,0,0,0
1659,2810,0,0,0
1660,2810,0,0,0
1661,2810,0,0,0
1662,2780,0,0,0
1663,2780,0,0,0
1664,2780,0,0,0
1665,2733,0,0,0
1666,2733,0,0,0
1667,2705,0,0,0
1668,2705,0,0,0
1669,2608,0,0,0
1670,2608,0,0,0
1671,2608,0,0,0
1672,2533,0,0,0
1673,2533,0,0,0
1674,2455,0,0,0
1675,2455,0,0,0
1676,2455,0,0,0
1677,2387,0,0,0
1678,2387,0,0,0
1679,2343,0,0,0
1680,2343,0,0,0
1681,2343,0,0,0
1682,2251,0,0,0
1683,2251,0,0,0
1684,2125,0,0,0
1685,2125,0,0,0
1686,2125,0,0,0
1687,2024,0,0,0
1688,2024,0,0,0
1689,1942,0,0,0
1690,1942,0,0,0
1691,1942,0,0,0
1692,1852,0,0,0
1693,1852,0,0,0
1694,1765,0,0,0
1695,1765,0,0,0
1696,1765,0,0,0
1697,1647,0,0,0
1698,1647,0,0,0
1699,1554,0,0,0
1700,1554,0,0,0
1701,1554,0,0,0
1702,1463,0,0,0
1703,1463,0,0,0
1704,1382,0,0,0
1705,1382,0,0,0
1706,1382,0,0,0
1707,1289,0,0,0
1708,1289,0,0,0
1709,1184,0,0,0
1710,1184,0,0,0
1711,1184,0,0,0
1712,1087,0,0,0
1713,1087,0,0,0
1714,991,0,0,0
1715,991,0,0,0
1716,919,0,0,0
1717,919,0,0,0
1718,919,0,0,0
1719,846,0,0,0
1720,846,0,0,0
1721,768,0,0,0
1722,768,0,0,0
1723,768,0,0,0
1724,695,0,0,0
1725,695,0,0,0
1726,628,0,0,0
1727,628,0,0,0
1728,578,0,0,0
1729,578,0,0,0
1730,578,0,0,0
1731,529,0,0,0
1732,529,0,0,0
1733,481,0,0,0
1734,481,0,0,0
1735,481,0,0,0
1736,431,0,0,0
1737,431,0,0,0
1738,388,0,0,0
1739,388,0,0,0
1740,388,0,0,0
1741,371,0,0,0
1742,371,0,0,0
1743,329,0,0,0
1744,329,0,0,0
1745,329,0,0,0
1746,292,0,0,0
1747,292,0,0,0
1748,259,0,0,0
1749,259,0,0,0
1750,259,0,0,0
1751,236,0,0,0
1752,236,0,0,0
1753,246,0,0,0
1754,246,0,0,0
1755,246,0,0,0
1756,226,0,0,0
1757,226,0,0,0
1758,211,0,0,0
1759,211,0,0,0
1760,193,0,0,0
1761,193,0,0,0
1762,193,0,0,0
1763,175,0,0,0
1764,175,0,0,0
1765,165,0,0,0
1766,165,0,0,0
1767,165,0,0,0
1768,157,0,0,0
1769,157,0,0,0
1770,150,0,0,0
1771,150,0,0,0
1772,150,0,0,0
1773,143,0,0,0
1774,143,0,0,0
1775,137,0,0,0
1776,137,0,0,0
1777,137,0,0,0
1778,132,0,0,0
1779,132,0,0,0
1780,125,0,0,0
1781,125,0,0,0
1782,121,0,0,0
1783,121,0,0,0
1784,121,0,0,0
1785,111,0,0,0
1786,111,0,0,0
1787,117,0,0,0
1788,117,0,0,0
1789,117,0,0,0
1790,115,0,0,0
1791,115,0,0,0
1792,109,0,0,0
1793,109,0,0,0
1794,108,0,0,0
1795,108,0,0,0
1796,108,0,0,0
1797,106,0,0,0
1798,106,0,0,0
1799,103,0,0,0
1800,103,0,0,0
1801,103,0,0,0
1802,104,0,0,0
1803,104,0,0,0
1804,105,0,0,0
1805,105,0,0,0
1806,105,0,0,0
1807,104,0,0,0
1808,104,0,0,0
1809,103,0,0,0
1810,103,0,0,0
1811,103,0,0,0
1812,102,0,0,0
1813,102,0,0,0
1814,103,0,0,0
1815,103,0,0,0
1816,103,0,0,0
1817,101,0,0,0
1818,101,0,0,0
1819,102,0,0,0
1820,102,0,0,0
1821,102,0,0,0
1822,103,0,0,0
1823,103,0,0,0
1824,103,0,0,0
1825,103,0,0,0
1826,103,0,0,0
1827,109,0,0,0
1828,109,0,0,0
1829,114,0,0,0
1830,114,0,0,0
1831,116,0,0,0
1832,116,0,0,0
1833,116,0,0,0
1834,119,0,0,0
1835,119,0,0,0
1836,121,0,0,0
1837,121,0,0,0
1838,121,0,0,0
1839,125,0,0,0
1840,125,0,0,0
1841,129,0,0,0
1842,129,0,0,0
1843,129,0,0,0
1844,131,0,0,0
1845,131,0,0,0
1846,135,0,0,0
1847,135,0,0,0
1848,135,0,0,0
1849,138,0,0,0
1850,138,0,0,0
1851,140,0,0,0
1852,140,0,0,0
1853,140,0,0,0
1854,148,0,0,0
1855,148,0,0,0
1856,152,0,0,0
1857,152,0,0,0
1858,152,0,0,0
1859,158,0,0,0
1860,158,0,0,0
1861,160,0,0,0
1862,160,0,0,0
1863,160,0,0,0
1864,165,0,0,0
1865,165,0,0,0
1866,169,0,0,0
1867,169,0,0,0
1868,172,0,0,0
1869,172,0,0,0
1870,172,0,0,0
1871,177,0,0,0
1872,177,0,0,0
1873,181,0,0,0
1874,181,0,0,0
1875,181,0,0,0
1876,189,0,0,0
1877,189,0,0,0
1878,247,0,0,0
1879,247,0,0,0
1880,247,0,0,0
1881,2000,0,0,0
1882,2000,0,0,0
1883,2425,0,0,0
1884,2425,0,0,0
1885,2425,0,0,0
1886,2469,0,0,0
1887,2469,0,0,0
1888,2495,0,0,0
1889,2495,0,0,0
1890,2495,0,0,0
1891,2499,0,0,0
1892,2499,0,0,0
1893,2508,0,0,0
1894,2508,0,0,0
1895,2508,0,0,0
1896,2514,0,0,0
1897,2514,0,0,0
1898,2511,0,0,0
1899,2511,0,0,0
1900,2505,0,0,0
1901,2505,0,0,0
1902,2505,0,0,0
1903,2524,0,0,0
1904,2524,0,0,0
1905,2531,0,0,0
1906,2531,0,0,0
1907,2531,0,0,0
1908,2530,0,0,0
1909,2530,0,0,0
1910,2538,0,0,0
1911,2538,0,0,0
1912,2538,0,0,0
1913,2545,0,0,0
1914,2545,0,0,0
1915,2553,0,0,0
1916,2553,0,0,0
1917,2553,0,0,0
1918,2559,0,0,0
1919,2559,0,0,0
1920,2551,0,0,0
1921,2551,0,0,0
1922,2551,0,0,0
1923,2541,0,0,0
1924,2541,0,0,0
1925,2555,0,0,0
1926,2555,0,0,0
1927,2555,0,0,0
1928,2573,0,0,0
1929,2573,0,0,0
1930,2569,0,0,0
1931,2569,0,0,0
1932,2569,0,0,0
1933,2566,0,0,0
1934,2566,0,0,0
1935,2576,0,0,0
1936,2576,0,0,0
1937,2577,0,0,0
1938,2577,0,0,0
1939,2577,0,0,0
1940,2571,0,0,0
1941,2571,0,0,0
1942,2571,0,0,0
1943,2592,0,0,0
1944,2592,0,0,0
1945,2570,0,0,0
1946,2570,0,0,0
1947,2570,0,0,0
1948,2588,0,0,0
1949,2588,0,0,0
1950,2572,0,0,0
1951,2572,0,0,0
1952,2572,0,0,0
1953,2582,0,0,0
1954,2582,0,0,0
1955,2577,0,0,0
1956,2577,0,0,0
1957,2577,0,0,0
1958,2590,0,0,0
1959,2590,0,0,0
1960,2575,0,0,0
1961,2575,0,0,0
1962,2586,0,0,0
1963,2586,0,0,0
1964,2586,0,0,0
1965,2592,0,0,0
1966,2592,0,0,0
1967,2587,0,0,0
1968,2587,0,0,0
1969,2587,0,0,0
1970,2580,0,0,0
1971,2580,0,0,0
1972,2592,0,0,0
1973,2592,0,0,0
1974,2586,0,0,0
1975,2586,0,0,0
1976,2587,0,0,0
1977,2587,0,0,0
1978,2587,0,0,0
1979,2588,0,0,0
1980,2588,0,0,0
1981,2605,0,0,0
1982,2605,0,0,0
1983,2605,0,0,0
1984,2578,0,0,0
1985,2578,0,0,0
1986,2586,0,0,0
1987,2586,0,0,0
1988,2586,0,0,0
1989,2589,0,0,0
1990,2589,0,0,0
1991,2592,0,0,0
1992,2592,0,0,0
1993,2577,0,0,0
1994,2577,0,0,0
1995,2577,0,0,0
1996,2594,0,0,0
1997,2594,0,0,0
1998,2589,0,0,0
1999,2589,0,0,0
2000,2589,0,0,0
2001,2592,0,0,0
2002,2592,0,0,0
2003,2577,0,0,0
2004,2577,0,0,0
2005,2577,0,0,0
2006,2588,0,0,0
2007,2588,0,0,0
2008,2574,0,0,0
2009,2574,0,0,0
2010,2591,0,0,0
2011,2591,0,0,0
2012,2591,0,0,0
2013,2585,0,0,0
2014,2585,0,0,0
2015,2597,0,0,0
2016,2597,0,0,0
2017,2597,0,0,0
2018,2603,0,0,0
2019,2603,0,0,0
2020,2625,0,0,0
2021,2625,0,0,0
2022,2625,0,0,0
2023,2640,0,0,0
2024,2640,0,0,0
2025,2671,0,0,0
2026,2671,0,0,0
2027,2676,0,0,0
2028,2676,0,0,0
2029,2676,0,0,0
2030,2706,0,0,0
2031,2706,0,0,0
2032,2727,0,0,0
2033,2727,0,0,0
2034,2727,0,0,0
2035,2742,0,0,0
2036,2742,0,0,0
2037,2769,0,0,0
2038,2769,0,0,0
2039,2769,0,0,0
2040,2785,0,0,0
2041,2785,0,0,0
2042,2802,0,0,0
2043,2802,0,0,0
2044,2802,0,0,0
2045,2827,0,0,0
2046,2827,0,0,0
2047,2847,0,0,0
2048,2847,0,0,0
2049,2847,0,0,0
2050,2873,0,0,0
2051,2873,0,0,0
2052,2886,0,0,0
2053,2886,0,0,0
2054,2886,0,0,0
2055,2912,0,0,0
2056,2912,0,0,0
2057,2927,0,0,0
2058,2927,0,0,0
2059,2937,0,0,0
2060,2937,0,0,0
2061,2937,0,0,0
2062,2978,0,0,0
2063,2978,0,0,0
2064,3004,0,0,0
2065,3004,0,0,0
2066,3043,0,0,0
2067,3043,0,0,0
2068,3043,0,0,0
2069,3038,0,0,0
2070,3038,0,0,0
2071,3057,0,0,0
2072,3057,0,0,0
2073,3057,0,0,0
2074,3101,0,0,0
2075,3101,0,0,0
2076,3104,0,0,0
2077,3104,0,0,0
2078,3133,0,0,0
2079,3133,0,0,0
2080,3180,0,0,0
2081,3180,0,0,0
2082,3165,0,0,0
2083,3165,0,0,0
2084,3165,0,0,0
2085,3206,0,0,0
2086,3206,0,0,0
2087,3206,0,0,0
2088,3246,0,0,0
2089,3246,0,0,0
2090,3261,0,0,0
2091,3261,0,0,0
2092,3261,0,0,0
2093,3287,0,0,0
2094,3287,0,0,0
2095,3297,0,0,0
2096,3297,0,0,0
2097,3297,0,0,0
2098,3331,0,0,0
2099,3331,0,0,0
2100,3350,0,0,0
2101,3350,0,0,0
2102,3350,0,0,0
2103,3384,0,0,0
2104,3384,0,0,0
2105,3423,0,0,0
2106,3423,0,0,0
2107,3438,0,0,0
2108,3438,0,0,0
2109,3452,0,0,0
2110,3452,0,0,0
2111,3452,0,0,0
2112,3487,0,0,0
2113,3487,0,0,0
2114,3485,0,0,0
2115,3485,0,0,0
2116,3485,0,0,0
2117,3541,0,0,0
2118,3541,0,0,0
2119,3528,0,0,0
2120,3528,0,0,0
2121,3528,0,0,0
2122,3587,0,0,0
2123,3587,0,0,0
2124,3638,0,0,0
2125,3638,0,0,0
2126,3638,0,0,0
2127,3642,0,0,0
2128,3642,0,0,0
2129,3661,0,0,0
2130,3661,0,0,0
2131,3691,0,0,0
2132,3691,0,0,0
2133,3691,0,0,0
2134,3682,0,0,0
2135,3682,0,0,0
2136,3692,0,0,0
2137,3692,0,0,0
2138,3692,0,0,0
2139,3723,0,0,0
2140,3723,0,0,0
2141,3723,0,0,0
2142,3723,0,0,0
2143,3723,0,0,0
2144,3726,0,0,0
2145,3726,0,0,0
2146,3735,0,0,0
2147,3735,0,0,0
2148,3735,0,0,0
2149,3741,0,0,0
2150,3741,0,0,0
2151,3742,0,0,0
2152,3742,0,0,0
2153,3762,0,0,0
2154,3762,0,0,0
2155,3762,0,0,0
2156,3787,0,0,0
2157,3787,0,0,0
2158,3749,0,0,0
2159,3749,0,0,0
2160,3749,0,0,0
2161,3755,0,0,0
2162,3755,0,0,0
2163,3775,0,0,0
2164,3775,0,0,0
2165,3775,0,0,0
2166,3794,0,0,0
2167,3794,0,0,0
2168,3760,0,0,0
2169,3760,0,0,0
2170,3760,0,0,0
2171,3756,0,0,0
2172,3756,0,0,0
2173,3776,0,0,0
2174,3776,0,0,0
2175,3768,0,0,0
2176,3768,0,0,0
2177,3768,0,0,0
2178,3762,0,0,0
2179,3762,0,0,0
2180,3772,0,0,0
2181,3772,0,0,0
2182,3772,0,0,0
2183,3760,0,0,0
2184,3760,0,0,0
2185,3773,0,0,0
2186,3773,0,0,0
2187,3773,0,0,0
2188,3780,0,0,0
2189,3780,0,0,0
2190,3732,0,0,0
2191,3732,0,0,0
2192,3741,0,0,0
2193,3741,0,0,0
2194,3741,0,0,0
2195,3770,0,0,0
2196,3770,0,0,0
2197,3761,0,0,0
2198,3761,0,0,0
2199,3761,0,0,0
2200,3774,0,0,0
2201,3774,0,0,0
2202,3750,0,0,0
2203,3750,0,0,0
2204,3750,0,0,0
2205,3765,0,0,0
2206,3765,0,0,0
2207,3757,0,0,0
2208,3757,0,0,0
2209,3757,0,0,0
2210,3752,0,0,0
2211,3752,0,0,0
2212,3749,0,0,0
2213,3749,0,0,0
2214,3749,0,0,0
2215,3756,0,0,0
2216,3756,0,0,0
2217,3746,0,0,0
2218,3746,0,0,0
2219,3746,0,0,0
2220,3746,0,0,0
2221,3746,0,0,0
2222,3739,0,0,0
2223,3739,0,0,0
2224,3739,0,0,0
2225,3751,0,0,0
2226,3751,0,0,0
2227,3717,0,0,0
2228,3717,0,0,0
2229,3751,0,0,0
2230,3751,0,0,0
2231,3751,0,0,0
2232,3727,0,0,0
2233,3727,0,0,0
2234,3718,0,0,0
2235,3718,0,0,0
2236,3711,0,0,0
2237,3711,0,0,0
2238,3711,0,0,0
2239,3725,0,0,0
2240,3725,0,0,0
2241,3699,0,0,0
2242,3699,0,0,0
2243,3699,0,0,0
2244,3704,0,0,0
2245,3704,0,0,0
2246,3693,0,0,0
2247,3693,0,0,0
2248,3693,0,0,0
2249,3685,0,0,0
2250,3685,0,0,0
2251,3675,0,0,0
2252,3675,0,0,0
2253,3638,0,0,0
2254,3638,0,0,0
2255,3638,0,0,0
2256,3599,0,0,0
2257,3599,0,0,0
2258,3599,0,0,0
2259,3591,0,0,0
2260,3591,0,0,0
2261,3577,0,0,0
2262,3577,0,0,0
2263,3534,0,0,0
2264,3534,0,0,0
2265,3534,0,0,0
2266,3478,0,0,0
2267,3478,0,0,0
2268,3453,0,0,0
2269,3453,0,0,0
2270,3453,0,0,0
2271,3406,0,0,0
2272,3406,0,0,0
2273,3362,0,0,0
2274,3362,0,0,0
2275,3306,0,0,0
2276,3306,0,0,0
2277,3306,0,0,0
2278,3307,0,0,0
2279,3307,0,0,0
2280,3266,0,0,0
2281,3266,0,0,0
2282,3266,0,0,0
2283,3250,0,0,0
2284,3250,0,0,0
2285,3239,0,0,0
2286,3239,0,0,0
2287,3239,0,0,0
2288,3224,0,0,0
2289,3224,0,0,0
2290,3225,0,0,0
2291,3225,0,0,0
2292,3225,0,0,0
2293,3200,0,0,0
2294,3200,0,0,0
2295,3200,0,0,0
2296,3205,0,0,0
2297,3205,0,0,0
2298,3210,0,0,0
2299,3210,0,0,0
2300,3210,0,0,0
2301,3196,0,0,0
2302,3196,0,0,0
2303,3179,0,0,0
2304,3179,0,0,0
2305,3179,0,0,0
2306,3225,0,0,0
2307,3225,0,0,0
2308,3236,0,0,0
2309,3236,0,0,0
2310,3236,0,0,0
2311,3242,0,0,0
2312,3242,0,0,0
2313,3243,0,0,0
2314,3243,0,0,0
2315,3243,0,0,0
2316,3263,0,0,0
2317,3263,0,0,0
2318,3268,0,0,0
2319,3268,0,0,0
2320,3268,0,0,0
2321,3312,0,0,0
2322,3312,0,0,0
2323,3300,0,0,0
2324,3300,0,0,0
2325,3290,0,0,0
2326,3290,0,0,0
2327,3290,0,0,0
2328,3290,0,0,0
2329,3290,0,0,0
2330,3312,0,0,0
2331,3312,0,0,0
2332,3312,0,0,0
2333,3301,0,0,0
2334,3330,0,0,0
2335,3330,0,0,0
2336,3330,0,0,0
2337,3309,0,0,0
2338,3309,0,0,0
2339,3297,0,0,0
2340,3297,0,0,0
2341,3297,0,0,0
2342,3298,0,0,0
2343,3298,0,0,0
2344,3288,0,0,0
2345,3288,0,0,0
2346,3292,0,0,0
2347,3292,0,0,0
2348,3292,0,0,0
2349,3297,0,0,0
2350,3297,0,0,0
2351,3287,0,0,0
2352,3287,0,0,0
2353,3287,0,0,0
2354,3271,0,0,0
2355,3271,0,0,0
2356,3273,0,0,0
2357,3273,0,0,0
2358,3273,0,0,0
2359,3260,0,0,0
2360,3260,0,0,0
2361,3273,0,0,0
2362,3273,0,0,0
2363,3273,0,0,0
2364,3254,0,0,0
2365,3254,0,0,0
2366,3250,0,0,0
2367,3250,0,0,0
2368,3272,0,0,0
2369,3272,0,0,0
2370,3272,0,0,0
2371,3254,0,0,0
