,times(seconds),acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
319,6.1965142517745395,0.0226,-0.0726,-0.92494,0.19208,-0.04984,0.00485
320,6.215939061341231,0.01513,-0.13361,-1.06072,-0.18267,-0.01596,0.02506
321,6.235363870907923,0.01634,-0.12806,-0.97736,-0.04697,-0.03369,-0.04896
322,6.254788680474614,-0.04672,-0.23148,-1.05382,0.04341,0.06877,0.07802
323,6.274213490041305,0.00155,-0.13748,-0.91734,0.17231,0.01527,-0.05761
324,6.293638299607997,-0.04233,-0.22552,-1.05458,0.02879,0.09133,0.01624
325,6.3130631091746885,-0.03094,-0.15954,-0.97796,0.18732,-0.06488,0.00016
326,6.332487918741379,-0.03046,-0.19416,-0.994,-0.00941,4e-05,0.03497
327,6.35191272830807,0.01198,-0.06448,-0.97604,0.05566,0.14878,-0.03931
328,6.371337537874762,-0.00214,-0.05527,-1.02988,0.02811,0.05003,0.09831
329,6.390762347441454,0.0127,-0.01617,-1.02888,0.06899,0.04888,0.01347
330,6.410187157008145,0.0108,-0.0454,-1.08026,0.10092,-0.01147,-0.01741
331,6.429611966574836,0.01304,-0.12169,-0.90035,-0.13358,0.10999,0.01378
332,6.4490367761415275,-0.03326,-0.14063,-1.10843,-0.06874,0.00913,0.07232
333,6.468461585708219,-0.00665,-0.13472,-0.97091,0.11445,-0.01962,-0.0263
334,6.48788639527491,-0.00912,-0.16781,-0.95987,-0.05807,0.05798,0.01469
335,6.507311204841601,-0.06521,-0.14246,-1.08883,-0.02637,-0.12689,0.0354
336,6.526736014408293,-0.04798,-0.16699,-0.96096,0.12534,0.00905,0.00242
337,6.546160823974985,0.00348,-0.09898,-0.92162,0.01158,0.14058,-0.01168
338,6.565585633541676,-0.00983,-0.00302,-1.09138,-0.12086,-0.12687,-0.055
339,6.5850104431083665,-0.05141,-0.1338,-1.05769,0.02694,-0.00393,0.0529
340,6.604435252675058,0.03477,-0.08999,-0.90216,0.13501,-0.00777,0.05534
341,6.62386006224175,0.032,0.02284,-0.9963,-0.05526,0.08915,-0.08216
342,6.643284871808441,0.03788,0.0133,-0.98494,-0.08614,0.01689,-0.10548
343,6.662709681375132,-0.06056,-0.20241,-1.11858,-0.03445,-0.03353,0.21676
344,6.682134490941824,0.01504,-0.0815,-0.95145,0.0183,0.00478,0.09223
345,6.7015593005085154,0.06833,0.04388,-0.97835,0.04134,0.01204,-0.08354
346,6.720984110075206,0.01447,-0.0079,-1.01762,0.01237,0.01724,-0.03973
347,6.740408919641897,0.00811,-0.03924,-0.96791,-0.09673,0.04622,-0.04049
348,6.759833729208589,-0.05764,-0.12544,-1.06373,-0.04745,-0.01342,0.0729
349,6.779258538775281,-0.06895,-0.14639,-1.01651,-0.02187,-0.03631,0.08497
350,6.798683348341972,-0.0205,-0.06479,-0.96195,0.02307,-0.0079,0.01838
351,6.818108157908663,-0.01934,-0.0069,-0.99562,-0.0028,0.03273,-0.02208
352,6.837532967475354,-0.00962,-0.00758,-1.00022,0.01883,0.02112,-0.01559
353,6.856957777042046,0.00113,0.00468,-1.00629,-0.01559,0.02759,-0.03049
354,6.876382586608737,-0.00517,0.02562,-0.99307,-0.08375,0.03606,-0.01683
355,6.895807396175428,-0.03305,-0.00983,-1.01605,-0.03075,0.01498,0.06147
356,6.91523220574212,-0.04843,-0.11097,-1.03084,0.00874,-0.01271,0.08684
357,6.934657015308812,-0.02584,-0.07242,-1.00252,-0.03856,0.02054,0.09017
358,6.9540818248755025,-0.01856,-0.07557,-0.97975,0.02692,0.02298,0.14036
359,6.973506634442193,-0.01376,-0.0561,-0.99975,-0.01452,-0.00695,0.14773
360,6.992931444008885,0.00234,-0.02912,-1.01159,0.01387,-0.00943,0.13611
361,7.012356253575577,0.01027,-0.05691,-0.98934,0.02623,0.03283,0.12417
362,7.031781063142268,0.02136,-0.04411,-1.00584,0.00075,0.02327,0.08454
363,7.051205872708959,0.02598,-0.04793,-1.00505,0.007,0.00153,0.04335
364,7.070630682275651,0.00922,-0.05798,-0.99956,-0.00354,0.01386,0.03807
365,7.090055491842342,0.01403,-0.05101,-1.00127,-0.00139,0.01074,-0.00112
366,7.109480301409033,0.006,-0.05231,-1.00415,-0.00491,0.00252,-0.01095
367,7.128905110975724,0.00302,-0.03782,-1.00399,-0.01752,0.00297,-0.00253
368,7.148329920542416,0.00026,0.00959,-1.00228,-0.01181,0.0104,0.00526
369,7.167754730109108,-0.00192,0.02636,-1.00031,-0.00747,0.00894,0.01422
370,7.187179539675799,0.0014,0.00154,-1.00319,-0.00825,0.00481,0.00587
371,7.20660434924249,0.00632,-0.005,-1.00493,-0.01227,0.00431,0.00245
372,7.226029158809181,0.00305,0.0104,-1.0042,-0.0106,0.00261,0.00369
373,7.245453968375873,0.00058,0.00893,-1.00422,-0.00929,0.00773,0.00717
374,7.264878777942564,-0.0021,0.00162,-1.00367,-0.01174,0.00187,0.00856
375,7.284303587509255,-0.00463,0.00553,-1.00436,-0.01207,0.00937,0.01846
376,7.303728397075947,-0.00609,0.0116,-1.00367,-0.00775,0.00729,0.01008
377,7.323153206642639,-0.00488,0.00572,-1.00263,-0.01233,0.01302,0.00878
378,7.3425780162093295,-0.00176,0.00255,-1.0032,-0.01054,0.009,0.00355
379,7.36200282577602,-0.00411,0.00876,-1.00416,-0.00883,0.00903,0.002
380,7.381427635342712,-0.0107,0.01038,-1.00428,-0.00817,0.00922,0.00052
381,7.400852444909404,-0.018,0.00776,-1.00339,-0.00908,0.01137,-0.00111
382,7.420277254476095,-0.02333,0.00345,-1.00331,-0.00812,0.01125,0.00435
383,7.439702064042786,-0.02401,0.00148,-1.00289,-0.00385,0.00853,0.01346
384,7.459126873609478,-0.02425,0.00448,-1.00245,-0.01288,0.01069,0.01137
385,7.478551683176169,-0.0304,0.00178,-1.0031,-0.01164,0.00816,0.0184
386,7.49797649274286,-0.03494,0.00304,-1.00153,-0.00537,0.00441,0.01909
387,7.517401302309551,-0.0391,0.01827,-1.00262,-0.00985,0.00441,0.00529
388,7.536826111876243,-0.04473,0.01713,-1.00148,-0.00706,0.00692,-0.00033
389,7.556250921442935,-0.05071,0.00229,-1.00232,-0.00804,0.00453,0.00747
390,7.575675731009626,-0.04808,0.00317,-1.00277,-0.00243,0.00892,0.01056
391,7.595100540576317,-0.04808,0.00317,-1.00277,-0.00243,0.00892,0.01056
392,7.614525350143008,-0.03002,0.0036,-1.00219,-0.00354,0.00973,0.01235
393,7.6339501597097,-0.02179,-0.00476,-1.00319,-0.00108,0.0115,0.02049
394,7.653374969276391,-0.01063,0.01132,-1.00547,-0.00236,0.00501,0.01162
395,7.672799778843082,-0.00355,0.02036,-1.00427,-0.00371,0.00874,-0.00147
396,7.692224588409774,-0.00368,0.00879,-1.00318,-0.00507,0.00335,0.00141
397,7.7116493979764655,-0.00478,-0.00291,-1.00409,-0.00625,0.00441,0.00852
398,7.731074207543156,-0.00429,0.00811,-1.00415,-0.0056,0.00355,0.00728
399,7.750499017109847,-0.0051,0.00371,-1.00499,-0.00568,0.00696,0.00586
400,7.769923826676539,-0.00565,0.00447,-1.0017,-0.00446,0.0079,0.00747
401,7.789348636243231,-0.0072,0.00905,-1.00035,-0.00552,0.00402,0.00482
402,7.808773445809922,-0.00604,0.00524,-1.00139,-0.0035,0.00841,0.00607
403,7.828198255376613,-0.0061,0.00517,-1.00325,-0.0045,0.00592,0.00733
404,7.8476230649433045,-0.00793,0.00644,-1.00286,-0.0068,0.00456,0.00626
405,7.867047874509996,-0.00659,0.00591,-1.00527,-0.00452,0.00714,0.00673
406,7.886472684076687,-0.0156,0.0215,-1.01023,-0.00784,-0.01564,-0.01876
407,7.905897493643378,-0.09304,0.05731,-1.00848,-0.0575,-0.02537,-0.00572
408,7.92532230321007,-0.19694,0.02963,-1.01392,-0.01895,-0.04997,0.04789
409,7.944747112776762,-0.25756,0.01214,-1.01538,0.06297,-0.02748,0.07725
410,7.964171922343453,-0.27121,0.0064,-1.0099,0.04627,-0.0005,0.05242
411,7.9835967319101435,-0.28087,-0.01028,-0.9423,-0.06019,0.01078,0.03138
412,8.003021541476835,-0.32403,0.02213,-1.0904,-0.0432,-0.09247,-0.02626
413,8.022446351043527,-0.28849,0.00605,-0.86353,0.08942,0.09432,-0.05875
414,8.041871160610217,-0.27026,-0.01986,-0.98205,-0.12988,0.13643,-0.00828
415,8.061295970176909,-0.18426,-0.00712,-1.12458,0.01937,-0.07288,0.02163
416,8.0807207797436,-0.13761,-0.03805,-0.96772,0.1005,0.01409,-0.02617
417,8.100145589310292,-0.07449,0.02763,-0.93095,-0.06144,0.14997,-0.03018
418,8.119570398876984,-0.075,0.01856,-1.14726,0.00828,-0.12987,-0.03017
419,8.138995208443674,-0.11253,-0.03603,-0.9394,0.08719,0.07263,0.06901
420,8.158420018010366,-0.07241,0.06726,-0.93036,-0.0848,0.10747,-0.0508
421,8.177844827577058,-0.12502,0.07314,-1.12933,0.02365,-0.16515,-0.0804
422,8.197269637143748,-0.20878,-0.02671,-0.89016,0.10824,0.0595,0.02553
423,8.21669444671044,-0.22032,0.00838,-1.06207,-0.01551,-0.05066,-0.0079
424,8.236119256277131,-0.255,-0.01485,-0.95379,0.1114,0.08489,0.01647
425,8.255544065843823,-0.24573,0.01322,-1.02882,0.02944,-0.00626,-0.01277
426,8.274968875410515,-0.27336,-0.01338,-0.97836,0.04737,0.13542,0.05368
427,8.294393684977205,-0.23062,0.0041,-1.01187,-0.05009,0.0148,-0.03612
428,8.313818494543897,-0.19638,0.00668,-0.96051,-0.14425,-0.03746,-0.01858
429,8.333243304110589,-0.2089,-0.04152,-1.01385,0.01225,0.13427,0.07385
430,8.352668113677279,-0.15211,-0.01811,-1.08116,0.10598,-0.04521,0.04022
431,8.37209292324397,-0.1387,0.03092,-0.91132,0.03184,-0.10069,-0.04362
432,8.391517732810662,-0.16723,-0.00045,-0.99629,0.05572,0.22828,0.04196
433,8.410942542377354,-0.1463,-0.00993,-1.07423,-0.11989,0.04803,0.02878
434,8.430367351944046,-0.11003,0.0191,-0.97233,-0.04233,-0.19319,-0.05426
435,8.449792161510736,-0.13949,-0.00211,-0.9935,-0.09037,-0.05558,0.03856
436,8.469216971077428,-0.17401,0.01649,-0.97709,0.12913,0.17574,-0.00268
437,8.48864178064412,-0.16595,0.01534,-1.00478,0.25442,0.12002,-0.03334
438,8.50806659021081,-0.18959,-0.03003,-1.04142,0.07914,-0.10985,0.05172
439,8.527491399777501,-0.1983,0.04291,-1.06199,-0.1092,-0.14316,-0.09493
440,8.546916209344193,-0.19786,-0.03434,-0.98862,-0.07518,-0.11259,-0.00957
441,8.566341018910885,-0.22914,-0.0646,-0.99916,-0.33237,-0.13731,0.05588
442,8.585765828477577,-0.21628,-0.01401,-1.09705,-0.5569,-0.02051,0.04334
443,8.605190638044267,-0.16004,0.00619,-0.99447,-0.6008,-0.01602,0.00542
444,8.624615447610958,-0.14397,-0.04204,-1.06116,-0.60552,-0.13909,0.06442
445,8.64404025717765,-0.10196,-0.00506,-1.06148,-0.59828,-0.33689,0.01187
446,8.66346506674434,-0.09706,-0.00345,-1.04441,-0.56907,-0.08428,-0.00032
447,8.682889876311032,-0.04045,-0.01484,-1.0065,-0.51215,0.21094,0.04958
448,8.702314685877724,-0.04509,-0.01689,-1.01465,-0.45594,0.05208,0.04396
449,8.721739495444416,0.00404,0.00886,-1.04279,-0.44233,0.1711,-0.02829
450,8.741164305011107,0.15635,-0.00402,-0.98394,-0.27363,0.1477,-0.06972
451,8.760589114577797,0.23148,-0.03051,-1.00166,-0.08304,0.24239,0.01726
452,8.78001392414449,0.26405,-0.03514,-1.09618,-0.09217,-0.09083,-0.0393
453,8.799438733711181,0.30171,0.03697,-1.0007,-0.00446,-0.25857,-0.05844
454,8.818863543277871,0.31546,0.01499,-1.00635,-0.24334,0.04701,-0.08881
455,8.838288352844563,0.29204,-0.04096,-0.9915,-0.02239,0.09426,0.09036
456,8.857713162411255,0.27516,0.0354,-1.01263,-0.05815,-0.05697,-0.01491
457,8.877137971977946,0.22429,0.05594,-0.99697,0.3746,-0.1265,0.0946
458,8.896562781544638,0.15705,0.0043,-0.95065,-0.22787,0.19667,0.07492
459,8.915987591111328,0.14447,0.06566,-1.06744,-0.06997,-0.0883,-0.0166
460,8.93541240067802,0.09133,0.0368,-0.96972,0.26506,-0.19531,-0.00066
461,8.954837210244712,0.04435,-0.02284,-0.96088,-0.05443,0.27255,0.00881
462,8.974262019811402,0.07331,-0.00455,-1.07367,-0.06052,-0.02691,0.01642
463,8.993686829378094,0.07536,-0.00762,-0.92822,0.19355,-0.07271,0.01804
464,9.013111638944785,0.11945,-0.00885,-1.04814,0.23685,0.11252,0.06681
465,9.032536448511477,0.21915,0.04722,-1.066,0.13454,-0.16686,-0.03075
466,9.051961258078169,0.19087,-0.03714,-0.96345,-0.20817,0.19443,0.02355
467,9.071386067644859,0.26691,0.04667,-1.03139,-0.10613,-0.05868,0.00238
468,9.09081087721155,0.22311,-0.03083,-0.99031,0.00574,-0.11497,0.02891
469,9.110235686778243,0.24257,0.07346,-1.00212,-0.05993,-0.10117,-0.0313
470,9.129660496344933,0.11929,-0.06761,-0.99507,0.11353,-0.01208,0.05899
471,9.149085305911624,0.13024,0.06192,-0.92042,-0.0394,0.07422,-0.06145
472,9.168510115478316,0.03459,-0.00871,-1.11448,0.17997,-0.09861,0.0067
473,9.187934925045008,-0.00431,-0.06167,-0.91035,-0.06118,0.0128,0.05818
474,9.2073597346117,-0.00607,0.09737,-1.0688,-0.11185,-0.08462,-0.01502
475,9.22678454417839,-0.043,-0.02687,-0.99795,0.03102,-0.04484,0.00903
476,9.246209353745082,0.02021,0.02583,-0.93133,0.05105,0.06142,0.03139
477,9.265634163311773,0.05803,0.0396,-1.06093,0.22531,-0.07052,-0.00894
478,9.285058972878463,0.13004,-0.01275,-0.96836,-0.01271,0.05568,-0.03947
479,9.304483782445155,0.1756,-0.06778,-1.0304,0.13951,-0.02388,0.08031
480,9.323908592011847,0.22161,0.03211,-0.98467,-0.03425,0.01541,-0.03823
481,9.343333401578539,0.24464,0.12556,-0.97165,-0.16753,0.06754,-0.12512
482,9.36275821114523,0.1822,-0.06557,-1.06252,0.05005,-0.11305,0.04886
483,9.38218302071192,0.15819,-0.07061,-0.96783,0.08252,-0.05649,0.00558
484,9.401607830278612,0.12707,0.06778,-0.99387,0.04907,-0.02039,-0.10223
485,9.421032639845304,0.05996,0.01136,-1.03433,-0.04826,0.07137,0.01366
486,9.440457449411994,-0.04644,-0.00695,-0.98087,-0.09504,0.022,0.06856
487,9.459882258978686,-0.07665,0.08409,-0.99255,-0.04694,-0.02975,0.00595
488,9.479307068545378,-0.09741,0.00949,-1.0501,0.03511,-0.0319,0.04751
489,9.49873187811207,-0.12905,-0.02285,-0.97939,0.0716,-0.0377,0.02181
490,9.518156687678761,-0.12393,-0.02951,-0.97365,0.03383,0.00913,0.04147
491,9.537581497245451,-0.08433,-0.00189,-0.99432,-0.06222,0.04644,-0.00361
492,9.557006306812143,-0.01945,-6e-05,-1.02821,-0.00605,0.00646,0.06503
493,9.576431116378835,0.05544,-0.05656,-1.02873,0.04613,-0.04895,0.08043
494,9.595855925945525,0.15743,0.03543,-0.96119,0.07129,0.07319,0.01946
495,9.615280735512217,0.21617,0.01557,-0.95229,0.02429,0.13826,0.01793
496,9.634705545078909,0.22331,0.01399,-1.05289,-0.05095,0.0038,0.00685
497,9.6541303546456,0.24166,0.02882,-1.02168,-0.01951,-0.0163,-0.04452
498,9.673555164212292,0.10081,0.02146,-0.99114,-0.05331,-0.11706,-0.06462
499,9.692979973778982,-0.02007,0.03533,-1.00353,-0.10919,0.05262,-0.01184
500,9.712404783345674,-0.00435,0.0134,-0.98979,-0.00409,0.04735,-0.00451
501,9.731829592912366,-0.01273,-0.02099,-1.01441,0.01723,-0.00197,0.01667
502,9.751254402479056,0.01112,-0.00107,-1.01643,-0.0072,-0.00801,0.00823
503,9.770679212045748,0.0196,0.00059,-0.9982,0.00045,0.00171,0.01797
504,9.79010402161244,0.00849,0.03016,-1.00069,-0.0062,-0.01141,-0.00252
505,9.809528831179131,0.01992,0.00244,-1.00375,-0.00476,-0.00279,0.00278
506,9.828953640745823,0.01581,0.00247,-1.00188,-0.00073,0.002,0.01227
507,9.848378450312513,0.01098,0.01739,-1.00187,0.00323,-0.0031,0.00766
508,9.867803259879205,0.0093,0.01112,-1.00206,0.00212,0.00191,0.00473
509,9.887228069445896,0.00291,0.00825,-1.0033,0.00382,0.00586,0.00789
510,9.906652879012587,0.00345,0.01384,-1.00311,0.004,0.00786,0.00436
511,9.926077688579278,0.00418,0.00752,-1.00145,0.00165,0.0071,0.00649
512,9.94550249814597,0.00353,0.0051,-1.00163,0.00335,0.00631,0.00676
513,9.964927307712662,0.00382,0.00871,-1.00243,-0.00037,0.00803,0.00664
514,9.984352117279354,0.00313,0.00648,-1.00297,-0.00072,0.00741,0.00534
515,10.003776926846044,0.00349,0.00589,-1.00382,-0.00515,0.00604,0.00779
516,10.023201736412735,0.00233,0.00648,-1.00372,-0.00748,0.0057,0.00885
517,10.042626545979427,0.00044,0.00754,-1.00516,-0.00796,0.00623,0.00514
518,10.062051355546117,0.00018,0.00725,-1.00445,-0.0087,0.00395,0.00921
519,10.081476165112809,0.00013,0.00713,-1.00439,-0.00911,0.00612,0.00676
520,10.1009009746795,-0.00349,0.00708,-1.00346,-0.01189,0.00352,0.00649
521,10.120325784246193,-0.00674,0.00763,-1.00609,-0.01239,0.00539,0.00633
522,10.139750593812884,-0.00817,0.00606,-1.00539,-0.01111,0.00665,0.00759
523,10.159175403379574,-0.00793,0.00836,-1.00332,-0.01216,0.00606,0.00623
524,10.178600212946266,-0.00877,0.00667,-1.00104,-0.00893,0.0078,0.00793
525,10.198025022512958,-0.01176,0.00833,-1.00234,-0.01006,0.00771,0.00564
526,10.217449832079648,-0.01284,0.00829,-1.00406,-0.00889,0.00962,0.00658
527,10.23687464164634,-0.0132,0.01009,-1.00518,-0.01243,0.01002,0.0046
528,10.256299451213032,-0.01251,0.00797,-1.0047,-0.0131,0.00937,0.0064
529,10.275724260779723,-0.01011,0.00886,-1.00164,-0.01008,0.00724,0.00692
530,10.295149070346415,-0.00968,0.00823,-1.00269,-0.00837,0.01014,0.00689
531,10.314573879913105,-0.00787,0.00923,-1.0032,-0.01031,0.00834,0.00488
532,10.333998689479797,-0.00655,0.00756,-1.00156,-0.0099,0.01124,0.00505
533,10.353423499046489,-0.0054,0.00873,-1.0013,-0.01032,0.0123,0.00512
534,10.372848308613179,-0.00249,0.00879,-1.00211,-0.00831,0.01063,0.00701
535,10.39227311817987,0.0012,0.00916,-1.00414,-0.00741,0.01145,0.00525
536,10.411697927746562,0.00171,0.00985,-1.00338,-0.00803,0.01488,0.00318
537,10.431122737313254,-6e-05,0.00922,-1.00172,-0.00884,0.01418,0.007
538,10.450547546879946,-0.00203,0.00695,-1.00203,-0.00705,0.01486,0.01095
539,10.469972356446636,-0.00279,0.00695,-1.00287,-0.00989,0.01365,0.00757
540,10.489397166013328,-0.00422,0.01095,-1.00333,-0.00775,0.01404,0.00571
541,10.50882197558002,-0.00587,0.01132,-1.00312,-0.00836,0.01484,0.00835
542,10.52824678514671,-0.00696,0.00798,-1.00189,-0.00871,0.01429,0.00763
543,10.547671594713401,-0.00732,0.00856,-1.00124,-0.00587,0.01394,0.00888
544,10.567096404280093,-0.00755,0.01307,-1.00332,-0.00272,0.01342,0.00695
545,10.586521213846785,-0.01406,0.01887,-1.00745,0.01038,0.00142,-0.0151
546,10.605946023413477,-0.02529,0.03153,-1.00512,0.01472,-0.00025,-0.03661
547,10.625370832980167,-0.02629,0.02651,-0.99927,0.01204,0.0027,-0.03851
548,10.644795642546859,-0.02665,0.01024,-1.0082,0.00823,-0.01811,-0.02844
549,10.66422045211355,-0.09075,-0.04931,-1.00982,0.00899,-0.00025,0.05933
550,10.68364526168024,-0.09529,-0.0549,-0.99554,0.01097,0.00924,0.00656
551,10.703070071246932,-0.08267,-0.10644,-0.99779,0.01657,0.01773,-0.00727
552,10.722494880813624,-0.07585,-0.2018,-1.011,0.01285,0.01041,-0.00819
553,10.741919690380316,-0.05621,-0.21085,-0.98769,-0.06011,-0.00801,-0.0664
554,10.761344499947008,-0.05083,-0.23155,-0.98215,-0.09526,0.03061,-0.1716
555,10.780769309513698,-0.0301,-0.24748,-1.02781,0.00276,0.13365,-0.25361
556,10.80019411908039,-0.04942,-0.30838,-0.9383,-0.0082,0.02771,0.16444
557,10.819618928647081,-0.05858,-0.32337,-1.14992,0.00937,-0.04811,0.14983
558,10.839043738213771,0.0392,-0.12349,-0.82074,0.03745,0.17033,0.15129
559,10.858468547780463,0.04937,-0.03328,-1.12376,-0.05571,-0.10789,0.11046
560,10.877893357347155,0.04541,-0.01667,-0.86493,0.11265,0.05593,-0.01479
561,10.897318166913847,0.07029,-0.08034,-1.01948,-0.04346,0.08287,-0.0229
562,10.916742976480538,0.00394,-0.085,-1.17157,-0.10121,-0.15447,0.03837
563,10.936167786047228,-0.01118,-0.15613,-0.78353,0.14664,0.03945,-0.0815
564,10.95559259561392,-0.05125,-0.16784,-1.0926,-0.04646,-0.02719,-0.02584
565,10.975017405180612,-0.04216,-0.16501,-0.94664,0.20807,0.06563,-0.05066
566,10.994442214747302,-0.07064,-0.27264,-1.05452,0.34262,-0.01676,-0.01078
567,11.013867024313994,-0.0682,-0.12785,-0.93137,-0.16998,0.02117,-0.04004
568,11.033291833880686,-0.06132,-0.18166,-1.02258,-0.19487,0.32643,-0.07713
569,11.052716643447377,-0.05367,-0.24829,-1.00952,-0.04994,-0.05449,0.17734
570,11.07214145301407,-0.01102,-0.11583,-1.00688,-0.0449,-0.16429,-0.01525
571,11.09156626258076,0.00493,-0.09436,-1.09074,-0.17038,-0.02959,0.04398
572,11.110991072147451,0.01119,-0.08603,-1.01035,-0.07269,-0.02184,0.04847
573,11.130415881714143,-0.02049,-0.21876,-0.88469,0.27022,-0.05604,0.15461
574,11.149840691280833,0.0179,-0.0644,-1.08151,-0.03508,0.06939,-0.1199
575,11.169265500847525,0.01145,-0.08513,-1.02525,-0.14951,-0.02045,-0.07349
576,11.188690310414216,-0.00845,-0.23394,-0.98128,-0.05691,-0.18982,0.03309
577,11.208115119980908,-0.06882,-0.16361,-1.00266,-0.08339,-0.22922,0.00348
578,11.2275399295476,-0.04604,-0.08415,-0.98719,-0.24933,0.20745,-0.06263
579,11.24696473911429,-0.06819,-0.16975,-0.94604,-0.17347,0.32168,0.01646
580,11.266389548680982,-0.06082,-0.15402,-1.03794,-0.02118,0.19075,-0.0443
581,11.285814358247674,-0.0349,-0.09857,-0.97692,-0.00079,0.02848,-0.03368
582,11.305239167814364,-0.00894,-0.17161,-1.00226,0.17773,0.08659,-0.06552
583,11.324663977381055,-0.02342,-0.15527,-1.00606,0.13663,-0.07924,0.05071
584,11.344088786947747,-0.00278,-0.12521,-1.08219,-0.18922,-0.03244,-0.00648
585,11.363513596514439,0.00231,-0.15068,-0.9735,-0.20616,-0.1435,0.10619
586,11.38293840608113,0.01374,-0.0699,-0.99313,-0.28921,-0.0724,0.02983
587,11.40236321564782,0.01303,-0.0842,-1.03352,-0.37486,-0.10595,-0.04776
588,11.421788025214513,0.01032,-0.10525,-1.02216,-0.27871,-0.19366,0.0193
589,11.441212834781204,0.00669,-0.04468,-1.02186,-0.53764,-0.09579,-0.05333
590,11.460637644347894,0.01683,0.02099,-1.04695,-0.52287,-0.11051,-0.03252
591,11.480062453914586,-0.02399,0.12757,-1.02374,-0.37474,-0.10481,0.01932
592,11.499487263481278,-0.00496,0.21377,-0.9532,-0.16606,0.01102,0.11374
593,11.51891207304797,-0.01813,0.31611,-0.97911,0.21366,0.13685,0.08799
594,11.538336882614662,-0.01276,0.33523,-1.02004,0.00675,0.06396,0.04653
595,11.557761692181352,-0.00771,0.2907,-1.00136,-0.02568,0.01312,0.07884
596,11.577186501748043,0.05356,0.34367,-1.06894,0.19139,-0.13675,-0.07599
597,11.596611311314735,0.01798,0.26252,-0.91437,0.09626,0.01707,-0.11237
598,11.616036120881425,0.01343,0.18803,-1.01461,0.01285,0.14131,-0.08539
599,11.635460930448117,0.00279,0.12395,-1.10277,0.13925,-0.0854,-0.07724
600,11.654885740014809,-0.0117,0.03789,-0.92975,-0.02285,0.05911,0.01027
601,11.6743105495815,-0.01633,0.06445,-0.97341,-0.12151,0.07772,-0.03588
602,11.693735359148192,-0.01542,0.09665,-1.04572,0.14399,-0.16056,0.02256
603,11.713160168714882,-0.021,0.10085,-0.97325,-0.09621,0.1152,0.05001
604,11.732584978281574,-0.01056,0.18671,-0.97628,-0.18442,0.15518,-0.02551
605,11.752009787848266,0.00236,0.21585,-1.03172,-0.11234,-0.01663,0.0529
606,11.771434597414956,-0.03165,0.22657,-0.97127,-0.12239,0.06086,-0.03566
607,11.790859406981648,0.02703,0.22875,-0.99209,-0.08264,0.04855,0.02622
608,11.81028421654834,-0.02951,0.24493,-1.00534,-0.19633,-0.0075,-0.12882
609,11.829709026115031,-0.00438,0.15168,-1.0146,-0.15761,0.08328,0.05127
610,11.849133835681723,-0.03127,0.15224,-0.99193,0.06725,0.02761,-0.06788
611,11.868558645248413,0.0011,0.05588,-0.94334,-0.03807,0.08989,0.0154
612,11.887983454815105,-0.0092,0.07896,-1.04202,0.05901,-0.04151,0.00273
613,11.907408264381797,-0.01259,0.00023,-0.98438,0.02139,0.04848,0.02612
614,11.926833073948487,0.01261,0.06018,-1.04274,-0.0315,-0.04057,0.05429
615,11.946257883515178,-0.02915,0.07057,-0.96381,0.00157,-0.04285,-0.0421
616,11.96568269308187,0.01989,0.10765,-1.02719,-0.15722,0.09801,0.0286
617,11.985107502648562,-0.04711,0.14474,-1.03416,0.08091,-0.07227,0.0232
618,12.004532312215254,-0.00506,0.15857,-0.90049,0.04393,0.12918,0.01343
619,12.023957121781944,0.01133,0.1906,-1.06041,-0.06473,0.10267,0.07797
620,12.043381931348636,-0.0245,0.23537,-1.02376,0.11455,-0.14716,-0.08682
621,12.062806740915327,-0.01512,0.11857,-0.92272,0.02117,0.10832,0.05756
622,12.082231550482017,-0.01307,0.11407,-1.04548,-0.08927,0.03391,0.04932
623,12.10165636004871,-0.00945,0.11209,-1.04924,-0.00756,-0.08882,-0.01276
624,12.121081169615401,-0.03022,0.06969,-0.93042,0.14955,0.0795,-0.05192
625,12.140505979182093,-0.01738,0.04414,-0.96892,-0.10883,0.1262,0.01342
626,12.159930788748785,-0.04184,0.06658,-1.09286,-0.09618,-0.04797,0.01715
627,12.179355598315475,-0.03475,0.02528,-0.97119,0.00945,0.01506,0.1645
628,12.198780407882166,-0.02402,0.1635,-0.98055,0.10572,0.04239,0.00103
629,12.218205217448858,0.01784,0.11371,-1.034,-0.11867,0.02411,-0.04785
630,12.237630027015548,0.0073,0.05725,-1.01627,-0.06095,-0.02049,-0.01201
631,12.25705483658224,0.02346,0.05493,-0.99616,-0.0003,0.00613,0.01785
632,12.276479646148932,0.01712,0.0523,-1.01472,-0.00152,-0.06334,0.01765
633,12.295904455715624,-0.01775,0.08955,-0.99296,0.07427,0.04353,-0.03409
634,12.315329265282315,-0.01513,-0.01727,-0.97144,-0.01028,0.05317,0.08598
635,12.334754074849005,-0.0169,0.02959,-1.03193,-0.061,-0.01141,0.07055
636,12.354178884415697,-0.02215,0.05605,-1.01462,-0.03003,0.00234,-0.00706
637,12.373603693982389,-0.02162,0.05949,-0.98821,-0.01133,0.00903,-0.0223
638,12.393028503549079,-0.01347,0.09028,-1.01212,-0.03807,0.00601,-0.0288
639,12.41245331311577,-0.0224,0.11853,-1.0124,-0.04477,-0.02176,-0.09051
