,x,y,z
852,0.12318,-0.03649,0.0
853,0.1246,-0.03655,0.0
854,0.12741,-0.03669,0.0
855,0.13196,-0.03685,0.0
856,0.13821,-0.03736,0.0
857,0.1459,-0.03846,0.0
858,0.15448,-0.03936,0.0
859,0.16365,-0.03926,0.0
860,0.17316,-0.03877,0.0
861,0.18278,-0.03848,0.0
862,0.19206,-0.03816,0.0
863,0.20105,-0.03772,0.0
864,0.2091,-0.03743,0.0
865,0.21619,-0.03738,0.0
866,0.22256,-0.0372,0.0
867,0.22837,-0.0369,0.0
868,0.23394,-0.03686,0.0
869,0.23962,-0.0368,0.0
870,0.24594,-0.03677,0.0
871,0.25306,-0.03654,0.0
872,0.26099,-0.03635,0.0
873,0.26964,-0.03596,0.0
874,0.27901,-0.03565,0.0
875,0.28828,-0.03541,0.0
876,0.29732,-0.0351,0.0
877,0.30599,-0.03444,0.0
878,0.31388,-0.03397,0.0
879,0.32084,-0.03367,0.0
880,0.32749,-0.03333,0.0
881,0.33383,-0.03304,0.0
882,0.33998,-0.03255,0.0
883,0.34666,-0.03198,0.0
884,0.35396,-0.03154,0.0
885,0.36214,-0.03107,0.0
886,0.37089,-0.03059,0.0
887,0.38017,-0.03012,0.0
888,0.38984,-0.02946,0.0
889,0.39906,-0.02905,0.0
890,0.40802,-0.0285,0.0
891,0.4166,-0.02806,0.0
892,0.42442,-0.02771,0.0
893,0.4318,-0.02737,0.0
894,0.43878,-0.02713,0.0
895,0.44554,-0.02676,0.0
896,0.45256,-0.02635,0.0
897,0.46797,-0.02551,0.0
898,0.47667,-0.0251,0.0
899,0.48578,-0.02465,0.0
900,0.49534,-0.0242,0.0
901,0.50487,-0.02357,0.0
902,0.51423,-0.02313,0.0
903,0.52318,-0.02264,0.0
904,0.53143,-0.02219,0.0
905,0.53922,-0.02169,0.0
906,0.54653,-0.02108,0.0
907,0.55369,-0.02052,0.0
908,0.56109,-0.02006,0.0
909,0.56877,-0.01972,0.0
910,0.577,-0.01939,0.0
911,0.58588,-0.01893,0.0
912,0.59508,-0.01853,0.0
913,0.61462,-0.01709,0.0
914,0.62402,-0.01666,0.0
915,0.63324,-0.01586,0.0
916,0.64191,-0.01534,0.0
917,0.64998,-0.01481,0.0
918,0.65779,-0.01421,0.0
919,0.6653,-0.0138,0.0
920,0.67272,-0.01316,0.0
921,0.68051,-0.01253,0.0
922,0.68867,-0.01185,0.0
923,0.69703,-0.01115,0.0
924,0.70598,-0.01039,0.0
925,0.7153,-0.00961,0.0
926,0.72455,-0.00928,0.0
927,0.73398,-0.00851,0.0
928,0.74328,-0.00785,0.0
929,0.7519,-0.00763,0.0
930,0.76019,-0.00714,0.0
931,0.76821,-0.00666,0.0
932,0.77589,-0.00619,0.0
933,0.7835,-0.0055,0.0
934,0.7913,-0.00509,0.0
935,0.79929,-0.00477,0.0
936,0.80746,-0.00426,0.0
937,0.8164,-0.00365,0.0
938,0.82554,-0.00283,0.0
939,0.83484,-0.00197,0.0
940,0.84442,-0.0013,0.0
941,0.85355,-0.0007,0.0
942,0.86251,-0.00014,0.0
943,0.87126,0.0004,0.0
944,0.87944,0.00084,0.0
945,0.89528,0.00147,0.0
946,0.90311,0.002,0.0
947,0.91141,0.00277,0.0
948,0.91994,0.00327,0.0
949,0.92874,0.00384,0.0
950,0.93769,0.00428,0.0
951,0.94688,0.00486,0.0
952,0.95626,0.00573,0.0
953,0.9655,0.00637,0.0
954,0.97462,0.00686,0.0
955,0.9833,0.00743,0.0
956,0.99171,0.00792,0.0
957,1.00011,0.00823,0.0
958,1.00822,0.00862,0.0
959,1.01622,0.00914,0.0
960,1.02427,0.00938,0.0
961,1.03259,0.00996,0.0
962,1.04121,0.01048,0.0
963,1.05,0.01076,0.0
964,1.05915,0.01135,0.0
965,1.06848,0.01168,0.0
966,1.0778,0.01211,0.0
967,1.08722,0.01267,0.0
968,1.09633,0.01293,0.0
969,1.10499,0.01318,0.0
970,1.11366,0.01341,0.0
971,1.1221,0.01354,0.0
972,1.13034,0.01383,0.0
973,1.13863,0.01424,0.0
974,1.14694,0.01447,0.0
975,1.1554,0.01459,0.0
976,1.16422,0.01486,0.0
977,1.17329,0.01495,0.0
978,1.18231,0.01494,0.0
979,1.19113,0.01532,0.0
980,1.19933,0.01539,0.0
981,1.2065,0.01514,0.0
982,1.21269,0.01526,0.0
983,1.21815,0.01545,0.0
984,1.22723,0.01539,0.0
985,1.23136,0.01552,0.0
986,1.23557,0.01532,0.0
987,1.24015,0.01553,0.0
988,1.24534,0.01555,0.0
989,1.25112,0.01551,0.0
990,1.2573,0.01524,0.0
991,1.26347,0.01519,0.0
992,1.26921,0.01503,0.0
993,1.27415,0.01501,0.0
994,1.27808,0.01507,0.0
995,1.2809,0.01496,0.0
996,1.28268,0.01502,0.0
997,1.28373,0.01534,0.0
998,1.2845,0.01577,0.0
999,1.28541,0.01602,0.0
1000,1.28639,0.01618,0.0
1001,1.28741,0.01624,0.0
1002,1.28852,0.0161,0.0
1003,1.29045,0.01602,0.0
1004,1.29137,0.01615,0.0
1005,1.29235,0.0162,0.0
1006,1.29336,0.01622,0.0
1007,1.29441,0.01631,0.0
1008,1.29543,0.01636,0.0
1009,1.29641,0.01623,0.0
1010,1.29742,0.01614,0.0
1011,1.29842,0.01603,0.0
1012,1.29943,0.01598,0.0
1013,1.30038,0.01594,0.0
1014,1.30122,0.01585,0.0
1015,1.30186,0.01572,0.0
1016,1.30234,0.01558,0.0
1017,1.30268,0.01542,0.0
1018,1.30298,0.01554,0.0
1019,1.30298,0.01554,0.0
1020,1.30247,0.01576,0.0
1021,1.30196,0.01568,0.0
1022,1.30134,0.01565,0.0
1023,1.30074,0.0155,0.0
1024,1.30011,0.01544,0.0
1025,1.2996,0.01543,0.0
1026,1.29914,0.0154,0.0
1027,1.29871,0.01544,0.0
1028,1.2983,0.01547,0.0
1029,1.29791,0.01542,0.0
1030,1.29754,0.01538,0.0
1031,1.29717,0.01529,0.0
1032,1.29681,0.01518,0.0
1033,1.29641,0.01504,0.0
1034,1.29611,0.01486,0.0
1035,1.29595,0.01477,0.0
1036,1.29595,0.01477,0.0
1037,1.29592,0.01482,0.0
1038,1.29601,0.01485,0.0
1039,1.29616,0.0149,0.0
1040,1.29636,0.015,0.0
1041,1.29656,0.01506,0.0
1042,1.29679,0.01495,0.0
1043,1.29698,0.01491,0.0
1044,1.29715,0.01487,0.0
1045,1.29722,0.01486,0.0
1046,1.29724,0.01485,0.0
1047,1.29723,0.01484,0.0
1048,1.29719,0.01485,0.0
1049,1.29714,0.01488,0.0
1050,1.29693,0.01511,0.0
1051,1.29641,0.01579,0.0
1052,1.29556,0.01732,0.0
1053,1.29465,0.02041,0.0
1054,1.29376,0.02494,0.0
1055,1.29286,0.03135,0.0
1056,1.29235,0.03985,0.0
1057,1.29227,0.0498,0.0
1058,1.29205,0.06039,0.0
1059,1.29163,0.07043,0.0
1060,1.29085,0.07978,0.0
1061,1.29011,0.08823,0.0
1062,1.28947,0.09604,0.0
1063,1.28908,0.1031,0.0
1064,1.28889,0.10931,0.0
1065,1.28886,0.11491,0.0
1066,1.28887,0.12072,0.0
1067,1.28855,0.12635,0.0
1068,1.28827,0.13246,0.0
1069,1.28771,0.13976,0.0
1070,1.28711,0.14793,0.0
1071,1.2863,0.15633,0.0
1072,1.28547,0.16478,0.0
1073,1.28476,0.17355,0.0
1074,1.28361,0.18194,0.0
1075,1.28259,0.19008,0.0
1076,1.2822,0.1981,0.0
1077,1.28163,0.20557,0.0
1078,1.28093,0.21241,0.0
1079,1.28076,0.21939,0.0
1080,1.28047,0.22645,0.0
1081,1.27993,0.23365,0.0
1082,1.27946,0.24148,0.0
1083,1.27886,0.25001,0.0
1084,1.27791,0.25842,0.0
1085,1.27675,0.26719,0.0
1086,1.27575,0.27624,0.0
1087,1.27392,0.29387,0.0
1088,1.27319,0.30221,0.0
1089,1.27269,0.31022,0.0
1090,1.27269,0.31022,0.0
1091,1.27195,0.32596,0.0
1092,1.27177,0.33378,0.0
1093,1.27158,0.34167,0.0
1094,1.27124,0.35001,0.0
1095,1.27073,0.35851,0.0
1096,1.26999,0.36699,0.0
1097,1.2691,0.3762,0.0
1098,1.26835,0.38513,0.0
1099,1.26748,0.39385,0.0
1100,1.26653,0.40278,0.0
1101,1.26593,0.41155,0.0
1102,1.26557,0.42023,0.0
1103,1.26514,0.42866,0.0
1104,1.26469,0.43713,0.0
1105,1.26456,0.44576,0.0
1106,1.26425,0.45413,0.0
1107,1.26389,0.46279,0.0
1108,1.26351,0.47161,0.0
1109,1.26279,0.48032,0.0
1110,1.26203,0.48955,0.0
1111,1.26148,0.49876,0.0
1112,1.25996,0.51705,0.0
1113,1.25948,0.52611,0.0
1114,1.25886,0.535,0.0
1115,1.25846,0.54383,0.0
1116,1.25812,0.55273,0.0
1117,1.25765,0.56139,0.0
1118,1.25724,0.57039,0.0
1119,1.25686,0.57957,0.0
1120,1.25623,0.58868,0.0
1121,1.25536,0.59825,0.0
1122,1.25469,0.60789,0.0
1123,1.25373,0.61748,0.0
1124,1.25303,0.62712,0.0
1125,1.25233,0.63673,0.0
1126,1.25172,0.646,0.0
1127,1.25138,0.65547,0.0
1128,1.25101,0.66443,0.0
1129,1.25052,0.67365,0.0
1130,1.25009,0.68297,0.0
1131,1.2494,0.69211,0.0
1132,1.24884,0.70172,0.0
1133,1.24826,0.7112,0.0
1134,1.24749,0.7208,0.0
1135,1.24679,0.73038,0.0
1136,1.24612,0.73994,0.0
1137,1.24534,0.74959,0.0
1138,1.24476,0.75918,0.0
1139,1.24432,0.76871,0.0
1140,1.24332,0.78769,0.0
1141,1.24288,0.79713,0.0
1142,1.2425,0.80677,0.0
1143,1.24206,0.81624,0.0
1144,1.24156,0.82561,0.0
1145,1.24111,0.83551,0.0
1146,1.24075,0.84507,0.0
1147,1.2402,0.85478,0.0
1148,1.23957,0.8645,0.0
1149,1.23905,0.87435,0.0
1150,1.23854,0.88431,0.0
1151,1.23793,0.89383,0.0
1152,1.23739,0.90364,0.0
1153,1.2369,0.9132,0.0
1154,1.23651,0.92281,0.0
1155,1.2361,0.93246,0.0
1156,1.23562,0.94223,0.0
1157,1.23548,0.95213,0.0
1158,1.23505,0.96193,0.0
1159,1.23493,0.97194,0.0
1160,1.23456,0.98179,0.0
1161,1.23415,0.99171,0.0
1162,1.23379,1.00148,0.0
1163,1.23348,1.01146,0.0
1164,1.23326,1.02136,0.0
1165,1.23299,1.03108,0.0
1166,1.2328,1.04091,0.0
1167,1.23283,1.05058,0.0
1168,1.23277,1.06051,0.0
1169,1.23265,1.07011,0.0
1170,1.23272,1.07964,0.0
1171,1.23271,1.0887,0.0
1172,1.23282,1.09699,0.0
1173,1.23274,1.10469,0.0
1174,1.2324,1.11165,0.0
1175,1.23213,1.11765,0.0
1176,1.23167,1.12335,0.0
1177,1.23123,1.12892,0.0
1178,1.23102,1.13417,0.0
1179,1.23091,1.13969,0.0
1180,1.23098,1.14593,0.0
1181,1.2312,1.15224,0.0
1182,1.23133,1.15847,0.0
1183,1.23149,1.16449,0.0
1184,1.23186,1.17553,0.0
1185,1.23192,1.18035,0.0
1186,1.23209,1.18423,0.0
1187,1.23207,1.18721,0.0
1188,1.23184,1.18938,0.0
1189,1.23153,1.19112,0.0
1190,1.23133,1.19255,0.0
1191,1.23119,1.19382,0.0
1192,1.23117,1.19489,0.0
1193,1.23122,1.19566,0.0
1194,1.23134,1.19619,0.0
1195,1.23149,1.19656,0.0
1196,1.2317,1.1969,0.0
1197,1.2318,1.19735,0.0
1198,1.23199,1.19783,0.0
1199,1.23208,1.19822,0.0
1200,1.23209,1.19856,0.0
1201,1.23231,1.19889,0.0
1202,1.23244,1.19926,0.0
1203,1.2325,1.1996,0.0
1204,1.23249,1.19982,0.0
1205,1.23253,1.19999,0.0
1206,1.23257,1.2001,0.0
1207,1.23254,1.20022,0.0
1208,1.23238,1.20034,0.0
1209,1.23238,1.20034,0.0
1210,1.23238,1.2003,0.0
1211,1.23233,1.20031,0.0
1212,1.23219,1.20031,0.0
1213,1.2321,1.20029,0.0
1214,1.23203,1.20031,0.0
1215,1.23201,1.20034,0.0
1216,1.23201,1.20034,0.0
1217,1.23205,1.20031,0.0
1218,1.23205,1.2002,0.0
1219,1.23228,1.20011,0.0
1220,1.23242,1.20011,0.0
1221,1.23258,1.20016,0.0
1222,1.23267,1.2002,0.0
1223,1.23274,1.20022,0.0
1224,1.23281,1.20018,0.0
1225,1.23278,1.20029,0.0
1226,1.23281,1.20037,0.0
1227,1.23283,1.20044,0.0
1228,1.23283,1.2005,0.0
1229,1.23284,1.20057,0.0
1230,1.23283,1.20061,0.0
1231,1.23284,1.20067,0.0
1232,1.23284,1.20073,0.0
1233,1.23282,1.20081,0.0
1234,1.23281,1.20087,0.0
1235,1.23277,1.20091,0.0
1236,1.23274,1.20095,0.0
1237,1.2327,1.20097,0.0
1238,1.23267,1.20101,0.0
1239,1.23265,1.20106,0.0
1240,1.2326,1.20115,0.0
1241,1.23214,1.20125,0.0
1242,1.23081,1.2013,0.0
1243,1.22445,1.20146,0.0
1244,1.21846,1.20147,0.0
1245,1.21087,1.2016,0.0
1246,1.20255,1.20122,0.0
1247,1.19377,1.20056,0.0
1248,1.18457,1.20011,0.0
1249,1.17524,1.19947,0.0
1250,1.16622,1.19823,0.0
1251,1.15793,1.1973,0.0
1252,1.15049,1.1969,0.0
1253,1.1439,1.19591,0.0
1254,1.13807,1.19523,0.0
1255,1.13258,1.19494,0.0
1256,1.12726,1.19454,0.0
1257,1.12164,1.19366,0.0
1258,1.11545,1.19282,0.0
1259,1.10832,1.19212,0.0
1260,1.10013,1.19114,0.0
1261,1.09125,1.18988,0.0
1262,1.08205,1.18863,0.0
1263,1.07244,1.18741,0.0
1264,1.06312,1.18615,0.0
1265,1.05469,1.18503,0.0
1266,1.04681,1.18397,0.0
1267,1.03959,1.18297,0.0
1268,1.03303,1.18211,0.0
1269,1.0265,1.18151,0.0
1270,1.01996,1.18057,0.0
1271,1.01313,1.17946,0.0
1272,1.00553,1.17881,0.0
1273,0.99722,1.17811,0.0
1274,0.98804,1.1767,0.0
1275,0.97846,1.17536,0.0
1276,0.96874,1.17451,0.0
1277,0.959,1.17331,0.0
1278,0.94987,1.17215,0.0
1279,0.94093,1.17114,0.0
1280,0.93264,1.17009,0.0
1281,0.92486,1.16925,0.0
1282,0.91749,1.16854,0.0
1283,0.90302,1.16647,0.0
1284,0.89516,1.16574,0.0
1285,0.89516,1.16574,0.0
1286,0.87755,1.16277,0.0
1287,0.86794,1.16169,0.0
1288,0.85797,1.16061,0.0
1289,0.84789,1.15903,0.0
1290,0.8381,1.15783,0.0
1291,0.82855,1.15668,0.0
1292,0.81956,1.15539,0.0
1293,0.81099,1.15425,0.0
1294,0.80291,1.15314,0.0
1295,0.79502,1.15228,0.0
1296,0.78706,1.15151,0.0
1297,0.77912,1.15061,0.0
1298,0.77079,1.14953,0.0
1299,0.76172,1.14867,0.0
1300,0.75207,1.1474,0.0
1301,0.74216,1.14604,0.0
1302,0.73192,1.14517,0.0
1303,0.72153,1.14373,0.0
1304,0.71135,1.14247,0.0
1305,0.70151,1.14126,0.0
1306,0.69212,1.1404,0.0
1307,0.68336,1.13955,0.0
1308,0.67488,1.13844,0.0
1309,0.66662,1.13762,0.0
1310,0.65834,1.13667,0.0
1311,0.64965,1.13555,0.0
1312,0.63083,1.13306,0.0
1313,0.62063,1.13158,0.0
1314,0.61026,1.13001,0.0
1315,0.59996,1.12926,0.0
1316,0.58973,1.12785,0.0
1317,0.57984,1.1267,0.0
1318,0.57036,1.12544,0.0
1319,0.56115,1.12436,0.0
1320,0.55232,1.12321,0.0
1321,0.54358,1.1218,0.0
1322,0.53485,1.12075,0.0
1323,0.52602,1.11974,0.0
1324,0.51681,1.1184,0.0
1325,0.49722,1.11596,0.0
1326,0.48687,1.11432,0.0
1327,0.47633,1.11304,0.0
1328,0.46597,1.11197,0.0
1329,0.45581,1.11027,0.0
1330,0.44594,1.10888,0.0
1331,0.43635,1.10748,0.0
1332,0.42732,1.10657,0.0
1333,0.41832,1.10519,0.0
1334,0.40952,1.10384,0.0
1335,0.40062,1.10282,0.0
1336,0.39141,1.1014,0.0
1337,0.38185,1.10004,0.0
1338,0.37201,1.09883,0.0
1339,0.36174,1.09758,0.0
1340,0.35127,1.09586,0.0
1341,0.34071,1.09448,0.0
1342,0.33024,1.09282,0.0
1343,0.31994,1.09133,0.0
1344,0.30981,1.08965,0.0
1345,0.30031,1.08825,0.0
1346,0.29093,1.08703,0.0
1347,0.28177,1.08555,0.0
1348,0.27272,1.08434,0.0
1349,0.26339,1.08297,0.0
1350,0.25379,1.08134,0.0
1351,0.24384,1.08016,0.0
1352,0.23346,1.07887,0.0
1353,0.22276,1.07733,0.0
1354,0.21215,1.07591,0.0
1355,0.20148,1.07425,0.0
1356,0.19104,1.07265,0.0
1357,0.18079,1.07105,0.0
1358,0.17136,1.0697,0.0
1359,0.16273,1.06846,0.0
1360,0.15492,1.06717,0.0
1361,0.14842,1.06632,0.0
1362,0.14258,1.06554,0.0
1363,0.13705,1.06459,0.0
1364,0.13178,1.06406,0.0
1365,0.1266,1.06352,0.0
1366,0.12102,1.06265,0.0
1367,0.11457,1.06175,0.0
1368,0.10761,1.06065,0.0
1369,0.10038,1.05963,0.0
1370,0.09326,1.05889,0.0
1371,0.08667,1.05821,0.0
1372,0.08104,1.05737,0.0
1373,0.0767,1.05708,0.0
1374,0.07364,1.05659,0.0
1375,0.07138,1.05598,0.0
1376,0.06966,1.05548,0.0
1377,0.068,1.05535,0.0
1378,0.06642,1.05531,0.0
1379,0.06497,1.05523,0.0
1380,0.06358,1.05506,0.0
1381,0.06108,1.05464,0.0
1382,0.05994,1.0545,0.0
1383,0.05994,1.0545,0.0
1384,0.05796,1.05439,0.0
1385,0.05723,1.05427,0.0
1386,0.05665,1.05409,0.0
1387,0.05617,1.05403,0.0
1388,0.05577,1.05404,0.0
1389,0.05537,1.05411,0.0
1390,0.05506,1.0542,0.0
1391,0.05478,1.05429,0.0
1392,0.05461,1.05436,0.0
1393,0.05443,1.05441,0.0
1394,0.05426,1.05437,0.0
1395,0.05418,1.05432,0.0
1396,0.05413,1.05431,0.0
1397,0.05412,1.05432,0.0
1398,0.05412,1.05438,0.0
1399,0.05406,1.05438,0.0
1400,0.05395,1.05438,0.0
1401,0.05385,1.0543,0.0
1402,0.05374,1.05423,0.0
1403,0.05363,1.05416,0.0
1404,0.05354,1.05408,0.0
1405,0.05347,1.05403,0.0
1406,0.05338,1.05403,0.0
1407,0.05336,1.05397,0.0
1408,0.05333,1.05392,0.0
1409,0.05331,1.0539,0.0
1410,0.0533,1.05384,0.0
1411,0.05329,1.05378,0.0
1412,0.05328,1.05373,0.0
1413,0.05326,1.05369,0.0
1414,0.05326,1.05367,0.0
1415,0.05324,1.05365,0.0
1416,0.05321,1.05362,0.0
1417,0.05321,1.05361,0.0
1418,0.0532,1.05357,0.0
1419,0.05319,1.05355,0.0
1420,0.05318,1.05351,0.0
1421,0.05316,1.05349,0.0
1422,0.05314,1.05349,0.0
1423,0.05312,1.05349,0.0
1424,0.05311,1.05347,0.0
1425,0.05308,1.05343,0.0
1426,0.05305,1.0534,0.0
1427,0.05301,1.05339,0.0
1428,0.05297,1.05334,0.0
1429,0.053,1.05313,0.0
1430,0.05316,1.05243,0.0
1431,0.05354,1.05083,0.0
1432,0.05424,1.04783,0.0
1433,0.05583,1.04292,0.0
1434,0.05992,1.02822,0.0
1435,0.05992,1.02822,0.0
1436,0.06148,1.01854,0.0
1437,0.06222,1.00856,0.0
1438,0.0625,0.9984,0.0
1439,0.06283,0.98875,0.0
1440,0.06407,0.97238,0.0
1441,0.06501,0.96496,0.0
1442,0.06615,0.95844,0.0
1443,0.06733,0.95286,0.0
1444,0.06733,0.95286,0.0
1445,0.06964,0.94059,0.0
1446,0.0704,0.93408,0.0
1447,0.07076,0.92705,0.0
1448,0.07069,0.91905,0.0
1449,0.07069,0.91905,0.0
1450,0.06995,0.90236,0.0
1451,0.06964,0.89355,0.0
1452,0.06955,0.88514,0.0
1453,0.06978,0.87725,0.0
1454,0.07041,0.86934,0.0
1455,0.07128,0.86181,0.0
1456,0.07216,0.85448,0.0
1457,0.07311,0.84712,0.0
1458,0.07409,0.8399,0.0
1459,0.07468,0.83255,0.0
1460,0.07535,0.82485,0.0
1461,0.07576,0.81655,0.0
1462,0.07561,0.80811,0.0
1463,0.07563,0.79944,0.0
1464,0.0757,0.79046,0.0
1465,0.0757,0.78186,0.0
1466,0.07592,0.77299,0.0
1467,0.0762,0.7645,0.0
1468,0.07684,0.75641,0.0
1469,0.07756,0.74831,0.0
1470,0.07825,0.74028,0.0
1471,0.07891,0.73216,0.0
1472,0.07954,0.72386,0.0
1473,0.08006,0.71571,0.0
1474,0.08048,0.70703,0.0
1475,0.08061,0.6889,0.0
1476,0.08061,0.6889,0.0
1477,0.08063,0.67982,0.0
1478,0.08071,0.67054,0.0
1479,0.08078,0.66128,0.0
1480,0.08118,0.65237,0.0
1481,0.08221,0.63492,0.0
1482,0.08282,0.62588,0.0
1483,0.08332,0.61715,0.0
1484,0.08388,0.60826,0.0
1485,0.08438,0.5989,0.0
1486,0.08475,0.59007,0.0
1487,0.08505,0.58101,0.0
1488,0.08505,0.58101,0.0
1489,0.08544,0.56252,0.0
1490,0.08569,0.55315,0.0
1491,0.08567,0.54355,0.0
1492,0.08595,0.53419,0.0
1493,0.08595,0.53419,0.0
1494,0.08685,0.5154,0.0
1495,0.08759,0.50603,0.0
1496,0.08805,0.4968,0.0
1497,0.08859,0.48752,0.0
1498,0.08859,0.48752,0.0
1499,0.08916,0.46945,0.0
1500,0.08935,0.46007,0.0
1501,0.08954,0.45066,0.0
1502,0.08962,0.44116,0.0
1503,0.08988,0.43146,0.0
1504,0.09003,0.4219,0.0
1505,0.09028,0.41213,0.0
1506,0.0907,0.40252,0.0
1507,0.09127,0.39296,0.0
1508,0.09192,0.38355,0.0
1509,0.09246,0.37415,0.0
1510,0.0932,0.36475,0.0
1511,0.09383,0.35555,0.0
1512,0.09484,0.33692,0.0
1513,0.09518,0.32762,0.0
1514,0.09551,0.31805,0.0
1515,0.09585,0.30836,0.0
1516,0.09616,0.29917,0.0
1517,0.09646,0.28954,0.0
1518,0.09688,0.27989,0.0
1519,0.0972,0.27028,0.0
1520,0.09802,0.26079,0.0
1521,0.09871,0.25125,0.0
1522,0.09956,0.24179,0.0
1523,0.10049,0.23263,0.0
1524,0.1014,0.22323,0.0
1525,0.10248,0.21389,0.0
1526,0.10328,0.20455,0.0
1527,0.10399,0.19513,0.0
1528,0.10443,0.18566,0.0
1529,0.105,0.17623,0.0
1530,0.10542,0.16647,0.0
1531,0.10593,0.15697,0.0
1532,0.10667,0.1475,0.0
1533,0.10751,0.13807,0.0
1534,0.10867,0.12885,0.0
1535,0.11008,0.11944,0.0
1536,0.11165,0.1103,0.0
1537,0.11334,0.10106,0.0
1538,0.11654,0.08263,0.0
1539,0.11802,0.07318,0.0
1540,0.1193,0.06387,0.0
1541,0.12037,0.05446,0.0
1542,0.12155,0.04483,0.0
1543,0.12261,0.03535,0.0
1544,0.12383,0.0261,0.0
1545,0.1254,0.01672,0.0
1546,0.12711,0.00749,0.0
1547,0.12916,-0.00142,0.0
1548,0.1316,-0.01036,0.0
1549,0.13394,-0.01874,0.0
1550,0.1361,-0.02667,0.0
1551,0.13814,-0.03421,0.0
1552,0.13983,-0.04108,0.0
1553,0.14085,-0.04729,0.0
1554,0.14161,-0.05313,0.0
1555,0.142,-0.05895,0.0
1556,0.14215,-0.06434,0.0
1557,0.14248,-0.06972,0.0
1558,0.14328,-0.07548,0.0
1559,0.1445,-0.08135,0.0
1560,0.14615,-0.0869,0.0
1561,0.14812,-0.09263,0.0
1562,0.15022,-0.09805,0.0
1563,0.15211,-0.10276,0.0
1564,0.15387,-0.10718,0.0
1565,0.15508,-0.11125,0.0
1566,0.15556,-0.11449,0.0
1567,0.15564,-0.1171,0.0
1568,0.15561,-0.11952,0.0
1569,0.15551,-0.1221,0.0
1570,0.15562,-0.12495,0.0
1571,0.15605,-0.12773,0.0
1572,0.15769,-0.13274,0.0
1573,0.15769,-0.13274,0.0
1574,0.15825,-0.13493,0.0
1575,0.15874,-0.13681,0.0
1576,0.15926,-0.13827,0.0
1577,0.15978,-0.13946,0.0
1578,0.16027,-0.14047,0.0
1579,0.16075,-0.14132,0.0
1580,0.16118,-0.14197,0.0
1581,0.16157,-0.14246,0.0
1582,0.16197,-0.14279,0.0
1583,0.16232,-0.14307,0.0
1584,0.1627,-0.14326,0.0
1585,0.16302,-0.14334,0.0
1586,0.16328,-0.14331,0.0
1587,0.16361,-0.14324,0.0
1588,0.16397,-0.14318,0.0
1589,0.16436,-0.14317,0.0
1590,0.16475,-0.14306,0.0
1591,0.16558,-0.14285,0.0
1592,0.16606,-0.14276,0.0
1593,0.16656,-0.14273,0.0
1594,0.16689,-0.14261,0.0
1595,0.16726,-0.14246,0.0
1596,0.16751,-0.1423,0.0
1597,0.16779,-0.14223,0.0
1598,0.16813,-0.14225,0.0
1599,0.1685,-0.14229,0.0
1600,0.16883,-0.14225,0.0
1601,0.16918,-0.14222,0.0
1602,0.16953,-0.1422,0.0
1603,0.1699,-0.1422,0.0
1604,0.17019,-0.14219,0.0
1605,0.17043,-0.14219,0.0
1606,0.17059,-0.14221,0.0
1607,0.17065,-0.14224,0.0
1608,0.17066,-0.14227,0.0
1609,0.17064,-0.14229,0.0
1610,0.17058,-0.14233,0.0
1611,0.17052,-0.14238,0.0
1612,0.17047,-0.14242,0.0
1613,0.17042,-0.14249,0.0
1614,0.1704,-0.14252,0.0
1615,0.1704,-0.14258,0.0
1616,0.17039,-0.14262,0.0
1617,0.17038,-0.14266,0.0
1618,0.17038,-0.1427,0.0
1619,0.17035,-0.14272,0.0
1620,0.17032,-0.1428,0.0
1621,0.17027,-0.14283,0.0
1622,0.17021,-0.14285,0.0
1623,0.17005,-0.14294,0.0
1624,0.17005,-0.14308,0.0
1625,0.17072,-0.14324,0.0
1626,0.17243,-0.14334,0.0
1627,0.1754,-0.14341,0.0
1628,0.18012,-0.14324,0.0
1629,0.18678,-0.14281,0.0
1630,0.19454,-0.1419,0.0
1631,0.20323,-0.14119,0.0
1632,0.21251,-0.14078,0.0
1633,0.22174,-0.13983,0.0
1634,0.23075,-0.13879,0.0
1635,0.23918,-0.13827,0.0
1636,0.24645,-0.13763,0.0
1637,0.25262,-0.13688,0.0
1638,0.25802,-0.13635,0.0
1639,0.26252,-0.13595,0.0
1640,0.26669,-0.13539,0.0
1641,0.27123,-0.13471,0.0
1642,0.27669,-0.13423,0.0
1643,0.28339,-0.13363,0.0
1644,0.29122,-0.13309,0.0
1645,0.29993,-0.1322,0.0
1646,0.30918,-0.13107,0.0
1647,0.31841,-0.13009,0.0
1648,0.32723,-0.12927,0.0
1649,0.33569,-0.12834,0.0
1650,0.34959,-0.12689,0.0
1651,0.35563,-0.1266,0.0
1652,0.36132,-0.12602,0.0
1653,0.36694,-0.12554,0.0
1654,0.37283,-0.12495,0.0
1655,0.37994,-0.12396,0.0
1656,0.388,-0.12291,0.0
1657,0.39672,-0.12196,0.0
1658,0.40595,-0.12076,0.0
1659,0.41549,-0.1199,0.0
1660,0.42487,-0.11901,0.0
1661,0.43394,-0.11798,0.0
1662,0.44235,-0.11713,0.0
1663,0.44979,-0.11629,0.0
1664,0.45666,-0.11555,0.0
1665,0.46323,-0.1148,0.0
1666,0.46975,-0.11379,0.0
1667,0.47632,-0.11288,0.0
1668,0.48346,-0.11213,0.0
1669,0.49162,-0.11111,0.0
1670,0.50042,-0.11017,0.0
