,times(seconds),tof1,tof2,tof3,tof4
269,5.216735744398403,134,0,0,0
270,5.236128814080182,134,0,0,0
271,5.25552188376196,138,0,0,0
272,5.274914953443739,138,0,0,0
273,5.2943080231255175,142,0,0,0
274,5.313701092807296,142,0,0,0
275,5.333094162489075,142,0,0,0
276,5.352487232170853,144,0,0,0
277,5.371880301852631,144,0,0,0
278,5.391273371534409,146,0,0,0
279,5.410666441216188,146,0,0,0
280,5.430059510897967,145,0,0,0
281,5.449452580579745,145,0,0,0
282,5.468845650261524,145,0,0,0
283,5.488238719943302,147,0,0,0
284,5.50763178962508,147,0,0,0
285,5.5270248593068585,149,0,0,0
286,5.546417928988637,149,0,0,0
287,5.565810998670416,149,0,0,0
288,5.585204068352194,148,0,0,0
289,5.604597138033973,148,0,0,0
290,5.623990207715751,148,0,0,0
291,5.64338327739753,148,0,0,0
292,5.662776347079308,148,0,0,0
293,5.682169416761086,149,0,0,0
294,5.701562486442865,149,0,0,0
295,5.720955556124643,149,0,0,0
296,5.740348625806422,149,0,0,0
297,5.7597416954882,149,0,0,0
298,5.779134765169979,148,0,0,0
299,5.7985278348517575,148,0,0,0
300,5.817920904533535,164,0,0,0
301,5.837313974215314,164,0,0,0
302,5.856707043897092,164,0,0,0
303,5.876100113578871,2452,0,0,0
304,5.895493183260649,2452,0,0,0
305,5.914886252942428,2464,0,0,0
306,5.9342793226242065,2464,0,0,0
307,5.953672392305985,2464,0,0,0
308,5.973065461987764,2480,0,0,0
309,5.992458531669541,2480,0,0,0
310,6.01185160135132,2475,0,0,0
311,6.0312446710330985,2475,0,0,0
312,6.050637740714877,2475,0,0,0
313,6.070030810396656,2489,0,0,0
314,6.089423880078434,2489,0,0,0
315,6.108816949760213,2481,0,0,0
316,6.12821001944199,2481,0,0,0
317,6.147603089123769,2481,0,0,0
318,6.1669961588055475,2478,0,0,0
319,6.186389228487326,2478,0,0,0
320,6.205782298169105,2477,0,0,0
321,6.225175367850883,2477,0,0,0
322,6.244568437532662,2477,0,0,0
323,6.26396150721444,2492,0,0,0
324,6.283354576896219,2492,0,0,0
325,6.302747646577997,2491,0,0,0
326,6.322140716259775,2491,0,0,0
327,6.341533785941554,2491,0,0,0
328,6.360926855623332,2498,0,0,0
329,6.380319925305111,2498,0,0,0
330,6.399712994986889,2485,0,0,0
331,6.419106064668668,2485,0,0,0
332,6.438499134350446,2485,0,0,0
333,6.457892204032224,2502,0,0,0
334,6.477285273714003,2502,0,0,0
335,6.496678343395781,2486,0,0,0
336,6.51607141307756,2486,0,0,0
337,6.5354644827593384,2491,0,0,0
338,6.554857552441117,2491,0,0,0
339,6.574250622122896,2491,0,0,0
340,6.593643691804674,2488,0,0,0
341,6.613036761486452,2488,0,0,0
342,6.63242983116823,2493,0,0,0
343,6.651822900850009,2493,0,0,0
344,6.6712159705317875,2494,0,0,0
345,6.690609040213566,2494,0,0,0
346,6.710002109895345,2494,0,0,0
347,6.729395179577123,2498,0,0,0
348,6.748788249258901,2498,0,0,0
349,6.768181318940679,2492,0,0,0
350,6.787574388622458,2492,0,0,0
351,6.8069674583042366,2492,0,0,0
352,6.826360527986015,2496,0,0,0
353,6.845753597667794,2496,0,0,0
354,6.865146667349572,2485,0,0,0
355,6.884539737031351,2485,0,0,0
356,6.903932806713129,2485,0,0,0
357,6.923325876394907,2500,0,0,0
358,6.942718946076686,2500,0,0,0
359,6.962112015758464,2493,0,0,0
360,6.981505085440243,2493,0,0,0
361,7.000898155122021,2492,0,0,0
362,7.0202912248038,2492,0,0,0
363,7.039684294485578,2492,0,0,0
364,7.059077364167356,2495,0,0,0
365,7.078470433849135,2495,0,0,0
366,7.097863503530913,2497,0,0,0
367,7.117256573212692,2497,0,0,0
368,7.13664964289447,2497,0,0,0
369,7.156042712576249,2495,0,0,0
370,7.1754357822580275,2495,0,0,0
371,7.194828851939806,2492,0,0,0
372,7.214221921621585,2492,0,0,0
373,7.233614991303362,2492,0,0,0
374,7.253008060985141,2473,0,0,0
375,7.272401130666919,2473,0,0,0
376,7.291794200348698,2487,0,0,0
377,7.3111872700304765,2487,0,0,0
378,7.330580339712255,2487,0,0,0
379,7.349973409394034,2480,0,0,0
380,7.369366479075811,2480,0,0,0
381,7.38875954875759,2496,0,0,0
382,7.4081526184393685,2496,0,0,0
383,7.427545688121147,2496,0,0,0
384,7.446938757802926,2485,0,0,0
385,7.466331827484704,2485,0,0,0
386,7.485724897166483,2481,0,0,0
387,7.505117966848261,2481,0,0,0
388,7.52451103653004,2481,0,0,0
389,7.5439041062118175,2476,0,0,0
390,7.563297175893596,2476,0,0,0
391,7.582690245575375,2474,0,0,0
392,7.602083315257153,2474,0,0,0
393,7.621476384938932,2477,0,0,0
394,7.64086945462071,2477,0,0,0
395,7.660262524302489,2477,0,0,0
396,7.679655593984267,2483,0,0,0
397,7.699048663666045,2483,0,0,0
398,7.718441733347824,2483,0,0,0
399,7.737834803029602,2483,0,0,0
400,7.757227872711381,2489,0,0,0
401,7.776620942393159,2489,0,0,0
402,7.796014012074938,2484,0,0,0
403,7.8154070817567165,2484,0,0,0
404,7.834800151438495,2484,0,0,0
405,7.854193221120273,2488,0,0,0
406,7.873586290802051,2488,0,0,0
407,7.89297936048383,2477,0,0,0
408,7.912372430165608,2477,0,0,0
409,7.931765499847387,2477,0,0,0
410,7.9511585695291656,2487,0,0,0
411,7.970551639210944,2487,0,0,0
412,7.989944708892722,2503,0,0,0
413,8.009337778574501,2503,0,0,0
414,8.028730848256279,2503,0,0,0
415,8.048123917938058,2524,0,0,0
416,8.067516987619836,2524,0,0,0
417,8.086910057301614,2545,0,0,0
418,8.106303126983393,2545,0,0,0
419,8.12569619666517,2545,0,0,0
420,8.14508926634695,2568,0,0,0
421,8.164482336028728,2568,0,0,0
422,8.183875405710507,2568,0,0,0
423,8.203268475392285,2591,0,0,0
424,8.222661545074065,2591,0,0,0
425,8.242054614755842,2627,0,0,0
426,8.26144768443762,2627,0,0,0
427,8.2808407541194,2627,0,0,0
428,8.300233823801177,2667,0,0,0
429,8.319626893482956,2667,0,0,0
430,8.339019963164734,2702,0,0,0
431,8.358413032846514,2702,0,0,0
432,8.377806102528291,2702,0,0,0
433,8.397199172210069,2757,0,0,0
434,8.416592241891848,2757,0,0,0
435,8.435985311573626,2757,0,0,0
436,8.455378381255406,2757,0,0,0
437,8.474771450937183,2757,0,0,0
438,8.494164520618963,2858,0,0,0
439,8.51355759030074,2858,0,0,0
440,8.532950659982518,2913,0,0,0
441,8.552343729664297,2913,0,0,0
442,8.571736799346075,2975,0,0,0
443,8.591129869027855,2975,0,0,0
444,8.610522938709632,2975,0,0,0
445,8.629916008391412,3047,0,0,0
446,8.64930907807319,3047,0,0,0
447,8.668702147754969,3047,0,0,0
448,8.688095217436747,3105,0,0,0
449,8.707488287118524,3105,0,0,0
450,8.726881356800304,3192,0,0,0
451,8.746274426482081,3192,0,0,0
452,8.76566749616386,3192,0,0,0
453,8.785060565845638,3260,0,0,0
454,8.804453635527418,3260,0,0,0
455,8.823846705209196,3303,0,0,0
456,8.843239774890975,3303,0,0,0
457,8.862632844572753,3303,0,0,0
458,8.88202591425453,3347,0,0,0
459,8.90141898393631,3347,0,0,0
460,8.920812053618087,3419,0,0,0
461,8.940205123299867,3419,0,0,0
462,8.959598192981645,3426,0,0,0
463,8.978991262663424,3426,0,0,0
464,8.998384332345202,3426,0,0,0
465,9.01777740202698,3472,0,0,0
466,9.037170471708759,3472,0,0,0
467,9.056563541390537,3487,0,0,0
468,9.075956611072316,3487,0,0,0
469,9.095349680754094,3487,0,0,0
470,9.114742750435873,3568,0,0,0
471,9.13413582011765,3568,0,0,0
472,9.153528889799428,3559,0,0,0
473,9.172921959481208,3559,0,0,0
474,9.192315029162986,3559,0,0,0
475,9.211708098844765,3608,0,0,0
476,9.231101168526543,3608,0,0,0
477,9.250494238208322,3616,0,0,0
478,9.2698873078901,3616,0,0,0
479,9.28928037757188,3616,0,0,0
480,9.308673447253657,3616,0,0,0
481,9.328066516935435,3616,0,0,0
482,9.347459586617214,3672,0,0,0
483,9.366852656298992,3672,0,0,0
484,9.386245725980771,3661,0,0,0
485,9.405638795662549,3661,0,0,0
486,9.425031865344328,3661,0,0,0
487,9.444424935026106,3671,0,0,0
488,9.463818004707885,3671,0,0,0
489,9.483211074389663,3692,0,0,0
490,9.50260414407144,3692,0,0,0
491,9.52199721375322,3692,0,0,0
492,9.541390283434998,3708,0,0,0
493,9.560783353116777,3708,0,0,0
494,9.580176422798555,3735,0,0,0
495,9.599569492480335,3735,0,0,0
496,9.618962562162112,3735,0,0,0
497,9.63835563184389,3704,0,0,0
498,9.65774870152567,3704,0,0,0
499,9.677141771207447,3742,0,0,0
500,9.696534840889226,3742,0,0,0
501,9.715927910571004,3742,0,0,0
502,9.735320980252784,3732,0,0,0
503,9.754714049934561,3732,0,0,0
504,9.774107119616339,3743,0,0,0
505,9.793500189298118,3743,0,0,0
506,9.812893258979896,3729,0,0,0
507,9.832286328661676,3729,0,0,0
508,9.851679398343453,3758,0,0,0
509,9.871072468025233,3758,0,0,0
510,9.89046553770701,3741,0,0,0
511,9.90985860738879,3741,0,0,0
512,9.929251677070567,3741,0,0,0
513,9.948644746752345,3753,0,0,0
514,9.968037816434125,3753,0,0,0
515,9.987430886115902,3744,0,0,0
516,10.006823955797682,3744,0,0,0
517,10.02621702547946,3744,0,0,0
518,10.045610095161239,3751,0,0,0
519,10.065003164843016,3751,0,0,0
520,10.084396234524796,3744,0,0,0
521,10.103789304206574,3744,0,0,0
522,10.123182373888351,3744,0,0,0
523,10.14257544357013,3760,0,0,0
524,10.161968513251908,3760,0,0,0
525,10.181361582933688,3715,0,0,0
526,10.200754652615466,3715,0,0,0
527,10.220147722297245,3715,0,0,0
528,10.239540791979023,3759,0,0,0
529,10.2589338616608,3759,0,0,0
530,10.27832693134258,3718,0,0,0
531,10.297720001024357,3718,0,0,0
532,10.317113070706137,3718,0,0,0
533,10.336506140387915,3759,0,0,0
534,10.355899210069694,3759,0,0,0
535,10.375292279751472,3738,0,0,0
536,10.39468534943325,3738,0,0,0
537,10.414078419115029,3738,0,0,0
538,10.433471488796807,3755,0,0,0
539,10.452864558478586,3755,0,0,0
540,10.472257628160364,3721,0,0,0
541,10.491650697842143,3721,0,0,0
542,10.51104376752392,3747,0,0,0
543,10.5304368372057,3747,0,0,0
544,10.549829906887478,3747,0,0,0
545,10.569222976569256,3760,0,0,0
546,10.588616046251035,3760,0,0,0
547,10.608009115932813,3741,0,0,0
548,10.627402185614592,3741,0,0,0
549,10.64679525529637,3741,0,0,0
550,10.66618832497815,3697,0,0,0
551,10.685581394659927,3697,0,0,0
552,10.704974464341706,3735,0,0,0
553,10.724367534023484,3735,0,0,0
554,10.743760603705262,3735,0,0,0
555,10.763153673387041,3726,0,0,0
556,10.782546743068819,3726,0,0,0
557,10.801939812750598,3730,0,0,0
558,10.821332882432376,3730,0,0,0
559,10.840725952114155,3730,0,0,0
560,10.860119021795933,3713,0,0,0
561,10.87951209147771,3713,0,0,0
562,10.89890516115949,3725,0,0,0
563,10.918298230841268,3725,0,0,0
564,10.937691300523047,3744,0,0,0
565,10.957084370204825,3744,0,0,0
566,10.976477439886605,3744,0,0,0
567,10.995870509568382,3731,0,0,0
568,11.01526357925016,3731,0,0,0
569,11.03465664893194,3720,0,0,0
570,11.054049718613717,3720,0,0,0
571,11.073442788295496,3720,0,0,0
572,11.092835857977274,3739,0,0,0
573,11.112228927659054,3739,0,0,0
574,11.131621997340831,3726,0,0,0
575,11.15101506702261,3726,0,0,0
576,11.170408136704388,3726,0,0,0
577,11.189801206386166,3761,0,0,0
578,11.209194276067945,3761,0,0,0
579,11.228587345749723,3739,0,0,0
580,11.247980415431503,3739,0,0,0
581,11.26737348511328,3739,0,0,0
582,11.28676655479506,3760,0,0,0
583,11.306159624476837,3760,0,0,0
584,11.325552694158617,3727,0,0,0
585,11.344945763840395,3727,0,0,0
586,11.364338833522172,3761,0,0,0
587,11.383731903203952,3761,0,0,0
588,11.40312497288573,3761,0,0,0
589,11.422518042567509,3705,0,0,0
590,11.441911112249286,3705,0,0,0
591,11.461304181931066,3663,0,0,0
592,11.480697251612844,3663,0,0,0
593,11.500090321294621,3663,0,0,0
594,11.5194833909764,3607,0,0,0
595,11.538876460658178,3607,0,0,0
596,11.558269530339958,3547,0,0,0
597,11.577662600021736,3547,0,0,0
598,11.597055669703515,3547,0,0,0
599,11.616448739385293,3430,0,0,0
600,11.63584180906707,3430,0,0,0
601,11.65523487874885,3369,0,0,0
602,11.674627948430627,3369,0,0,0
603,11.694021018112407,3369,0,0,0
604,11.713414087794185,3338,0,0,0
605,11.732807157475964,3338,0,0,0
606,11.752200227157742,3329,0,0,0
607,11.771593296839521,3329,0,0,0
608,11.790986366521299,3306,0,0,0
609,11.810379436203077,3306,0,0,0
610,11.829772505884856,3306,0,0,0
611,11.849165575566634,3322,0,0,0
612,11.868558645248413,3322,0,0,0
613,11.88795171493019,3318,0,0,0
614,11.90734478461197,3318,0,0,0
615,11.926737854293748,3318,0,0,0
616,11.946130923975527,3347,0,0,0
617,11.965523993657305,3347,0,0,0
618,11.984917063339083,3319,0,0,0
619,12.004310133020862,3319,0,0,0
620,12.02370320270264,3319,0,0,0
621,12.04309627238442,3352,0,0,0
622,12.062489342066197,3352,0,0,0
623,12.081882411747976,3332,0,0,0
624,12.101275481429754,3332,0,0,0
625,12.120668551111532,3332,0,0,0
626,12.140061620793311,3370,0,0,0
627,12.159454690475089,3370,0,0,0
628,12.178847760156868,3381,0,0,0
629,12.198240829838646,3381,0,0,0
630,12.217633899520425,3383,0,0,0
631,12.237026969202203,3383,0,0,0
632,12.25642003888398,3383,0,0,0
633,12.27581310856576,3391,0,0,0
634,12.295206178247538,3391,0,0,0
635,12.314599247929317,3403,0,0,0
636,12.333992317611095,3403,0,0,0
637,12.353385387292874,3403,0,0,0
638,12.372778456974652,3410,0,0,0
639,12.392171526656432,3410,0,0,0
640,12.41156459633821,3414,0,0,0
641,12.430957666019987,3414,0,0,0
642,12.450350735701766,3414,0,0,0
643,12.469743805383544,3407,0,0,0
644,12.489136875065324,3407,0,0,0
645,12.508529944747101,3438,0,0,0
646,12.52792301442888,3438,0,0,0
647,12.547316084110658,3438,0,0,0
648,12.566709153792438,3443,0,0,0
649,12.586102223474215,3443,0,0,0
650,12.605495293155993,3460,0,0,0
651,12.624888362837773,3460,0,0,0
652,12.64428143251955,3460,0,0,0
653,12.66367450220133,3445,0,0,0
654,12.683067571883107,3454,0,0,0
655,12.702460641564887,3454,0,0,0
656,12.721853711246665,3452,0,0,0
657,12.741246780928442,3452,0,0,0
658,12.760639850610222,3452,0,0,0
659,12.780032920292,3461,0,0,0
660,12.799425989973779,3461,0,0,0
661,12.818819059655556,3453,0,0,0
662,12.838212129337336,3453,0,0,0
663,12.857605199019114,3453,0,0,0
664,12.876998268700891,3453,0,0,0
665,12.89639133838267,3453,0,0,0
666,12.915784408064448,3445,0,0,0
667,12.935177477746228,3445,0,0,0
668,12.954570547428006,3478,0,0,0
669,12.973963617109785,3478,0,0,0
670,12.993356686791563,3478,0,0,0
671,13.012749756473342,3474,0,0,0
672,13.03214282615512,3474,0,0,0
673,13.051535895836897,3504,0,0,0
674,13.070928965518677,3504,0,0,0
675,13.090322035200455,3504,0,0,0
676,13.109715104882234,3487,0,0,0
677,13.129108174564012,3487,0,0,0
678,13.148501244245791,3487,0,0,0
679,13.167894313927569,3487,0,0,0
680,13.187287383609348,3480,0,0,0
681,13.206680453291126,3480,0,0,0
682,13.226073522972904,3480,0,0,0
683,13.245466592654683,3495,0,0,0
684,13.26485966233646,3495,0,0,0
685,13.28425273201824,3503,0,0,0
686,13.303645801700018,3503,0,0,0
687,13.323038871381797,3503,0,0,0
688,13.342431941063575,3490,0,0,0
689,13.361825010745353,3490,0,0,0
690,13.381218080427132,3504,0,0,0
691,13.40061115010891,3504,0,0,0
692,13.42000421979069,3504,0,0,0
693,13.439397289472467,3522,0,0,0
694,13.458790359154246,3522,0,0,0
695,13.478183428836024,3504,0,0,0
696,13.497576498517802,3504,0,0,0
697,13.516969568199581,3469,0,0,0
698,13.536362637881359,3469,0,0,0
699,13.555755707563138,3469,0,0,0
700,13.575148777244916,3431,0,0,0
701,13.594541846926695,3431,0,0,0
702,13.613934916608473,3404,0,0,0
703,13.633327986290253,3404,0,0,0
704,13.65272105597203,3392,0,0,0
705,13.672114125653808,3392,0,0,0
706,13.691507195335587,3343,0,0,0
707,13.710900265017365,3343,0,0,0
708,13.730293334699144,3343,0,0,0
709,13.749686404380922,3257,0,0,0
710,13.769079474062702,3257,0,0,0
711,13.78847254374448,3210,0,0,0
712,13.807865613426259,3210,0,0,0
713,13.827258683108036,3210,0,0,0
714,13.846651752789814,3121,0,0,0
715,13.866044822471594,3121,0,0,0
716,13.885437892153371,3014,0,0,0
717,13.90483096183515,3014,0,0,0
718,13.924224031516928,3014,0,0,0
719,13.943617101198708,2887,0,0,0
720,13.963010170880485,2887,0,0,0
721,13.982403240562263,2759,0,0,0
722,14.001796310244043,2759,0,0,0
723,14.02118937992582,2759,0,0,0
724,14.0405824496076,2621,0,0,0
725,14.059975519289377,2621,0,0,0
726,14.079368588971157,2411,0,0,0
727,14.098761658652935,2411,0,0,0
728,14.118154728334712,2153,0,0,0
729,14.137547798016492,2153,0,0,0
730,14.15694086769827,2153,0,0,0
731,14.176333937380049,1864,0,0,0
732,14.195727007061826,1864,0,0,0
