,times(seconds),tof1,tof2,tof3,tof4
129,2.587817682992653,1721,0,0,0
130,2.6078782851863944,1678,0,0,0
131,2.627938887380136,1678,0,0,0
132,2.6479994895738774,1615,0,0,0
133,2.668060091767619,1615,0,0,0
134,2.6881206939613604,1615,0,0,0
135,2.708181296155102,1500,0,0,0
136,2.7282418983488435,1500,0,0,0
137,2.748302500542585,1500,0,0,0
138,2.7683631027363265,1462,0,0,0
139,2.788423704930068,1462,0,0,0
140,2.8084843071238095,1418,0,0,0
141,2.828544909317551,1418,0,0,0
142,2.8486055115112925,1418,0,0,0
143,2.868666113705034,1372,0,0,0
144,2.8887267158987755,1372,0,0,0
145,2.908787318092517,1303,0,0,0
146,2.9288479202862585,1303,0,0,0
147,2.94890852248,1303,0,0,0
148,2.9689691246737415,1254,0,0,0
149,2.989029726867483,1254,0,0,0
150,3.009090329061224,1209,0,0,0
151,3.0291509312549656,1209,0,0,0
152,3.049211533448707,1168,0,0,0
153,3.0692721356424486,1168,0,0,0
154,3.08933273783619,1168,0,0,0
155,3.1093933400299316,1118,0,0,0
156,3.129453942223673,1118,0,0,0
157,3.1495145444174146,1062,0,0,0
158,3.169575146611156,1062,0,0,0
159,3.1896357488048976,1062,0,0,0
160,3.209696350998639,1015,0,0,0
161,3.2297569531923807,1015,0,0,0
162,3.249817555386122,975,0,0,0
163,3.2698781575798637,975,0,0,0
164,3.289938759773605,975,0,0,0
165,3.3099993619673467,928,0,0,0
166,3.330059964161088,928,0,0,0
167,3.3501205663548297,886,0,0,0
168,3.370181168548571,886,0,0,0
169,3.3902417707423127,886,0,0,0
170,3.410302372936054,840,0,0,0
171,3.4303629751297957,840,0,0,0
172,3.450423577323537,800,0,0,0
173,3.4704841795172787,800,0,0,0
174,3.4905447817110202,800,0,0,0
175,3.5106053839047617,757,0,0,0
176,3.5306659860985032,757,0,0,0
177,3.5507265882922447,720,0,0,0
178,3.5707871904859863,720,0,0,0
179,3.5908477926797278,720,0,0,0
180,3.6109083948734693,685,0,0,0
181,3.6309689970672108,685,0,0,0
182,3.6510295992609523,649,0,0,0
183,3.671090201454694,649,0,0,0
184,3.6911508036484353,608,0,0,0
185,3.711211405842177,608,0,0,0
186,3.7312720080359183,608,0,0,0
187,3.75133261022966,573,0,0,0
188,3.7713932124234013,573,0,0,0
189,3.791453814617143,542,0,0,0
190,3.8115144168108843,542,0,0,0
191,3.831575019004626,513,0,0,0
192,3.8516356211983673,513,0,0,0
193,3.8716962233921084,513,0,0,0
194,3.89175682558585,484,0,0,0
195,3.9118174277795914,484,0,0,0
196,3.931878029973333,452,0,0,0
197,3.9519386321670744,452,0,0,0
198,3.971999234360816,452,0,0,0
199,3.9920598365545574,444,0,0,0
200,4.012120438748299,444,0,0,0
201,4.03218104094204,404,0,0,0
202,4.052241643135782,404,0,0,0
203,4.0723022453295235,404,0,0,0
204,4.092362847523265,382,0,0,0
205,4.1124234497170065,382,0,0,0
206,4.132484051910748,363,0,0,0
207,4.1525446541044895,363,0,0,0
208,4.172605256298231,363,0,0,0
209,4.1926658584919725,346,0,0,0
210,4.212726460685714,346,0,0,0
211,4.2327870628794555,331,0,0,0
212,4.2528476650731974,331,0,0,0
213,4.2729082672669385,331,0,0,0
214,4.29296886946068,313,0,0,0
215,4.3130294716544215,313,0,0,0
216,4.333090073848163,303,0,0,0
217,4.3531506760419045,303,0,0,0
218,4.373211278235646,295,0,0,0
219,4.3932718804293875,295,0,0,0
220,4.413332482623129,295,0,0,0
221,4.4333930848168706,288,0,0,0
222,4.453453687010612,288,0,0,0
223,4.473514289204354,277,0,0,0
224,4.493574891398095,277,0,0,0
225,4.513635493591837,277,0,0,0
226,4.533696095785578,269,0,0,0
227,4.55375669797932,269,0,0,0
228,4.573817300173061,262,0,0,0
229,4.593877902366803,262,0,0,0
230,4.613938504560544,282,0,0,0
231,4.633999106754286,282,0,0,0
232,4.654059708948027,282,0,0,0
233,4.674120311141769,272,0,0,0
234,4.69418091333551,272,0,0,0
235,4.714241515529252,272,0,0,0
236,4.734302117722993,264,0,0,0
237,4.754362719916735,264,0,0,0
238,4.774423322110476,258,0,0,0
239,4.794483924304218,258,0,0,0
240,4.814544526497959,258,0,0,0
241,4.834605128691701,251,0,0,0
242,4.854665730885442,251,0,0,0
243,4.874726333079184,245,0,0,0
244,4.894786935272925,245,0,0,0
245,4.914847537466667,240,0,0,0
246,4.934908139660408,240,0,0,0
247,4.95496874185415,240,0,0,0
248,4.975029344047891,234,0,0,0
249,4.995089946241633,234,0,0,0
250,5.015150548435374,231,0,0,0
251,5.035211150629116,231,0,0,0
252,5.055271752822857,231,0,0,0
253,5.075332355016599,228,0,0,0
254,5.09539295721034,228,0,0,0
255,5.115453559404082,224,0,0,0
256,5.135514161597823,224,0,0,0
257,5.155574763791564,224,0,0,0
258,5.175635365985306,222,0,0,0
259,5.195695968179047,222,0,0,0
260,5.215756570372789,220,0,0,0
261,5.23581717256653,220,0,0,0
262,5.255877774760272,220,0,0,0
263,5.275938376954013,216,0,0,0
264,5.295998979147755,216,0,0,0
265,5.316059581341496,224,0,0,0
266,5.336120183535238,224,0,0,0
267,5.356180785728979,212,0,0,0
268,5.376241387922721,212,0,0,0
269,5.396301990116462,212,0,0,0
270,5.416362592310204,212,0,0,0
271,5.436423194503945,212,0,0,0
272,5.456483796697687,221,0,0,0
273,5.476544398891428,221,0,0,0
274,5.49660500108517,221,0,0,0
275,5.516665603278911,220,0,0,0
276,5.536726205472653,220,0,0,0
277,5.556786807666394,220,0,0,0
278,5.576847409860136,220,0,0,0
279,5.596908012053877,220,0,0,0
280,5.616968614247619,223,0,0,0
281,5.63702921644136,223,0,0,0
282,5.657089818635102,225,0,0,0
283,5.677150420828843,225,0,0,0
284,5.697211023022585,225,0,0,0
285,5.717271625216326,231,0,0,0
286,5.737332227410068,231,0,0,0
287,5.757392829603809,234,0,0,0
288,5.777453431797551,234,0,0,0
289,5.797514033991292,236,0,0,0
290,5.817574636185034,236,0,0,0
291,5.837635238378775,236,0,0,0
292,5.857695840572517,235,0,0,0
293,5.877756442766258,235,0,0,0
294,5.89781704496,235,0,0,0
295,5.917877647153741,235,0,0,0
296,5.937938249347483,235,0,0,0
297,5.957998851541224,236,0,0,0
298,5.978059453734966,236,0,0,0
299,5.998120055928707,228,0,0,0
300,6.018180658122448,228,0,0,0
301,6.03824126031619,228,0,0,0
302,6.058301862509931,240,0,0,0
303,6.078362464703673,240,0,0,0
304,6.098423066897414,240,0,0,0
305,6.118483669091156,240,0,0,0
306,6.138544271284897,240,0,0,0
307,6.158604873478639,240,0,0,0
308,6.17866547567238,240,0,0,0
309,6.198726077866122,240,0,0,0
310,6.218786680059863,240,0,0,0
311,6.238847282253605,240,0,0,0
312,6.258907884447346,239,0,0,0
313,6.278968486641088,239,0,0,0
314,6.299029088834829,241,0,0,0
315,6.319089691028571,241,0,0,0
316,6.339150293222312,241,0,0,0
317,6.359210895416054,241,0,0,0
318,6.379271497609795,241,0,0,0
319,6.399332099803537,241,0,0,0
320,6.419392701997278,241,0,0,0
321,6.43945330419102,241,0,0,0
322,6.459513906384761,240,0,0,0
323,6.479574508578503,240,0,0,0
324,6.499635110772244,239,0,0,0
325,6.519695712965986,239,0,0,0
326,6.539756315159727,239,0,0,0
327,6.559816917353469,241,0,0,0
328,6.57987751954721,241,0,0,0
329,6.599938121740952,243,0,0,0
330,6.619998723934693,243,0,0,0
331,6.640059326128435,242,0,0,0
332,6.660119928322176,242,0,0,0
333,6.680180530515918,242,0,0,0
334,6.700241132709659,240,0,0,0
335,6.720301734903401,240,0,0,0
336,6.740362337097142,240,0,0,0
337,6.760422939290884,247,0,0,0
338,6.780483541484625,247,0,0,0
339,6.800544143678367,267,0,0,0
340,6.820604745872108,267,0,0,0
341,6.84066534806585,267,0,0,0
342,6.860725950259591,2014,0,0,0
343,6.8807865524533325,2014,0,0,0
344,6.900847154647074,2452,0,0,0
345,6.9209077568408155,2452,0,0,0
346,6.9409683590345574,2452,0,0,0
347,6.9610289612282985,2507,0,0,0
348,6.9810895634220405,2507,0,0,0
349,7.0011501656157815,2508,0,0,0
350,7.0212107678095235,2508,0,0,0
351,7.0412713700032645,2508,0,0,0
352,7.0613319721970065,2515,0,0,0
353,7.0813925743907475,2515,0,0,0
354,7.1014531765844895,2515,0,0,0
355,7.1215137787782306,2515,0,0,0
356,7.1415743809719725,2512,0,0,0
357,7.161634983165714,2512,0,0,0
358,7.1816955853594555,2508,0,0,0
359,7.201756187553197,2508,0,0,0
360,7.2218167897469385,2508,0,0,0
361,7.24187739194068,2522,0,0,0
362,7.2619379941344215,2522,0,0,0
363,7.281998596328163,2522,0,0,0
364,7.3020591985219045,2522,0,0,0
365,7.322119800715646,2522,0,0,0
366,7.342180402909388,2514,0,0,0
367,7.362241005103129,2514,0,0,0
368,7.382301607296871,2519,0,0,0
369,7.402362209490612,2519,0,0,0
370,7.422422811684354,2519,0,0,0
371,7.442483413878095,2512,0,0,0
372,7.462544016071837,2512,0,0,0
373,7.482604618265578,2512,0,0,0
374,7.50266522045932,2512,0,0,0
375,7.522725822653061,2507,0,0,0
376,7.542786424846803,2507,0,0,0
377,7.562847027040544,2507,0,0,0
378,7.582907629234286,2510,0,0,0
379,7.602968231428027,2510,0,0,0
380,7.623028833621769,2519,0,0,0
381,7.64308943581551,2519,0,0,0
382,7.663150038009252,2519,0,0,0
383,7.683210640202993,2510,0,0,0
384,7.703271242396735,2510,0,0,0
385,7.723331844590476,2515,0,0,0
386,7.743392446784217,2515,0,0,0
387,7.763453048977959,2515,0,0,0
388,7.7835136511717,2521,0,0,0
389,7.803574253365442,2521,0,0,0
390,7.823634855559183,2509,0,0,0
391,7.843695457752925,2509,0,0,0
392,7.863756059946666,2509,0,0,0
393,7.883816662140408,2511,0,0,0
394,7.903877264334149,2511,0,0,0
395,7.923937866527891,2512,0,0,0
396,7.943998468721632,2512,0,0,0
397,7.964059070915374,2512,0,0,0
398,7.984119673109115,2507,0,0,0
399,8.004180275302856,2507,0,0,0
400,8.024240877496599,2494,0,0,0
401,8.04430147969034,2494,0,0,0
402,8.06436208188408,2494,0,0,0
403,8.084422684077822,2502,0,0,0
404,8.104483286271565,2502,0,0,0
405,8.124543888465306,2509,0,0,0
406,8.144604490659047,2509,0,0,0
407,8.164665092852788,2509,0,0,0
408,8.18472569504653,2493,0,0,0
409,8.204786297240272,2493,0,0,0
410,8.224846899434013,2499,0,0,0
411,8.244907501627754,2499,0,0,0
412,8.264968103821497,2499,0,0,0
413,8.285028706015238,2501,0,0,0
414,8.305089308208979,2501,0,0,0
415,8.32514991040272,2493,0,0,0
416,8.345210512596463,2493,0,0,0
417,8.365271114790204,2493,0,0,0
418,8.385331716983945,2492,0,0,0
419,8.405392319177686,2492,0,0,0
420,8.425452921371429,2488,0,0,0
421,8.44551352356517,2488,0,0,0
422,8.465574125758911,2491,0,0,0
423,8.485634727952652,2491,0,0,0
424,8.505695330146395,2491,0,0,0
425,8.525755932340136,2492,0,0,0
426,8.545816534533877,2492,0,0,0
427,8.565877136727618,2492,0,0,0
428,8.58593773892136,2492,0,0,0
429,8.605998341115102,2492,0,0,0
430,8.626058943308843,2482,0,0,0
431,8.646119545502584,2482,0,0,0
432,8.666180147696325,2485,0,0,0
433,8.686240749890068,2485,0,0,0
434,8.706301352083809,2485,0,0,0
435,8.72636195427755,2474,0,0,0
436,8.746422556471291,2474,0,0,0
437,8.766483158665034,2474,0,0,0
438,8.786543760858775,2474,0,0,0
439,8.806604363052516,2474,0,0,0
440,8.826664965246257,2476,0,0,0
441,8.84672556744,2476,0,0,0
442,8.866786169633741,2476,0,0,0
443,8.886846771827482,2475,0,0,0
444,8.906907374021223,2475,0,0,0
445,8.926967976214966,2474,0,0,0
446,8.947028578408707,2474,0,0,0
447,8.967089180602448,2482,0,0,0
448,8.98714978279619,2482,0,0,0
449,9.007210384989932,2482,0,0,0
450,9.027270987183673,2472,0,0,0
451,9.047331589377414,2472,0,0,0
452,9.067392191571155,2478,0,0,0
453,9.087452793764898,2478,0,0,0
454,9.10751339595864,2478,0,0,0
455,9.12757399815238,2486,0,0,0
456,9.147634600346121,2486,0,0,0
457,9.167695202539864,2482,0,0,0
458,9.187755804733605,2482,0,0,0
459,9.207816406927346,2482,0,0,0
460,9.227877009121087,2479,0,0,0
461,9.24793761131483,2479,0,0,0
462,9.267998213508571,2496,0,0,0
463,9.288058815702312,2496,0,0,0
464,9.308119417896053,2492,0,0,0
465,9.328180020089796,2492,0,0,0
466,9.348240622283537,2492,0,0,0
467,9.368301224477278,2483,0,0,0
468,9.38836182667102,2483,0,0,0
469,9.408422428864762,2466,0,0,0
470,9.428483031058503,2466,0,0,0
471,9.448543633252244,2466,0,0,0
472,9.468604235445985,2466,0,0,0
473,9.488664837639726,2466,0,0,0
474,9.50872543983347,2496,0,0,0
475,9.52878604202721,2496,0,0,0
476,9.548846644220951,2496,0,0,0
477,9.568907246414692,2500,0,0,0
478,9.588967848608435,2500,0,0,0
479,9.609028450802176,2509,0,0,0
480,9.629089052995917,2509,0,0,0
481,9.649149655189659,2509,0,0,0
482,9.669210257383401,2563,0,0,0
483,9.689270859577142,2563,0,0,0
484,9.709331461770883,2556,0,0,0
485,9.729392063964625,2556,0,0,0
486,9.749452666158367,2590,0,0,0
487,9.769513268352108,2590,0,0,0
488,9.78957387054585,2590,0,0,0
489,9.80963447273959,2588,0,0,0
490,9.829695074933333,2588,0,0,0
491,9.849755677127074,2623,0,0,0
492,9.869816279320816,2623,0,0,0
493,9.889876881514557,2623,0,0,0
494,9.9099374837083,2641,0,0,0
495,9.92999808590204,2641,0,0,0
496,9.950058688095782,2682,0,0,0
497,9.970119290289523,2682,0,0,0
498,9.990179892483265,2682,0,0,0
499,10.010240494677006,2691,0,0,0
500,10.030301096870748,2691,0,0,0
501,10.050361699064489,2700,0,0,0
502,10.070422301258231,2700,0,0,0
503,10.090482903451973,2726,0,0,0
504,10.110543505645714,2726,0,0,0
505,10.130604107839455,2726,0,0,0
506,10.150664710033197,2754,0,0,0
507,10.170725312226939,2754,0,0,0
508,10.19078591442068,2777,0,0,0
509,10.21084651661442,2777,0,0,0
510,10.230907118808164,2777,0,0,0
511,10.250967721001905,2803,0,0,0
512,10.271028323195646,2803,0,0,0
513,10.291088925389387,2819,0,0,0
514,10.311149527583128,2819,0,0,0
515,10.33121012977687,2819,0,0,0
516,10.351270731970612,2842,0,0,0
517,10.371331334164353,2842,0,0,0
518,10.391391936358094,2842,0,0,0
519,10.411452538551837,2842,0,0,0
520,10.431513140745578,2899,0,0,0
521,10.451573742939319,2899,0,0,0
522,10.47163434513306,2899,0,0,0
523,10.491694947326803,2903,0,0,0
524,10.511755549520544,2903,0,0,0
525,10.531816151714285,2935,0,0,0
526,10.551876753908026,2935,0,0,0
527,10.571937356101769,2952,0,0,0
528,10.59199795829551,2952,0,0,0
529,10.61205856048925,2952,0,0,0
530,10.632119162682992,2977,0,0,0
531,10.652179764876735,2977,0,0,0
532,10.672240367070476,3019,0,0,0
533,10.692300969264217,3019,0,0,0
534,10.712361571457958,3019,0,0,0
535,10.7324221736517,3016,0,0,0
536,10.752482775845442,3016,0,0,0
537,10.772543378039183,3045,0,0,0
538,10.792603980232924,3045,0,0,0
539,10.812664582426667,3045,0,0,0
540,10.832725184620408,3066,0,0,0
541,10.852785786814149,3066,0,0,0
542,10.87284638900789,3103,0,0,0
543,10.892906991201633,3103,0,0,0
544,10.912967593395374,3103,0,0,0
545,10.933028195589115,3123,0,0,0
546,10.953088797782856,3123,0,0,0
547,10.973149399976599,3144,0,0,0
548,10.99321000217034,3144,0,0,0
549,11.013270604364081,3144,0,0,0
550,11.033331206557822,3172,0,0,0
551,11.053391808751565,3172,0,0,0
552,11.073452410945306,3186,0,0,0
553,11.093513013139047,3186,0,0,0
554,11.113573615332788,3225,0,0,0
555,11.133634217526529,3225,0,0,0
556,11.153694819720272,3225,0,0,0
557,11.173755421914013,3221,0,0,0
558,11.193816024107754,3221,0,0,0
559,11.213876626301495,3271,0,0,0
560,11.233937228495238,3271,0,0,0
561,11.253997830688979,3293,0,0,0
562,11.27405843288272,3293,0,0,0
563,11.294119035076461,3293,0,0,0
564,11.314179637270204,3318,0,0,0
565,11.334240239463945,3318,0,0,0
566,11.354300841657686,3318,0,0,0
567,11.374361443851427,3352,0,0,0
568,11.39442204604517,3352,0,0,0
569,11.414482648238911,3378,0,0,0
570,11.434543250432652,3378,0,0,0
571,11.454603852626393,3371,0,0,0
572,11.474664454820136,3371,0,0,0
573,11.494725057013877,3371,0,0,0
574,11.514785659207618,3411,0,0,0
575,11.53484626140136,3411,0,0,0
576,11.554906863595102,3444,0,0,0
577,11.574967465788843,3444,0,0,0
578,11.595028067982584,3444,0,0,0
579,11.615088670176325,3464,0,0,0
580,11.635149272370068,3464,0,0,0
581,11.655209874563809,3472,0,0,0
582,11.67527047675755,3472,0,0,0
583,11.695331078951291,3472,0,0,0
584,11.715391681145034,3529,0,0,0
585,11.735452283338775,3529,0,0,0
586,11.755512885532516,3539,0,0,0
587,11.775573487726257,3539,0,0,0
588,11.79563408992,3539,0,0,0
589,11.815694692113741,3574,0,0,0
590,11.835755294307482,3574,0,0,0
591,11.855815896501223,3596,0,0,0
592,11.875876498694966,3596,0,0,0
593,11.895937100888707,3596,0,0,0
594,11.915997703082448,3604,0,0,0
595,11.93605830527619,3604,0,0,0
596,11.956118907469932,3599,0,0,0
597,11.976179509663673,3599,0,0,0
598,11.996240111857414,3599,0,0,0
599,12.016300714051155,3640,0,0,0
600,12.036361316244896,3640,0,0,0
601,12.05642191843864,3640,0,0,0
602,12.07648252063238,3640,0,0,0
603,12.096543122826121,3640,0,0,0
604,12.116603725019862,3642,0,0,0
605,12.136664327213605,3642,0,0,0
606,12.156724929407346,3670,0,0,0
607,12.176785531601087,3670,0,0,0
608,12.196846133794828,3670,0,0,0
609,12.216906735988571,3656,0,0,0
610,12.236967338182312,3656,0,0,0
611,12.257027940376053,3672,0,0,0
612,12.277088542569794,3672,0,0,0
613,12.297149144763537,3672,0,0,0
614,12.317209746957278,3654,0,0,0
615,12.33727034915102,3654,0,0,0
616,12.35733095134476,3677,0,0,0
617,12.377391553538503,3677,0,0,0
618,12.397452155732244,3677,0,0,0
619,12.417512757925985,3684,0,0,0
620,12.437573360119726,3684,0,0,0
621,12.45763396231347,3667,0,0,0
622,12.47769456450721,3667,0,0,0
623,12.497755166700951,3667,0,0,0
624,12.517815768894692,3676,0,0,0
625,12.537876371088435,3676,0,0,0
626,12.557936973282176,3680,0,0,0
627,12.577997575475917,3680,0,0,0
628,12.598058177669659,3680,0,0,0
629,12.618118779863401,3676,0,0,0
630,12.638179382057142,3676,0,0,0
631,12.658239984250883,3664,0,0,0
632,12.678300586444625,3664,0,0,0
633,12.698361188638367,3664,0,0,0
634,12.718421790832108,3652,0,0,0
635,12.73848239302585,3652,0,0,0
636,12.75854299521959,3658,0,0,0
637,12.778603597413333,3658,0,0,0
638,12.798664199607074,3658,0,0,0
639,12.818724801800816,3683,0,0,0
640,12.838785403994557,3683,0,0,0
641,12.858846006188298,3672,0,0,0
642,12.87890660838204,3672,0,0,0
643,12.898967210575782,3672,0,0,0
644,12.919027812769523,3665,0,0,0
645,12.939088414963264,3665,0,0,0
646,12.959149017157007,3672,0,0,0
647,12.979209619350748,3672,0,0,0
648,12.999270221544489,3672,0,0,0
649,13.01933082373823,3677,0,0,0
650,13.039391425931973,3677,0,0,0
651,13.059452028125714,3683,0,0,0
652,13.079512630319455,3683,0,0,0
653,13.099573232513196,3683,0,0,0
654,13.119633834706939,3664,0,0,0
655,13.13969443690068,3664,0,0,0
656,13.15975503909442,3664,0,0,0
657,13.179815641288162,3664,0,0,0
658,13.199876243481905,3664,0,0,0
659,13.219936845675646,3685,0,0,0
660,13.239997447869387,3685,0,0,0
661,13.260058050063128,3659,0,0,0
662,13.28011865225687,3659,0,0,0
663,13.300179254450612,3659,0,0,0
664,13.320239856644353,3659,0,0,0
665,13.340300458838094,3659,0,0,0
666,13.360361061031837,3662,0,0,0
667,13.380421663225578,3662,0,0,0
668,13.400482265419319,3662,0,0,0
669,13.42054286761306,3643,0,0,0
670,13.440603469806803,3643,0,0,0
671,13.460664072000544,3655,0,0,0
672,13.480724674194285,3655,0,0,0
673,13.500785276388026,3655,0,0,0
674,13.520845878581769,3659,0,0,0
675,13.54090648077551,3659,0,0,0
676,13.56096708296925,3654,0,0,0
677,13.581027685162992,3654,0,0,0
678,13.601088287356735,3667,0,0,0
679,13.621148889550476,3667,0,0,0
680,13.641209491744217,3667,0,0,0
681,13.661270093937958,3648,0,0,0
682,13.6813306961317,3648,0,0,0
683,13.701391298325442,3655,0,0,0
684,13.721451900519183,3655,0,0,0
685,13.741512502712924,3655,0,0,0
686,13.761573104906665,3641,0,0,0
687,13.781633707100408,3641,0,0,0
688,13.801694309294149,3656,0,0,0
689,13.82175491148789,3656,0,0,0
690,13.841815513681631,3656,0,0,0
691,13.861876115875374,3618,0,0,0
692,13.881936718069115,3618,0,0,0
693,13.901997320262856,3618,0,0,0
694,13.922057922456597,3655,0,0,0
695,13.94211852465034,3655,0,0,0
696,13.962179126844081,3651,0,0,0
697,13.982239729037822,3651,0,0,0
698,14.002300331231563,3640,0,0,0
699,14.022360933425306,3640,0,0,0
700,14.042421535619047,3640,0,0,0
701,14.062482137812788,3633,0,0,0
702,14.082542740006529,3633,0,0,0
703,14.102603342200272,3641,0,0,0
704,14.122663944394013,3641,0,0,0
705,14.142724546587754,3641,0,0,0
706,14.162785148781495,3620,0,0,0
707,14.182845750975238,3620,0,0,0
708,14.202906353168979,3631,0,0,0
709,14.22296695536272,3631,0,0,0
710,14.243027557556461,3631,0,0,0
711,14.263088159750204,3637,0,0,0
712,14.283148761943945,3637,0,0,0
713,14.303209364137686,3628,0,0,0
714,14.323269966331427,3628,0,0,0
715,14.34333056852517,3628,0,0,0
716,14.363391170718911,3632,0,0,0
717,14.383451772912652,3632,0,0,0
718,14.403512375106393,3632,0,0,0
719,14.423572977300136,3605,0,0,0
720,14.443633579493877,3605,0,0,0
721,14.463694181687618,3624,0,0,0
722,14.48375478388136,3624,0,0,0
723,14.503815386075102,3626,0,0,0
724,14.523875988268843,3626,0,0,0
725,14.543936590462584,3626,0,0,0
726,14.563997192656325,3591,0,0,0
727,14.584057794850066,3591,0,0,0
728,14.604118397043809,3591,0,0,0
729,14.62417899923755,3589,0,0,0
730,14.644239601431291,3589,0,0,0
731,14.664300203625032,3543,0,0,0
732,14.684360805818775,3543,0,0,0
733,14.704421408012516,3476,0,0,0
734,14.724482010206257,3476,0,0,0
